Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Carrier Colour,Temporary Location Note,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhtk:15129,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:15129/N,9ad02b92-dce5-59fd-a9e4-17f4578c483b,BE-ANN07/tk/000010603,paper (fiber product),black (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9ad02b92-dce5-59fd-a9e4-17f4578c483b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:7407,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:7407/N,4f83b1b2-43cf-5bd5-879e-14dc6c909acb,BE-ANN07/tk/000003950,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f83b1b2-43cf-5bd5-879e-14dc6c909acb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:2605,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:2605/N,827748f8-4133-5162-a015-d705878e7418,BE-ANN07/tk/000000676,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/827748f8-4133-5162-a015-d705878e7418,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:3917,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:3917/N,d09da0a9-1627-5916-aad9-5746f4414840,BE-ANN07/tk/000001440,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d09da0a9-1627-5916-aad9-5746f4414840,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:12316,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:12316/N,d3f5c833-55be-50cb-b15a-204a48b8521b,BE-ANN07/tk/000007856,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d3f5c833-55be-50cb-b15a-204a48b8521b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:11490,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:11490/N,205126d6-f71d-5c12-81db-fe9c7a406bd6,BE-ANN07/tk/000007031,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/205126d6-f71d-5c12-81db-fe9c7a406bd6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:14368,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:14368/N,be0e17f8-4b8e-5af8-ae82-515b1c428ed0,BE-ANN07/tk/000009862,paper (fiber product),black (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/be0e17f8-4b8e-5af8-ae82-515b1c428ed0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:5969,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:5969/N,f5c6dcf4-070f-5ff1-b817-987ddfc37703,BE-ANN07/tk/000003008,tracing paper,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f5c6dcf4-070f-5ff1-b817-987ddfc37703,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:7954,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:7954/N,c4ab4b70-7f66-5657-9b8a-e54550921943,BE-ANN07/tk/000004427,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c4ab4b70-7f66-5657-9b8a-e54550921943,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:3444,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:3444/N,50f4bd9f-dd93-58cf-bbd8-538b1428e8b5,BE-ANN07/tk/000001175,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/50f4bd9f-dd93-58cf-bbd8-538b1428e8b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:1479,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:1479/N,9c453dd2-5e0c-5f11-857c-93ddf8c0bb02,BE-ANN07/tk/000000117,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9c453dd2-5e0c-5f11-857c-93ddf8c0bb02,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:4381,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:4381/N,6bc0cb7b-53a7-5c8d-9e04-9fbd2aa9bed8,BE-ANN07/tk/000001780,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6bc0cb7b-53a7-5c8d-9e04-9fbd2aa9bed8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:9049,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:9049/N,d6ad0535-c957-5870-8984-8dd4168d29ea,BE-ANN07/tk/000004890,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d6ad0535-c957-5870-8984-8dd4168d29ea,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:13157,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:13157/N,8e1e4cce-ed3e-5fae-8687-e497e5f65c80,BE-ANN07/tk/000008686,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8e1e4cce-ed3e-5fae-8687-e497e5f65c80,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:14692,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:14692/N,fafa06d5-2b8b-5f2d-8775-4df82949bed9,BE-ANN07/tk/000010179,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fafa06d5-2b8b-5f2d-8775-4df82949bed9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:14738,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:14738/N,7deb75ba-d74c-58d1-9cd0-d6ce8aad517a,BE-ANN07/tk/000010221,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7deb75ba-d74c-58d1-9cd0-d6ce8aad517a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:6216,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:6216/N,b7b2af34-9d6b-5c86-8397-369cf29c9b11,BE-ANN07/tk/000003224,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b7b2af34-9d6b-5c86-8397-369cf29c9b11,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:3014,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:3014/N,9b2e183b-4cf2-540d-9ae0-5fb3316b6f98,BE-ANN07/tk/000000922,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9b2e183b-4cf2-540d-9ae0-5fb3316b6f98,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:13507,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:13507/N,4fd991f8-4733-54b9-829a-61ca22fc27a0,BE-ANN07/tk/000009025,paper (fiber product),white (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4fd991f8-4733-54b9-829a-61ca22fc27a0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:6083,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:6083/N,5b689e0a-fd74-548d-8e8a-514a14bdd650,BE-ANN07/tk/000003094,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5b689e0a-fd74-548d-8e8a-514a14bdd650,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:1746,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:1746/N,4b2bd63f-7c0b-5751-b0f6-5d3ad2ad5cf7,BE-ANN07/tk/000000246,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4b2bd63f-7c0b-5751-b0f6-5d3ad2ad5cf7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:2869,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:2869/N,413fb2e4-91cd-5db3-866f-a392591d71b1,BE-ANN07/tk/000000810,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/413fb2e4-91cd-5db3-866f-a392591d71b1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:9376,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:9376/N,b1348590-0fea-5153-bb7b-c93cf698bf6a,BE-ANN07/tk/000004995,paper (fiber product),white (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b1348590-0fea-5153-bb7b-c93cf698bf6a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:13268,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:13268/N,34eb6127-5d3e-52fd-a2a7-ae81b7d76b0a,BE-ANN07/tk/000008796,paper (fiber product),beige (color),Hal auditorium,Letterenhuis,https://data.letterenhuis.be/ark:/24970/34eb6127-5d3e-52fd-a2a7-ae81b7d76b0a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:11255,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:11255/N,ecb6a06d-74db-5967-b9d5-5b87cb50a3af,BE-ANN07/tk/000006797,paper (fiber product),ivory (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ecb6a06d-74db-5967-b9d5-5b87cb50a3af,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:13792,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:13792/N,fcfdd7dc-21b4-50f2-9527-fe78c73723ce,BE-ANN07/tk/000009311,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fcfdd7dc-21b4-50f2-9527-fe78c73723ce,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:14057,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:14057/N,134c5d73-e485-59ab-877a-38f2e791c06c,BE-ANN07/tk/000009567,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/134c5d73-e485-59ab-877a-38f2e791c06c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:12880,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:12880/N,d5902d50-05d3-5922-ba02-231dd10bcd01,BE-ANN07/tk/000008415,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d5902d50-05d3-5922-ba02-231dd10bcd01,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:6579,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:6579/N,cc285a83-3172-57d5-95e8-cf588ecaf2ab,BE-ANN07/tk/000003418,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cc285a83-3172-57d5-95e8-cf588ecaf2ab,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:13638,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:13638/N,67ad1f89-3f9a-555b-8e4f-1639e6c26be2,BE-ANN07/tk/000009158,paper (fiber product),ivory (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67ad1f89-3f9a-555b-8e4f-1639e6c26be2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:9726,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:9726/N,f4dee86f-29a0-5d89-ac06-e5b26b1df191,BE-ANN07/tk/000005306,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f4dee86f-29a0-5d89-ac06-e5b26b1df191,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:11605,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:11605/N,b20cc233-28a7-5889-b0ff-467dbeb2c02e,BE-ANN07/tk/000007145,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b20cc233-28a7-5889-b0ff-467dbeb2c02e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:10917,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:10917/N,6530d28b-79b1-5796-9356-5506b612693c,BE-ANN07/tk/000006460,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6530d28b-79b1-5796-9356-5506b612693c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:14407,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:14407/N,30b968f2-91c0-5cbb-a3bf-58ef70e726b8,BE-ANN07/tk/000009901,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/30b968f2-91c0-5cbb-a3bf-58ef70e726b8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:6129,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:6129/N,ba7492ee-adb1-52d3-b8cb-a01ed3e7afd7,BE-ANN07/tk/000003139,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ba7492ee-adb1-52d3-b8cb-a01ed3e7afd7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:4114,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:4114/N,6316346a-e4a0-5a88-be59-b8611af6c713,BE-ANN07/tk/000001593,paper (fiber product),gray (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6316346a-e4a0-5a88-be59-b8611af6c713,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:7692,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:7692/N,a6c21da6-96b8-589f-810a-081e59d53369,BE-ANN07/tk/000004184,sketchbooks,blue (color),K1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a6c21da6-96b8-589f-810a-081e59d53369,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:6980,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:6980/N,87583744-013b-5c70-92a2-d97972f1a0bd,BE-ANN07/tk/000003599,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/87583744-013b-5c70-92a2-d97972f1a0bd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:10444,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:10444/N,c01b73a9-9cc4-5c3e-9eaf-7747c9e3fbbd,BE-ANN07/tk/000005996,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c01b73a9-9cc4-5c3e-9eaf-7747c9e3fbbd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:12479,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:12479/N,a36d9117-9baa-5d97-a4f5-41e45f218a50,BE-ANN07/tk/000008016,paper (fiber product),cream (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a36d9117-9baa-5d97-a4f5-41e45f218a50,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:12183,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:12183/N,2be99730-77b7-5d6a-9de0-ced7a6c07233,BE-ANN07/tk/000007723,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2be99730-77b7-5d6a-9de0-ced7a6c07233,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:14954,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:14954/N,ebef683d-307d-55a0-ac91-b7cdd7500591,BE-ANN07/tk/000010433,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ebef683d-307d-55a0-ac91-b7cdd7500591,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:5355,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:5355/N,4d81b046-f2fa-51bf-b3a6-e26bdac4150b,BE-ANN07/tk/000002548,cardboard,white (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4d81b046-f2fa-51bf-b3a6-e26bdac4150b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:7368,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:7368/N,31a52a4a-e04f-54be-960c-4b13df772915,BE-ANN07/tk/000003920,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/31a52a4a-e04f-54be-960c-4b13df772915,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:10014,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:10014/N,9eae75cc-13b4-56b4-9190-a0b5d988ee1b,BE-ANN07/tk/000005587,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9eae75cc-13b4-56b4-9190-a0b5d988ee1b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:8137,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:8137/N,d133342f-442e-57a9-b7cc-6f7afd20a55e,BE-ANN07/tk/000004537,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d133342f-442e-57a9-b7cc-6f7afd20a55e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:12029,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:12029/N,02e67d7b-388e-5ad4-ae7c-0b3a7fbfe835,BE-ANN07/tk/000007569,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/02e67d7b-388e-5ad4-ae7c-0b3a7fbfe835,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:7738,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:7738/N,89395cf6-6734-573f-864a-8abe4703667c,BE-ANN07/tk/000004230,sketchbooks,,K1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/89395cf6-6734-573f-864a-8abe4703667c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:4817,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:4817/N,d0a8c687-b684-5dbf-a9d0-3fcd9c9e5d21,BE-ANN07/tk/000002087,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d0a8c687-b684-5dbf-a9d0-3fcd9c9e5d21,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:14811,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:14811/N,d8e27d8d-8183-5298-b6a1-0960f2685f0d,BE-ANN07/tk/000010296,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d8e27d8d-8183-5298-b6a1-0960f2685f0d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:5210,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:5210/N,75866e2e-cb8e-523c-9ca1-642af471c735,BE-ANN07/tk/000002443,tracing paper,brown (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/75866e2e-cb8e-523c-9ca1-642af471c735,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:10501,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:10501/N,07989d81-2825-56b7-9d56-8f6896d6d971,BE-ANN07/tk/000006052,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/07989d81-2825-56b7-9d56-8f6896d6d971,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:12496,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:12496/N,426706a4-1996-5622-a5f9-6ee80c14546b,BE-ANN07/tk/000008033,paper (fiber product),cream (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/426706a4-1996-5622-a5f9-6ee80c14546b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:8588,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:8588/N,d736646b-5d2c-5c51-9e8d-98d082042f08,BE-ANN07/tk/000004754,tracing paper,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d736646b-5d2c-5c51-9e8d-98d082042f08,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:5640,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:5640/N,68f6da44-c0ec-59b3-983e-6528d4b463e4,BE-ANN07/tk/000002746,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/68f6da44-c0ec-59b3-983e-6528d4b463e4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhtk:4952,Tekeningen,https://anet.be/record/opaclhobj/tg:lhtk:4952/N,90eb7304-ef4e-565e-82d8-2083d7db0949,BE-ANN07/tk/000002216,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/90eb7304-ef4e-565e-82d8-2083d7db0949,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
