Object Number,Record Type,URL,ResourceID,Reference Number,Status,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhhs:2868,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:2868/N,19ef522c-62d3-5b6e-bea6-0cc8f6ca286c,BE-ANN07/hs/000002734,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/19ef522c-62d3-5b6e-bea6-0cc8f6ca286c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:4545,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:4545/N,0364bab2-7e33-5af2-8982-b1d20ad15ebf,BE-ANN07/hs/000004376,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0364bab2-7e33-5af2-8982-b1d20ad15ebf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:6578,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:6578/N,d0e6100c-fa3e-59aa-bccc-205caf83d52a,BE-ANN07/hs/000006392,verbeterde drukproef,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d0e6100c-fa3e-59aa-bccc-205caf83d52a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:14056,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:14056/N,03487ee1-4674-513e-84f5-4d84e0ed1281,BE-ANN07/hs/000013458,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/03487ee1-4674-513e-84f5-4d84e0ed1281,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:13793,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:13793/N,86dfe543-1cb0-5d85-8e15-fc8ac911214d,BE-ANN07/hs/000013195,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/86dfe543-1cb0-5d85-8e15-fc8ac911214d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:12881,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:12881/N,347f302b-c0b0-5eaf-a95e-881a061125ed,BE-ANN07/hs/000012320,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/347f302b-c0b0-5eaf-a95e-881a061125ed,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:11604,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:11604/N,8b999bfd-cd7f-5c4d-baea-8645ff7a5ba7,BE-ANN07/hs/000011098,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8b999bfd-cd7f-5c4d-baea-8645ff7a5ba7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:13639,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:13639/N,0efddd58-1c90-5042-a146-096bc73d7a67,BE-ANN07/hs/000013049,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0efddd58-1c90-5042-a146-096bc73d7a67,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8835,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8835/N,742423a9-0029-5b5e-b1fc-b543783e9ef5,BE-ANN07/hs/000008598,verbeterde drukproef,Letterenhuis,https://data.letterenhuis.be/ark:/24970/742423a9-0029-5b5e-b1fc-b543783e9ef5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10916,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10916/N,8a7c6788-6f85-581d-af31-7681a37690d4,BE-ANN07/hs/000010429,verbeterde drukproef,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8a7c6788-6f85-581d-af31-7681a37690d4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:1317,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:1317/N,31e36b9d-24c9-5375-924d-16c2bc69a507,BE-ANN07/hs/000001249,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/31e36b9d-24c9-5375-924d-16c2bc69a507,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:19234,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:19234/N,a22acaa6-3806-5cc6-bb06-f6fe9c5363b7,BE-ANN07/hs/000018317,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a22acaa6-3806-5cc6-bb06-f6fe9c5363b7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:4115,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:4115/N,1337efce-cf44-57f4-bf27-889428d19050,BE-ANN07/hs/000003953,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1337efce-cf44-57f4-bf27-889428d19050,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:6128,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:6128/N,a1a3d0fd-4d6d-546d-8ff4-d49263281b3b,BE-ANN07/hs/000005944,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a1a3d0fd-4d6d-546d-8ff4-d49263281b3b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:322,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:322/N,2eb6fb25-0b88-5403-a439-1b21483290cd,BE-ANN07/hs/000000304,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2eb6fb25-0b88-5403-a439-1b21483290cd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:14406,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:14406/N,a486c47e-6df3-542b-a53f-1be5a3a0325f,BE-ANN07/hs/000013779,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a486c47e-6df3-542b-a53f-1be5a3a0325f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:12478,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:12478/N,4e01a8b8-1c34-5961-a177-e0ff8a68d762,BE-ANN07/hs/000011932,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e01a8b8-1c34-5961-a177-e0ff8a68d762,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8566,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8566/N,3c7d43a9-a219-58c5-907f-dad9c72c8761,BE-ANN07/hs/000008353,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3c7d43a9-a219-58c5-907f-dad9c72c8761,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:17380,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:17380/N,c952cf98-1177-5dcd-be50-455c7e1a4493,BE-ANN07/hs/000016542,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c952cf98-1177-5dcd-be50-455c7e1a4493,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10445,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10445/N,0b8571c6-b63d-5d19-8127-344da155ca93,BE-ANN07/hs/000009975,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0b8571c6-b63d-5d19-8127-344da155ca93,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:7693,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:7693/N,eb82a5aa-f936-592f-b214-6bfed87f1fc8,BE-ANN07/hs/000007503,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eb82a5aa-f936-592f-b214-6bfed87f1fc8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:18075,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18075/N,3699c0f6-df46-51ef-ad64-475982a4d2a4,BE-ANN07/hs/000017189,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3699c0f6-df46-51ef-ad64-475982a4d2a4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:6981,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:6981/N,7459ffe7-203f-541c-9a1b-adce00e13982,BE-ANN07/hs/000006793,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7459ffe7-203f-541c-9a1b-adce00e13982,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:2491,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:2491/N,92a5376f-c30c-5a0e-8672-362313bcec72,BE-ANN07/hs/000002400,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/92a5376f-c30c-5a0e-8672-362313bcec72,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:7369,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:7369/N,d313cf82-4e91-56c6-9ee4-f4541766b142,BE-ANN07/hs/000007181,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d313cf82-4e91-56c6-9ee4-f4541766b142,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:5354,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:5354/N,212f04de-9cd0-576f-86b8-a7cdf1cb5192,BE-ANN07/hs/000005179,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/212f04de-9cd0-576f-86b8-a7cdf1cb5192,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:12182,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:12182/N,c8c5eab1-1b85-5fa4-910d-4e88e46f58df,BE-ANN07/hs/000011648,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c8c5eab1-1b85-5fa4-910d-4e88e46f58df,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:15647,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:15647/N,7be34184-cfab-50a9-ba18-eb0c48346f48,BE-ANN07/hs/000014897,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7be34184-cfab-50a9-ba18-eb0c48346f48,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:20509,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:20509/N,cc6a3f9a-b053-571b-b234-783c481e1993,BE-ANN07/hs/000019561,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cc6a3f9a-b053-571b-b234-783c481e1993,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:14955,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:14955/N,4fe4d2ac-6c75-5df5-b514-982eafbffcc4,BE-ANN07/hs/000014260,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4fe4d2ac-6c75-5df5-b514-982eafbffcc4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:16968,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:16968/N,3db03f4d-6f29-531a-b12f-940646c9309c,BE-ANN07/hs/000016162,verbeterde druk,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3db03f4d-6f29-531a-b12f-940646c9309c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8136,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8136/N,5b4acb23-515f-55be-82ea-42cd37ac1af5,BE-ANN07/hs/000007942,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5b4acb23-515f-55be-82ea-42cd37ac1af5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:12028,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:12028/N,5a757ccb-cf55-5355-b02c-18678ba721a3,BE-ANN07/hs/000011507,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5a757ccb-cf55-5355-b02c-18678ba721a3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10015,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10015/N,e223b8bd-42db-5052-ac98-0153d026a2e2,BE-ANN07/hs/000009570,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e223b8bd-42db-5052-ac98-0153d026a2e2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:18425,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18425/N,5bf8f612-01c8-5b97-8851-d027a354ffdc,BE-ANN07/hs/000017531,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5bf8f612-01c8-5b97-8851-d027a354ffdc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:7739,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:7739/N,a8be1c3f-5ffe-5805-9d5f-ba6c1b45964d,BE-ANN07/hs/000007549,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a8be1c3f-5ffe-5805-9d5f-ba6c1b45964d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:5704,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:5704/N,90d0c3d8-4648-5021-a09e-c4a14e4caf53,BE-ANN07/hs/000005526,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/90d0c3d8-4648-5021-a09e-c4a14e4caf53,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:4816,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:4816/N,92cbf73b-3957-5874-955f-2b6dfd11eef5,BE-ANN07/hs/000004646,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/92cbf73b-3957-5874-955f-2b6dfd11eef5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:20159,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:20159/N,47d4166f-c31b-50a9-8eb8-8012f6f35307,BE-ANN07/hs/000019221,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47d4166f-c31b-50a9-8eb8-8012f6f35307,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:15217,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:15217/N,f659bbd7-158a-53a4-be43-68197299ce68,BE-ANN07/hs/000014503,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f659bbd7-158a-53a4-be43-68197299ce68,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:5211,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:5211/N,85cb7977-b540-5e32-b8d7-816953152889,BE-ANN07/hs/000005039,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/85cb7977-b540-5e32-b8d7-816953152889,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:15702,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:15702/N,cd116968-16f4-5ef3-95f9-3f93b0a0fa63,BE-ANN07/hs/000014952,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cd116968-16f4-5ef3-95f9-3f93b0a0fa63,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:14810,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:14810/N,c8dd553e-08a5-57c1-b560-1c131cce8748,BE-ANN07/hs/000014132,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c8dd553e-08a5-57c1-b560-1c131cce8748,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10500,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10500/N,9f5d1f55-96c7-5bc8-9803-b98c76b25950,BE-ANN07/hs/000010029,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9f5d1f55-96c7-5bc8-9803-b98c76b25950,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8423,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8423/N,ba707733-e0db-5a3f-bbad-adb69839aae2,BE-ANN07/hs/000008221,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ba707733-e0db-5a3f-bbad-adb69839aae2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:18130,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18130/N,54cda31e-549a-5626-a097-fc46eed941f8,BE-ANN07/hs/000017244,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/54cda31e-549a-5626-a097-fc46eed941f8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:5641,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:5641/N,54619419-120e-5cc7-968b-1abc1a2acaba,BE-ANN07/hs/000005464,verbeterde drukproef,Letterenhuis,https://data.letterenhuis.be/ark:/24970/54619419-120e-5cc7-968b-1abc1a2acaba,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:2184,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:2184/N,38f4cd69-0b06-5aec-9fe0-ae767de6c803,BE-ANN07/hs/000002099,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38f4cd69-0b06-5aec-9fe0-ae767de6c803,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:4953,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:4953/N,5261b1cf-0856-5a3f-aa9b-1ae4168560fb,BE-ANN07/hs/000004782,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5261b1cf-0856-5a3f-aa9b-1ae4168560fb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:12497,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:12497/N,6e5d8ae9-e539-545c-8ef0-9a15de459dfc,BE-ANN07/hs/000011951,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6e5d8ae9-e539-545c-8ef0-9a15de459dfc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8589,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8589/N,492b757c-2f5b-5c6e-b516-5c621ef175f3,BE-ANN07/hs/000008376,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/492b757c-2f5b-5c6e-b516-5c621ef175f3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10150,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10150/N,3f2dc7c5-6637-5c90-af7a-55bb48c7d230,BE-ANN07/hs/000009692,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3f2dc7c5-6637-5c90-af7a-55bb48c7d230,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8073,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8073/N,67ec5d34-537a-5cd3-a0e3-bd8c37b2ffb6,BE-ANN07/hs/000007880,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67ec5d34-537a-5cd3-a0e3-bd8c37b2ffb6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:17695,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:17695/N,c97f76cd-f4e7-55aa-ae51-a54b6912ab01,BE-ANN07/hs/000016835,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c97f76cd-f4e7-55aa-ae51-a54b6912ab01,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:16987,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:16987/N,3f92ce9c-88cc-5e30-8354-a52c3d96e07a,BE-ANN07/hs/000016180,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3f92ce9c-88cc-5e30-8354-a52c3d96e07a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:7386,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:7386/N,20352243-eab8-5090-84d0-44a643f85891,BE-ANN07/hs/000007198,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/20352243-eab8-5090-84d0-44a643f85891,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:18560,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18560/N,02d49e0b-38f5-5bc2-9336-d7ad2dcfb836,BE-ANN07/hs/000017662,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/02d49e0b-38f5-5bc2-9336-d7ad2dcfb836,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
