brocade.id,ResourceID,card,order,Archive Note,Serial Number,Acquisition Note,adm.note,Registration Number value,Location Number,Warehouse Location (begin),Warehouse Location (ende),adm.note.language,adm.note.type
tg:lhhs:11665,f015284c-0989-540a-82c6-850da571f30d,Items,1,isad:lh:90696,,tr:lh:7712,,201026/1-26,LL 23 / H (33),,,Nederlands,remarks
tg:lhhs:9746,6e06236e-56c1-567d-a8a5-c5cdb97c75a0,Items,1,isad:lh:89924,,tr:lh:1864,,33383,B 742 / H (2),,,Nederlands,remarks
tg:lhhs:14467,cc215287-b62f-534b-a517-584627b22a79,Items,1,isad:lh:164467,,tr:lh:3082,,61262/1-256,M 335 / H (5),,,Nederlands,remarks
tg:lhhs:4174,92c6ab83-b97b-5d7b-9ca6-7fb84f5a4ade,Items,1,isad:lh:77757,D 325/111,tr:lh:7848,,202696/43,,,,Nederlands,remarks
tg:lhhs:6149,d6b46092-5596-57b6-b1ad-1f2429c16269,Items,1,isad:lh:88432,,tr:lh:4610,,92438/90,W 79135 / H (9),,,Nederlands,remarks
tg:lhhs:18014,d6ad7294-b8c8-5f83-82f3-78f68e4f1ea6,Items,1,isad:lh:136319,B 708 /95,tr:lh:3402,,,,,,Nederlands,remarks
tg:lhhs:8507,1dddc0f6-af9d-5082-a7c1-946f7554ef28,Items,1,isad:lh:163679,,tr:lh:7853,,202869/a-b,,,,Nederlands,remarks
tg:lhhs:12419,cbacd514-33f9-54eb-a1d4-bbfefe5597fc,Items,1,isad:lh:90854,,tr:lh:4396,,84663,T 176 / H (4),,,Nederlands,remarks
tg:lhhs:10424,5b97981f-3ca2-550d-a893-bc334cc373f1,Items,1,isad:lh:89842,,tr:lh:7668,,199584,D 4252 / H (1),,,Nederlands,remarks
tg:lhhs:20092,f2db3a0b-0a1c-5f80-97da-d59cf670a1fe,Items,1,isad:lh:170234,C 2756 / 468,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:20568,f30ac2a3-bd5d-5013-a415-1dad97b87ea7,Items,1,isad:lh:175089,L 179 /,tr:lh:140162,,,,,,Nederlands,remarks
tg:lhhs:14934,1d8520bf-d85e-5aee-9f94-4eaf342504fb,Items,1,isad:lh:98283,B 3434 / 2,tr:lh:30772,,,,K1 A 15 E2,,Nederlands,remarks
tg:lhhs:15626,a2f14224-64a3-5e08-a5b3-c9b628491964,Items,1,isad:lh:118269,C 2756 / 75,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:7308,f8b1903a-a8a5-53dc-8caa-6d0b2cf92e9d,Items,1,isad:lh:88968,,tr:lh:5792,,120106/6,B 6791 / H (2),,,Nederlands,remarks
tg:lhhs:5335,cf0eb711-8d81-5e1b-9a2a-0ba02de092ea,Items,1,isad:lh:88197,,tr:lh:7333,,186190/16,C 34 / H (82),,,Nederlands,remarks
tg:lhhs:18444,a837a03f-cd20-5233-ac8e-c139219b48b9,Items,1,isad:lh:154324,,tr:lh:1182,,20428/7,C 315 / H (1),,,Nederlands,remarks
tg:lhhs:12049,5adf5330-992d-520b-9f9c-d4840e9dad31,Items,1,isad:lh:90869,,tr:lh:4789,,95175,T 176 / H (10),,,Nederlands,remarks
tg:lhhs:8157,062a00f1-ff8b-52a7-8748-0a5131784c1f,Items,1,isad:lh:89348,,tr:lh:1804,,32238,W 173 / H (3),,,Nederlands,remarks
tg:lhhs:10074,7300bf17-c168-52ce-9e8a-4f4734bbefae,Items,1,isad:lh:90173,,tr:lh:9967,,130705/41,B 8207 / H,,,Nederlands,remarks
tg:lhhs:15276,23cc5cfc-ccdb-5e72-b194-bcb9aa2ca515,Items,1,isad:lh:98092,J 416 / 127,tr:lh:9770,,,,,,Nederlands,remarks
tg:lhhs:4877,9d2b04d6-aa59-5205-a856-a149389ce305,Items,1,isad:lh:88015,,,,148649/a-b,B 655 / H (3),,,Nederlands,remarks
tg:lhhs:7758,90e22a85-fd0b-51a8-862d-b6d98e01d9f7,Items,1,isad:lh:89122,,tr:lh:5718,,115853,R 564 / H (1),,,Nederlands,remarks
tg:lhhs:5765,d6fedc2d-785f-5ad3-85be-255f542cf4fe,Items,1,isad:lh:116879,,tr:lh:7333,,202738,R 8963 / H (14),,,Nederlands,remarks
tg:lhhs:590,150be9a2-1be4-537c-b4bf-2d659e6948f2,Items,1,isad:lh:86236,,tr:lh:5924,,129023/1-2,"G 994 / H (Doos 13, map C)",,,Nederlands,remarks
tg:lhhs:590,150be9a2-1be4-537c-b4bf-2d659e6948f2,Items,2,isad:lh:86236,,tr:lh:6060,,136432/4,"G 994 / H (Doos 13, map C)",,,Nederlands,remarks
tg:lhhs:13571,70c0f9e4-2543-5134-808a-993b3c310c70,Items,1,isad:lh:86068,,tr:lh:7827,,202260/12a-b,R 286 / H,,,Nederlands,remarks
tg:lhhs:16289,a64d4568-84d2-518e-8945-18005e00f2dd,Items,1,isad:lh:125992,A 4857 / 209,tr:lh:110510,,,,,,Nederlands,remarks
tg:lhhs:3062,981b259b-dea4-5353-91b8-7493d53dfb70,Items,1,isad:lh:87274,,tr:lh:5880,,126165,B 995 / H (27),,,Nederlands,remarks
tg:lhhs:7888,00e88c12-8d1b-5d69-8ce4-1c3477c2eb6f,Items,1,isad:lh:166756,,tr:lh:3148,,63096,W 208 / H (4),,,Nederlands,remarks
tg:lhhs:3598,e3b44046-1b4c-58eb-a81e-bb92fee2ee71,Items,1,isad:lh:87482,,tr:lh:4529,,87209/1,H 518 / H (5),,,Nederlands,remarks
tg:lhhs:19486,ea280ab2-b020-5b1a-b49a-726f9a9731a1,Items,1,isad:lh:162524,,tr:lh:7814,,202005/2-2ccc,B 17043 / H,,,Nederlands,remarks
tg:lhhs:6260,9c962435-f608-5710-ba14-2955d3fc503c,Items,1,isad:lh:88432,,tr:lh:4610,,92442/26,W 79135 / H (9),,,Nederlands,remarks
tg:lhhs:16773,4d46d46b-0500-5eb2-9063-714e8a0f901e,Items,1,isad:lh:130689,,tr:lh:2722,,53212,,,,Nederlands,remarks
tg:lhhs:9195,f8de7994-1b6b-54b1-abfb-4eb04ebfbaa7,Items,1,isad:lh:158103,,tr:lh:7140,,178265,B 716 / H (13),,,Nederlands,remarks
tg:lhhs:17861,fae7b3cb-e0cd-5a72-964f-14d2800376ff,Items,1,isad:lh:149967,,tr:lh:2432,,47309/3,C 18613 / H,,,Nederlands,remarks
tg:lhhs:13121,ea5e3207-a0e7-5d8b-aec5-8647571a8a66,Items,1,isad:lh:91325,,tr:lh:6117,,140726/a tot k,V 4165 / H (2),,,Nederlands,remarks
tg:lhhs:6630,69b91f49-f39f-5b84-a711-4eb254d7092c,Items,1,isad:lh:88635,,tr:lh:2161,,40704/1-3,D 2375 / H (2),,,Nederlands,remarks
tg:lhhs:6630,69b91f49-f39f-5b84-a711-4eb254d7092c,Items,2,isad:lh:88635,,tr:lh:2268,,43481/1-3,D 2375 / H (2),,,Nederlands,remarks
tg:lhhs:7922,42162ed8-8695-5e93-bce9-43dd2334a8ce,Items,1,isad:lh:89226,,tr:lh:256,,4941/1,W 303 / H (4),,,Nederlands,remarks
tg:lhhs:21050,2fe89fa6-4233-56b0-8a73-3b4447efbd57,Items,1,isad:lh:179442,L 179 /,tr:lh:140162,,,,,,Nederlands,remarks
tg:lhhs:16323,1c4f9193-33b6-5643-b9da-922894f8588a,Items,1,isad:lh:126272,A 4857 / 148,tr:lh:110510,,,,,,Nederlands,remarks
tg:lhhs:12360,72a80e84-3682-555c-a7f6-4bedc18d0783,Items,1,isad:lh:90937,,tr:lh:4620,,88365,T 176 / H (29),,,Nederlands,remarks
tg:lhhs:17498,d9f7a9d5-2101-553d-b0e9-51a295444c0c,Items,1,isad:lh:146556,B 708 / 117-2,tr:lh:3402,,,,,,Nederlands,remarks
tg:lhhs:3961,2650d8be-1e5b-52d3-a80a-3157bcc88c7c,Items,1,isad:lh:87637,,tr:lh:1757,,31251/c,L 437 / H (1),,,Nederlands,remarks
tg:lhhs:98,cc64c602-5b85-519c-8529-f37c17436001,Items,1,isad:lh:154875,,,,161638,B 7307 / H (4),,,Nederlands,remarks
tg:lhhs:18297,0694ae4f-5758-5279-80d3-76233fdd83f4,Items,1,isad:lh:153160,,tr:lh:4455,,85881,B 9325 / 126,,,Nederlands,remarks
tg:lhhs:2389,dea09908-468f-5a32-ae02-366a6cffc664,Items,1,isad:lh:76600,D 325/63,tr:lh:7843,,202548/8a-c,,,,Nederlands,remarks
tg:lhhs:7471,ff591d41-5d26-5016-8ba8-03238d497002,Items,1,isad:lh:89068,,tr:lh:591,,11340/1,B 705 / H,,,Nederlands,remarks
tg:lhhs:17162,2e2de163-5588-58fe-a1f1-aeb845bcfb78,Items,1,isad:lh:130414,,tr:lh:2765,,54653/1-196,W 803 / H (13 (365)),,,Nederlands,remarks
tg:lhhs:8784,5fbbeaeb-5245-500d-959e-a8149f0542c3,Items,1,isad:lh:138986,,tr:lh:4148,,80419/a-dy,M 945 / H (3),,,Nederlands,remarks
tg:lhhs:20211,143034ea-7616-5ddb-a056-6fff43e65c36,Items,1,isad:lh:171778,,tr:lh:2157,,41434,,,,Nederlands,remarks
tg:lhhs:969,fbc806ff-10fa-5234-8f4f-a06557e44b47,Items,1,isad:lh:86282,,tr:lh:3264,,66043,"G 994 / H (Doos 16, map B)",,,Nederlands,remarks
tg:lhhs:9896,05b79e95-f94c-5025-976c-c029bf1414d3,Items,1,isad:lh:90033,,tr:lh:6174,,142577/1,B 8596 / H (2),,,Nederlands,remarks
tg:lhhs:13988,8d08991a-7c4c-5312-915e-8cf3a1835883,Items,1,isad:lh:91332,,tr:lh:638,,12611/18,V 4165 / H (12),,,Nederlands,remarks
tg:lhhs:12730,447e8632-da36-58fe-a261-b5c0a228b79c,Items,1,isad:lh:91126,,tr:lh:5777,,118890/1a en b,V 599 / H (1),,,Nederlands,remarks
tg:lhhs:13822,315a075b-1a82-5d5c-a5fd-0555bc69364c,Items,1,isad:lh:165738,G 3145 / 29,tr:lh:7657,,217924/1-6,,,,Nederlands,remarks
tg:lhhs:2223,e6c00057-8cc4-58b1-9709-c558c0fb8b02,Items,1,isad:lh:86967,,tr:lh:5002,,99138/19,A 38115 / H (4),,,Nederlands,remarks
tg:lhhs:7021,2002f7c4-45a6-58c7-a384-32bdfb144810,Items,1,isad:lh:164461,,tr:lh:4268,,82785/11,M 1529 / H (11),,,Nederlands,remarks
tg:lhhs:17532,563414ad-3d97-5e08-ab93-f352937b5572,Items,1,isad:lh:135605,B 708 / 175,tr:lh:3402,,150.300,,,,Nederlands,remarks
tg:lhhs:5509,f66228f5-e875-5bb2-a15f-8cb07cad3016,Items,1,isad:lh:88250,,tr:lh:9967,,130702/450,W 213 / H (4),,,Nederlands,remarks
tg:lhhs:7534,cb10381e-513a-5a09-865f-98d8a081ebd7,Items,1,isad:lh:86792,,tr:lh:5777,,118982,W 555 / H (10),,,Nederlands,remarks
tg:lhhs:17027,0994cba4-f7bf-54c1-ba07-ccd6b80c769d,Items,1,isad:lh:135469,L 5335 / 45,tr:lh:6395,,149564,,,,Nederlands,remarks
tg:lhhs:20354,4b5d5227-ea6f-56f6-942a-ceae639d22bb,Items,1,isad:lh:173885,,tr:lh:5257,,103829,,,,Nederlands,remarks
tg:lhhs:10218,900fce30-7498-55e3-870d-1d7bb6bcbffc,Items,1,isad:lh:90192,,tr:lh:6067,,137026,B 7992 / H (3),,,Nederlands,remarks
tg:lhhs:12225,383994e0-a2eb-592c-878e-b2e730d54a27,Items,1,isad:lh:90911,,tr:lh:2872,,57852/b,T 176 / H (25),,,Nederlands,remarks
tg:lhhs:2736,8a7f4a94-8565-57c0-be1e-7c37b5a875e8,Items,1,isad:lh:87290,,tr:lh:4861,,96967,B 365 / H (1),,,Nederlands,remarks
tg:lhhs:18628,442ee084-5b14-5ea0-a096-14a439569e7e,Items,1,isad:lh:155251,,tr:lh:4739,,91077,,,,Nederlands,remarks
tg:lhhs:3824,57c1ebe1-409d-58f0-a1a5-3a047c9f9b3e,Items,1,isad:lh:87253,,tr:lh:523,,10090/46,B 995 / H (23),,,Nederlands,remarks
tg:lhhs:1819,456e5459-104d-5c8d-b7aa-62390b921b7f,Items,1,isad:lh:86753,,tr:lh:6411,,150978,W 256 / B2 (Periode Westerlinck; 1945-1968 (4)),,,Nederlands,remarks
tg:lhhs:5159,90d8b66c-3175-5e1b-b1d5-f2afeaec3d39,Items,1,isad:lh:88107,,tr:lh:4114,,79835/8,E 285 / H (1),,,Nederlands,remarks
tg:lhhs:18782,1eba9e78-7c03-56f5-9208-16eb0a021d1e,Items,1,,,tr:lh:140194,,,G 356/H,,,Nederlands,remarks
tg:lhhs:7164,ee97e696-2557-5f09-9042-443a57b4957f,Items,1,isad:lh:88869,,tr:lh:4795,,95439/14,M 762 / H (3),,,Nederlands,remarks
tg:lhhs:19890,f86d5ba5-c3cb-5de4-bd8f-e4b1fb94934f,Items,1,isad:lh:168008,,tr:lh:5115,,102562,G 455 / H (6),,,Nederlands,remarks
tg:lhhs:20704,e2640f48-d4ed-553b-9ad5-d1f5385280a6,Items,1,isad:lh:175452,,,,,PP 91 H(5),,,Nederlands,remarks
tg:lhhs:8291,69606208-b420-5171-826c-da9005ec2e98,Items,1,isad:lh:89399,,tr:lh:7333,,202818/a-g,W 183 / H (3),,,Nederlands,remarks
tg:lhhs:10648,7a07012a-4253-58c3-a772-b89e78894d09,Items,1,isad:lh:90441,,tr:lh:2439,,47061,T 262 / H (1),,,Nederlands,remarks
tg:lhhs:12675,ae11bf0c-e786-50ae-906a-67eb4229b68f,Items,1,isad:lh:91092,,tr:lh:5565,,110828,V 486 / H (10),,,Nederlands,remarks
tg:lhhs:9879,7f15b036-f1ef-5dcf-8d42-e79aefb4bf48,Items,1,isad:lh:90026,,tr:lh:6174,,142578,B 8596 / H (1),,,Nederlands,remarks
tg:lhhs:13967,e06bbaba-fc9a-5781-8ebf-54404aa8104c,Items,1,isad:lh:91332,,tr:lh:638,,12611,V 4165 / H (11),,,Nederlands,remarks
tg:lhhs:986,0c93b2ac-9ec1-5cde-aafc-496e7a0dc3b4,Items,1,isad:lh:86376,,tr:lh:5778,,119745/a-e,"G 994 / H (Doos 14, map A)",,,Nederlands,remarks
tg:lhhs:77,c0dc548d-34a8-5da7-8620-86bd67b8b98d,Items,1,isad:lh:154875,,tr:lh:5103,,100812,B 7307 / H (1),,,Nederlands,remarks
tg:lhhs:18278,48f1a81d-124c-5c12-83c3-4f04cff1c9a4,Items,1,isad:lh:179241,B 9325 / 107,tr:lh:9967,,130953/597,,,,Nederlands,remarks
tg:lhhs:2366,cdc2019f-8cbb-5f6b-96f3-7b637a941dd0,Items,1,isad:lh:87038,,tr:lh:3358,,66594/6b,A 475 / H (2),,,Nederlands,remarks
tg:lhhs:6325,b778b869-dcf5-5eea-a548-3d09a82d44af,Items,1,isad:lh:88496,,tr:lh:4610,,92442/77a-o,W 79135 / H (9),,,Nederlands,remarks
tg:lhhs:4318,1a63f0aa-640a-5b15-9fd3-38bcd8ad9913,Items,1,isad:lh:87795,,tr:lh:3672,,71071/170,B 675 / H (2),,,Nederlands,remarks
tg:lhhs:16636,3d8f42c1-f115-5855-a740-e230a16ca40d,Items,1,isad:lh:120080,,tr:lh:6043,,135022/1,W 803 / H (7 (209)),,,Nederlands,remarks
tg:lhhs:15919,664fabb3-4450-5c2b-b801-a5d520183786,Items,1,,E 147 / 34,tr:lh:9919,,147280/6,,,,Nederlands,remarks
tg:lhhs:17924,0bdac98a-be0e-55b5-820e-6aa53ba389a9,Items,1,isad:lh:150023,G 3625 / H 9,tr:lh:23,,57388,,,,Nederlands,remarks
tg:lhhs:13434,4984c95b-6b1c-5a1c-bb42-b9093af497d1,Items,1,isad:lh:175292,,tr:lh:7816,,202169,L 179 / H (82),,,Nederlands,remarks
tg:lhhs:11409,aa65b0da-9138-5f43-abcc-4fce1393b57f,Items,1,isad:lh:90664,,tr:lh:7712,,200779/1-95,LL 23 / H (22),,,Nederlands,remarks
tg:lhhs:3127,e3d94e56-2dcf-5058-b930-7a51502dd852,Items,1,isad:lh:87376,,tr:lh:6188,,143055/13a-b,B 413 / H (3),,,Nederlands,remarks
tg:lhhs:19193,6f8599ce-1733-5ff9-b329-92e77e4cce5f,Items,1,isad:lh:158756,,tr:lh:5476,,113742,D 1783 / H (1),,,Nederlands,remarks
tg:lhhs:6775,58c34cdf-37da-5f26-9e67-646625be84c0,Items,1,isad:lh:88711,,tr:lh:5777,,118889/2c,H 7685 / H (4),,,Nederlands,remarks
tg:lhhs:4748,0fffbfc6-60f8-572a-9ffa-f1718b0c3d9e,Items,1,isad:lh:87910,,tr:lh:5899,,136060/25,B 585 / H (2),,,Nederlands,remarks
tg:lhhs:7867,42dfa87e-fe55-5a78-96fd-320b2c36646a,Items,1,isad:lh:89180,,tr:lh:2861,,57047,W 2135 / H,,,Nederlands,remarks
tg:lhhs:21115,52e1c930-b4f5-5802-8018-ff53c29e3351,Items,1,isad:lh:174804,L 179 /,tr:lh:140162,,,,,,Nederlands,remarks
tg:lhhs:16266,97b67329-801a-5ab4-bcaa-46a9013bb007,Items,1,isad:lh:125825,A 4857 / 189,tr:lh:110510,,,,,,Nederlands,remarks
tg:lhhs:9480,e3eb115f-db48-59fe-8698-f0dac97f1d42,Items,1,isad:lh:103520,,tr:lh:6261,,145383,B 7195 / H (3),,,Nederlands,remarks
tg:lhhs:13064,71e79c15-a422-5780-92da-e4e14a9e4f14,Items,1,isad:lh:91274,,tr:lh:1682,,29724/1-365,L 179 / H (4),,,Nederlands,remarks
tg:lhhs:11059,9fbdb09b-59cd-5906-83b7-f88fd398056c,Items,1,isad:lh:90158,,tr:lh:2857,,56546,W 353 / H (10),,,Nederlands,remarks
tg:lhhs:19469,d681553d-f50c-53bc-94a4-a829973230fb,Items,1,isad:lh:130328,D 9653 / 149 (70),tr:lh:126473,,,,,,Nederlands,remarks
tg:lhhs:9615,b47d34d0-177c-5047-834e-93130e171e37,Items,1,isad:lh:89837,,tr:lh:5436,,106820,D 4252 / H (1),,,Nederlands,remarks
tg:lhhs:11736,12d46bb2-3cf6-5cf8-9698-461eca59b8aa,Items,1,isad:lh:90712,,tr:lh:7770,,201431/a-b,A 45005 / H (6),,,Nederlands,remarks
tg:lhhs:10824,efb4d195-2fad-5968-a893-ced46523d688,Items,1,isad:lh:90143,,tr:lh:2857,,56546,W 353 / H (2),,,Nederlands,remarks
tg:lhhs:8907,89c6fc0d-f2b1-560c-9f94-c48a74090dbb,Items,1,isad:lh:89681,,tr:lh:7855,,203190,B 7307 / H (16),,,Nederlands,remarks
tg:lhhs:12819,19a43733-66ca-5dad-ba71-c480c8061abb,Items,1,isad:lh:91172,,tr:lh:5838,,122558/1 tot 7,V 46233 / H (1),,,Nederlands,remarks
tg:lhhs:19306,3d063e30-7a83-59c0-9c1d-063a27679721,Items,1,isad:lh:160344,,tr:lh:7759,,201167,,,,Nederlands,remarks
tg:lhhs:3218,8e3c699e-0b56-5d3f-9f6e-070f450ad2da,Items,1,isad:lh:87423,,tr:lh:6413,,152295/3d,W 256 / B2 ((Periode Ludo Simons 1969-1984) 30),,,Nederlands,remarks
tg:lhhs:1225,8381d871-ff79-528f-a186-275b06de16c9,Items,1,isad:lh:145984,,tr:lh:5317,,104842,V 904 / H (1),,,Nederlands,remarks
tg:lhhs:4027,858e6bcb-3336-532d-b33f-423fe32af77a,Items,1,isad:lh:87679,,tr:lh:4456,,85896/1a,B 4689 / H,,,Nederlands,remarks
tg:lhhs:16509,c697d136-3adb-5def-8fa0-fcdb8cc43f74,Items,1,isad:lh:128358,,tr:lh:9575,,,LL 5 / H (4),,,Nederlands,remarks
tg:lhhs:20968,a11181e7-5818-55d4-b48f-2690563b5592,Items,1,isad:lh:175197,L 179 /,tr:lh:140162,,,,,,Nederlands,remarks
tg:lhhs:14534,aacf66f2-4a4f-55fa-88bf-853d5bf490ee,Items,1,isad:lh:91873,,,,219369/5,P 985 / H,,,Nederlands,remarks
tg:lhhs:210,4d31b1b5-61b6-5a00-a706-ab4d8f0ca359,Items,1,isad:lh:86096,,tr:lh:5535,,110318,S 935 / H (20),,,Nederlands,remarks
tg:lhhs:9245,7e7972ec-3093-5be1-a2aa-a93ec0e0f082,Items,1,isad:lh:89392,,tr:lh:1228,,21472/5,R 564 / H (2),,,Nederlands,remarks
tg:lhhs:3648,6e57ce9c-9576-5821-91f1-d8ed8ebe6a05,Items,1,isad:lh:98537,,tr:lh:7578,,198378,H 518 / H (9),,,Nederlands,remarks
tg:lhhs:19756,768d7cd6-da72-5b3b-8440-a317c48f5f2f,Items,1,isad:lh:166183,,tr:lh:5833,,122474/a-l,,,,Nederlands,remarks
tg:lhhs:1675,c6cee1b6-f217-59f2-b7c1-2e36b3d901ea,Items,1,isad:lh:86713,,tr:lh:6411,,150875/1-32,W 256 / B2 (Periode Westerlinck; 1945-1968 (2)),,,Nederlands,remarks
tg:lhhs:18844,3dadef3a-ff1b-5abb-952a-76b71ee51e8c,Items,1,isad:lh:156026,,tr:lh:7601,,198948/av-cv,G 9947 / H (20),,,Nederlands,remarks
tg:lhhs:4477,3468febc-3ada-59c0-8fdd-022df8911e85,Items,1,isad:lh:87817,,tr:lh:1415,,24289/1,B 675 / H (6),,,Nederlands,remarks
tg:lhhs:16159,74976ab7-af5a-5170-a5e9-0d97a0bc5e0e,Items,1,isad:lh:121911,C 2756 / 372,tr:lh:110462,,,,,,Nederlands,remarks
tg:lhhs:640,48251d5e-0fca-5ff8-bbeb-45021b69b44c,Items,1,isad:lh:86210,,tr:lh:4995,,98948/17,"G 994 / H (Doos 14, map A)",,,Nederlands,remarks
tg:lhhs:14164,693ac33f-721d-535e-a10d-ab3316c70f30,Items,1,isad:lh:91643,,tr:lh:9846,,218410,B 917 / H (16),,,Nederlands,remarks
tg:lhhs:10127,ac38123b-d715-5611-ad67-3be5e55d8485,Items,1,isad:lh:90190,,tr:lh:2857,,56546,W 353 / H (6),,,Nederlands,remarks
tg:lhhs:8004,dbe98f19-67af-5067-8183-a745e9472237,Items,1,,,,,202797/1a-c,W 383 / H,,,Nederlands,remarks
tg:lhhs:2409,d0900511-70c7-5534-9810-5000a3b0881a,Items,1,isad:lh:87069,,tr:lh:6598,,163653/34,B 417 / B1,,,Nederlands,remarks
tg:lhhs:5636,25360417-4296-541e-b78c-14e91ce9610a,Items,1,isad:lh:88270,,tr:lh:4456,,86065/2,V 1521 / H (11),,,Nederlands,remarks
tg:lhhs:6919,9acd371f-1520-54b9-be32-fde96a0eafd4,Items,1,isad:lh:88781,,tr:lh:1267,,21963/3,C 384 / H (6),,,Nederlands,remarks
tg:lhhs:4924,bfd9354b-1e29-5b16-a6b4-c25095fa9ee7,Items,1,isad:lh:88032,,tr:lh:7333,,186177,B 6551 / H (1),,,Nederlands,remarks
tg:lhhs:15325,d456427e-5a05-589a-a271-7a304b06fbb4,Items,1,isad:lh:100564,,tr:lh:1478,,26861/3,T 382 / H,,,Nederlands,remarks
tg:lhhs:17318,12c74bb1-413d-5c6b-b346-bcae556aa9de,Items,1,isad:lh:144517,,tr:lh:980,,18547/3,C 195 / H,,,Nederlands,remarks
tg:lhhs:8454,366fbcc9-8739-51d5-a692-dd00177312ab,Items,1,isad:lh:163621,,tr:lh:7853,,202902/a-d,,,,Nederlands,remarks
tg:lhhs:18147,2395466b-a0a1-5a1c-a499-f2391323906b,Items,1,isad:lh:130493,,tr:lh:9427,,,W 803 / H (27),,,Nederlands,remarks
tg:lhhs:2059,269572bc-0684-5fc8-bb3b-8058b7c77d89,Items,1,isad:lh:161887,,tr:lh:1944,,35338/1-68,A 355 / H (14),,,Nederlands,remarks
tg:lhhs:5266,8f98c277-3a8f-5a80-b767-2011ea634f7c,Items,1,isad:lh:88105,,tr:lh:6122,,140902,E 285 / H (4),,,Nederlands,remarks
tg:lhhs:15775,5f1cc410-f24a-5959-9723-8275f4daca24,Items,1,isad:lh:120453,,tr:lh:5989,,54647/a-e,W 803 / H (3 (94)),,,Nederlands,remarks
tg:lhhs:14867,4fd4a289-b194-5d1b-841c-1146ea389b3a,Items,1,isad:lh:90910,,tr:lh:9355,,221045/1-5,T 176 / H (map 29),,,Nederlands,remarks
tg:lhhs:5773,101e4fbb-3e57-54e5-8ae5-3bd8976aa300,Items,1,isad:lh:88343,,tr:lh:3540,,69357/3 A-F,W 797 / H,,,Nederlands,remarks
tg:lhhs:4861,860c252e-cd8d-5482-9371-94bf4f5909fd,Items,1,isad:lh:87974,,tr:lh:2349,,44892/a-c,C 349 / H (1),,,Nederlands,remarks
tg:lhhs:10598,76cdf722-1e59-5800-bd69-c1e409187a74,Items,1,isad:lh:175027,,tr:lh:3023,,62492,L 179 / H (80),,,Nederlands,remarks
tg:lhhs:15260,7bba2663-7b3c-520a-b866-60d1f8932b16,Items,1,isad:lh:103798,,tr:lh:3092,,61982,L 863 / H (1),,,Nederlands,remarks
tg:lhhs:8141,11309c4c-192b-5176-b4bd-a0d58692dec4,Items,1,isad:lh:89343,,tr:lh:1804,,32223/a,W 173 / H (1),,,Nederlands,remarks
tg:lhhs:10062,61ce47cc-e97f-5bd4-b02b-76e20fe9a355,Items,1,isad:lh:89985,,tr:lh:2857,,57272,M 353 / H,,,Nederlands,remarks
tg:lhhs:14888,44442a07-4b94-5e85-b1cb-e6364c7ebcaa,Items,1,isad:lh:151082,1,tr:lh:7604,,,,K1 A 18 B6,,Nederlands,remarks
tg:lhhs:18452,0b533194-cc41-55d1-b953-6c9709381795,Items,1,isad:lh:154340,,tr:lh:1182,,20428/17,,,,Nederlands,remarks
tg:lhhs:5289,9007bcdf-ac9f-55cf-a68f-ffdcde111f9b,Items,1,isad:lh:88170,,tr:lh:2208,,42071/13,C 34 / H ((81) H. Conscience),,,Nederlands,remarks
tg:lhhs:5323,84c82bcd-5400-53f6-9c62-b5e2cb1dbd7a,Items,1,isad:lh:88197,,tr:lh:7333,,186190/9,C 34 / H (82),,,Nederlands,remarks
tg:lhhs:15630,b95dfffb-27af-5ae1-9ed8-ca86b2181f58,Items,1,isad:lh:120191,C 2756 / 78,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:20084,79e3009c-004f-53f9-bc7b-a5ed8424bc82,Items,1,isad:lh:169270,,,,,T 394 / H (17),,,Nederlands,remarks
tg:lhhs:10432,b81f18e7-ba8b-5856-a716-e951030d468b,Items,1,isad:lh:90276,,tr:lh:7704,,200296/34,B 8596 / H (4),,,Nederlands,remarks
tg:lhhs:18002,55ea1686-3822-5307-b501-cd62f5821283,Items,1,isad:lh:150219,G 3625 / H 48,tr:lh:23,,30 548 / 10,,,,Nederlands,remarks
tg:lhhs:4162,3d9cb064-022c-5a10-a73f-ea5e993cde36,Items,1,isad:lh:87769,,tr:lh:1,,26,C 34 / H (35),,,Nederlands,remarks
tg:lhhs:11389,12d15a85-cca4-5ce1-a856-a023c2ca5b65,Items,1,isad:lh:90652,,tr:lh:7712,,200749/1-257,LL 23 / H (13),,,Nederlands,remarks
tg:lhhs:355,3191be77-554c-557f-82ee-56f9a8866988,Items,1,isad:lh:86214,,tr:lh:5999,,131622,D 125 / H (25),,,Nederlands,remarks
tg:lhhs:14471,8939d0f8-99a6-54d0-bc0f-fa4dbb400e48,Items,1,isad:lh:91807,,tr:lh:7130,,177937/1-90,M 335 / H (6),,,Nederlands,remarks
tg:lhhs:11673,b8b56162-a400-5a5a-82e3-b074efc1e40b,Items,1,isad:lh:90696,,tr:lh:7712,,201064/1-34,LL 23 / H (33),,,Nederlands,remarks
tg:lhhs:9750,226257c2-c886-5827-afdc-d9a385592e34,Items,1,isad:lh:89931,,tr:lh:5832,,123413,B 7495 / H,,,Nederlands,remarks
