Object Number,Record Type,URL,ResourceID,Reference Number,Material Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Illustration Type,Illustration URL,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Location Number,Registration Number value,Archive Note,Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place Name,Production Place ID,Production Place Identifier,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity,Comment,UserID,Legacy Comment Type
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Harold Pinter / De Thuiskomst / Regie: Stephen Tree / INS, Mannnen van den Dam / Première / Beursschouwburg Brussel",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"64,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"37,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:47654,au::9431,{'url': 'https://anet.be/record/isaarlh/au::9431'},kw,Organisatie,Internationale Nieuwe Scene,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:47654,au::1771,{'url': 'https://anet.be/record/isaarlh/au::1771'},kw,Organisatie,Beursschouwburg,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,Images,tg:lhps:47654,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:698143'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,2,Images,tg:lhps:47654,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:699982'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,Items,tg:lhps:47654,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:97971,S 2143 / A,,isad:lh:103959,,,Nederlands,Noot,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,Places,tg:lhps:47654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",Brussel,au::100105,https://id.letterenhuis.be/ark:/24970/99596b2b-2b42-50f2-8ec3-d578638b6d71,,,,,,,,
tg:lhps:11825,Affiche,https://anet.be/record/opaclhobj/tg:lhps:11825/N,bd6b672c-d351-53f2-8c44-a761b09e3ba4,BE-ANN07/ps/000011493,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bd6b672c-d351-53f2-8c44-a761b09e3ba4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Acquisitions,tg:lhps:11825,tr:lh:7742,Archief van Herman Verbaere,{'url':'https://id.letterenhuis.be/ark:/24970/bd6b672c-d351-53f2-8c44-a761b09e3ba4'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Annotations,tg:lhps:11825,,,,note.lhalg,opgekleefd op karton,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Archives,tg:lhps:11825,,,,,,,,isad:lh:92270,Gedrukte affiches ontworpen door Herman Verbaere,{'url':'https://id.letterenhuis.be/ark:/24970/bd6b672c-d351-53f2-8c44-a761b09e3ba4'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Campine  
Belgian National Railways",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"96,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"61,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:11825,au::19214,{'url': 'https://anet.be/record/isaarlh/au::19214'},ds,Persoon,Herman Verbaere,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:11825,au::44644,{'url': 'https://anet.be/record/isaarlh/au::44644'},dr,Organisatie,J. de Grève & Co,Drukker,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:11825,au::13485,{'url': 'https://anet.be/record/isaarlh/au::13485'},kw,Organisatie,Nationale Maatschappij der Belgische Spoorwegen,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Images,tg:lhps:11825,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:643462'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,2,Images,tg:lhps:11825,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:649739'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Items,tg:lhps:11825,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7742,"V 3404 / A (LK XI,10)",200791/4,isad:lh:92270,,,Nederlands,Noot,,,,,,,,,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,ProductionActors,tg:lhps:11825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/9b0d14e6-80a8-52c7-9ed3-a4bb2a39bdb1'},au::19214,Herman Verbaere,Ontwerper,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,2,ProductionActors,tg:lhps:11825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/b7d8f775-b3dd-5d2f-9ad1-d6a112111dfe'},au::44644,J. de Grève & Co,Drukker,,,,
,,,bd6b672c-d351-53f2-8c44-a761b09e3ba4,,,,,,,,,,,,1,Users,tg:lhps:11825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schenking familie Verbaere,usystem,Commentaar gebruiker
tg:lhps:6061,Affiche,https://anet.be/record/opaclhobj/tg:lhps:6061/N,bd7fb199-292c-593e-8bc1-ace8c3ecd611,BE-ANN07/ps/000005939,Papier,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bd7fb199-292c-593e-8bc1-ace8c3ecd611'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,KVO / Groote Galavertooning / Gastvoorstelling van de heeren / Fernand Faniard en Anton Dirks / Lohengrin / [Richard Wagner] / onder de leiding van / Meester: Albert van Raalte,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"120,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"84,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:6061,au::23103,{'url': 'https://anet.be/record/isaarlh/au::23103'},dr,Organisatie,Drukkerij en Publiciteit Bernaerts,Drukker,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:6061,au::10542,{'url': 'https://anet.be/record/isaarlh/au::10542'},kw,Organisatie,Koninklijke Vlaamse Opera,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:6061,au::15377,{'url': 'https://anet.be/record/isaarlh/au::15377'},kw,Persoon,Albert van Raalte,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,4,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:6061,au::5745,{'url': 'https://anet.be/record/isaarlh/au::5745'},kw,Persoon,Antoon Dirks,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,5,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:6061,au::6619,{'url': 'https://anet.be/record/isaarlh/au::6619'},kw,Persoon,Fernand Faniard,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,1,Images,tg:lhps:6061,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:558801'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,2,Images,tg:lhps:6061,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:561017'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,1,Items,tg:lhps:6061,,,,,,,,,,,,,,,,,,,,,,,,,,,O 33745 / A (LH.237),235992,,,,Nederlands,Noot,,,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,1,Places,tg:lhps:6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,,,
,,,bd7fb199-292c-593e-8bc1-ace8c3ecd611,,,,,,,,,,,,1,ProductionActors,tg:lhps:6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/ddfc61fd-1851-5293-b6d4-1e79c41d7deb'},au::23103,Drukkerij en Publiciteit Bernaerts,Drukker,,,,
tg:lhps:60462,Affiche,https://anet.be/record/opaclhobj/tg:lhps:60462/N,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,BE-ANN07/ps/000056251,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Koninklijke Vlaamse Opera / Speeljaar 1956-1957 / Directeurs: Aug. L. Baeyens en R. Van Zundert / Iris, Lucia van Lammermoor,  Khowanstsjina, Carmen, Traviata, Walsdroom / K.V.O.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"37,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"55,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:60462,au::25762,{'url': 'https://anet.be/record/isaarlh/au::25762'},dr,Organisatie,Bernaerts [Antwerpen],Drukker,,,,,,,,,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:60462,au::10542,{'url': 'https://anet.be/record/isaarlh/au::10542'},kw,Organisatie,Koninklijke Vlaamse Opera,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:60462,au::992,{'url': 'https://anet.be/record/isaarlh/au::992'},kw,Persoon,August L. Baeyens,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,4,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:60462,au::21858,{'url': 'https://anet.be/record/isaarlh/au::21858'},kw,Persoon,Renaat van Zundert,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,1,Items,tg:lhps:60462,,,,,,,,,,,,,,,,,,,,,,,,,,,O 33745 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,1,Places,tg:lhps:60462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,,,,,,,
,,,bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,,,,,,,,,,,,1,ProductionActors,tg:lhps:60462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/0681417b-3ad4-54eb-ab18-fe9a5fff95b4'},au::25762,Bernaerts [Antwerpen],Drukker,,,,
tg:lhps:5476,Affiche,https://anet.be/record/opaclhobj/tg:lhps:5476/N,be592a46-d785-5b8d-838d-d199bbae7eef,BE-ANN07/ps/000005358,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/be592a46-d785-5b8d-838d-d199bbae7eef'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,Acquisitions,tg:lhps:5476,tr:lh:3249,Schenking van Stadsbibliotheek,{'url':'https://id.letterenhuis.be/ark:/24970/be592a46-d785-5b8d-838d-d199bbae7eef'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Kunstvoorwerpen uit Verzamelingen in de Provincie Antwerpen  
Museum Sterckshof",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"91,2",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"60,5",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:5476,au::825,{'url': 'https://anet.be/record/isaarlh/au::825'},ds,Persoon,Paul Ausloos,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:5476,au::44405,{'url': 'https://anet.be/record/isaarlh/au::44405'},dr,Organisatie,G. Baeyens,Drukker,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:5476,au::15238,{'url': 'https://anet.be/record/isaarlh/au::15238'},kw,Organisatie,Provinciaal Museum Sterckshof,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,Images,tg:lhps:5476,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:458170'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,2,Images,tg:lhps:5476,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:464540'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,Items,tg:lhps:5476,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:3249,M 9356 / A,66250/21,,,,Nederlands,Noot,,,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,Places,tg:lhps:5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Deurne'}],Deurne,,,,,,,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,1,ProductionActors,tg:lhps:5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/52f911f0-8a33-5bfb-ace3-0428f112ca69'},au::825,Paul Ausloos,Ontwerper,,,,
,,,be592a46-d785-5b8d-838d-d199bbae7eef,,,,,,,,,,,,2,ProductionActors,tg:lhps:5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/83345e68-89b3-5a8e-be56-30a2eead86df'},au::44405,G. Baeyens,Drukker,,,,
tg:lhps:34268,Affiche,https://anet.be/record/opaclhobj/tg:lhps:34268/N,be8726c8-8502-5705-bb3b-0286641e6707,BE-ANN07/ps/000033440,Doek,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/be8726c8-8502-5705-bb3b-0286641e6707'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,Annotations,tg:lhps:34268,,,,note.lhalg,"Kleurenlithografie; gesign. r.o. """"Mucha""""  

pub: *Das frühe Plakat*, II, p. 178, nr. 626; *Affiches Belle Epoque*, II, cat. 95",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,Archives,tg:lhps:34268,,,,,,,,isad:lh:92750,Legaat Jules Baetes (1938),{'url':'https://id.letterenhuis.be/ark:/24970/be8726c8-8502-5705-bb3b-0286641e6707'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Lorenzaccio / Pièce en V actes et un épilogue / d'Alfred de Musset / Adaptation de M. Armand Artois / Théâtre de la Renaissance / Sarah Bernhardt anno domini MDCCCXCVI,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"205,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"76,5",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:34268,au::58735,{'url': 'https://anet.be/record/isaarlh/au::58735'},ds,Persoon,Alphonse Mucha,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:34268,au::46003,{'url': 'https://anet.be/record/isaarlh/au::46003'},dr,Organisatie,Champenois,Drukker,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:34268,au::1683,{'url': 'https://anet.be/record/isaarlh/au::1683'},kw,Persoon,Sarah Bernhardt,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,Images,tg:lhps:34268,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:662147'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,2,Images,tg:lhps:34268,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:662862'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,Items,tg:lhps:34268,,,,,,,,,,,,,,,,,,,,,,,,,,,AV.38.5.10.429,225272/2255,isad:lh:92750,,,Nederlands,Noot,,,,,,,,,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,1,ProductionActors,tg:lhps:34268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/79440d58-ab66-5fec-9dd2-f75a1e56e5ee'},au::58735,Alphonse Mucha,Ontwerper,,,,
,,,be8726c8-8502-5705-bb3b-0286641e6707,,,,,,,,,,,,2,ProductionActors,tg:lhps:34268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/2a6219d5-7613-5cf6-ad0f-ebb2801dce61'},au::46003,Champenois,Drukker,,,,
tg:lhps:22241,Affiche,https://anet.be/record/opaclhobj/tg:lhps:22241/N,bec93551-4d64-5119-9b68-93812b0408e6,BE-ANN07/ps/000021589,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bec93551-4d64-5119-9b68-93812b0408e6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bec93551-4d64-5119-9b68-93812b0408e6,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"V.K.O. - Teater  
Het poppenspel van Meester Pedro  
Opera in zak en as (klein)  
Regie: Leo Brant  
Vlaamse Kameropera",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bec93551-4d64-5119-9b68-93812b0408e6,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"59,5",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bec93551-4d64-5119-9b68-93812b0408e6,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"40,5",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bec93551-4d64-5119-9b68-93812b0408e6,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:22241,au::44337,{'url': 'https://anet.be/record/isaarlh/au::44337'},dr,Persoon,H. Gamblin,Drukker,,,,,,,,,,,,,,,,,,,,
,,,bec93551-4d64-5119-9b68-93812b0408e6,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:22241,au::20306,{'url': 'https://anet.be/record/isaarlh/au::20306'},kw,Organisatie,Vlaamse Kameropera,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bec93551-4d64-5119-9b68-93812b0408e6,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:22241,au::45544,{'url': 'https://anet.be/record/isaarlh/au::45544'},kw,Persoon,Leo Brant,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bec93551-4d64-5119-9b68-93812b0408e6,,,,,,,,,,,,1,Images,tg:lhps:22241,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:507013'},,,,,,,,,,,,,,,,,,,,,,,,,,,
