Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Illustration Type,Illustration URL,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Registration Number value,Archive Note,Location Number,Source Note,Serial Number,Warehouse Location (begin),Warehouse Location (ende),Source Note Language,Source Note Type,id/place.place,Production Place Name,Production Place ID,Production Place Identifier,Object Type,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity
,,,b2b29c96-8970-5174-a375-23b5b96d7f25,,,,,,,,,,,1,Images,tg:lhph:8839,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:655082'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b2b29c96-8970-5174-a375-23b5b96d7f25,,,,,,,,,,,2,Images,tg:lhph:8839,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:660286'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b2b29c96-8970-5174-a375-23b5b96d7f25,,,,,,,,,,,1,Items,tg:lhph:8839,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:157,2181,isad:lh:93469,S 245 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,b2b29c96-8970-5174-a375-23b5b96d7f25,,,,,,,,,,,2,Items,tg:lhph:8839,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:3200,63638/59,isad:lh:93059,S 245 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,b2b29c96-8970-5174-a375-23b5b96d7f25,,,,,,,,,,,3,Items,tg:lhph:8839,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:4795,104042/7,isad:lh:93469,S 245 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,b2b29c96-8970-5174-a375-23b5b96d7f25,,,,,,,,,,,1,ObjectTypes,tg:lhph:8839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,b2b29c96-8970-5174-a375-23b5b96d7f25,,,,,,,,,,,1,Places,tg:lhph:8839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,
,,,b2b29c96-8970-5174-a375-23b5b96d7f25,,,,,,,,,,,1,ProductionActors,tg:lhph:8839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/61bdad4c-2c5f-5bd8-b30a-2fb6c64ef42c'},au::46689,Photopresse,Fotograaf,
tg:lhph:41846,Foto,https://anet.be/record/opaclhobj/tg:lhph:41846/N,b3069661-f153-5ffb-bf65-1c5ff2ad182b,BE-ANN07/ph/000040570,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b3069661-f153-5ffb-bf65-1c5ff2ad182b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Flor van den Bosch, borststuk, vooraanzicht.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"164,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"109,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:41846,au::52793,{'url': 'https://anet.be/record/isaarlh/au::52793'},fo,Organisatie,A. Verbeeck & Co,Fotograaf,,,,,,,,,,,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:41846,au::2473,{'url': 'https://anet.be/record/isaarlh/au::2473'},kw,Persoon,Flor van den Bosch,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,Images,tg:lhph:41846,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:41189'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,2,Images,tg:lhph:41846,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:166250'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,Items,tg:lhph:41846,,,,,,,,,,,,,,,,,,,,,,,,,,,145316/1,,B 7535 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,ObjectTypes,tg:lhph:41846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,Places,tg:lhph:41846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,
,,,b3069661-f153-5ffb-bf65-1c5ff2ad182b,,,,,,,,,,,1,ProductionActors,tg:lhph:41846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/5155d256-436c-594e-8377-6a45bf5d535f'},au::52793,A. Verbeeck & Co,Fotograaf,
tg:lhph:12527,Foto,https://anet.be/record/opaclhobj/tg:lhph:12527/N,b31053dd-191b-5891-8e11-949c6639d7e4,BE-ANN07/ph/000011829,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b31053dd-191b-5891-8e11-949c6639d7e4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,Acquisitions,tg:lhph:12527,tr:lh:2377,Archiefstukken van Jan Broeckx,{'url':'https://id.letterenhuis.be/ark:/24970/b31053dd-191b-5891-8e11-949c6639d7e4'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,Archives,tg:lhph:12527,,,,,,,,isad:lh:94330,Foto's (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/b31053dd-191b-5891-8e11-949c6639d7e4'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Jan Lea Broeckx als kleuter.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"110,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"83,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:12527,au::2938,{'url': 'https://anet.be/record/isaarlh/au::2938'},kw,Persoon,Jan Lea Broeckx,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,Images,tg:lhph:12527,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:12804'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,2,Images,tg:lhph:12527,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:137792'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,Items,tg:lhph:12527,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:2377,45511/5,isad:lh:94330,B 8758 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,b31053dd-191b-5891-8e11-949c6639d7e4,,,,,,,,,,,1,ObjectTypes,tg:lhph:12527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
tg:lhph:47584,Foto,https://anet.be/record/opaclhobj/tg:lhph:47584/N,b34322f4-68aa-525f-92c5-272413532106,BE-ANN07/ph/000045929,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b34322f4-68aa-525f-92c5-272413532106'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,Acquisitions,tg:lhph:47584,tr:lh:103933,Archief van Jozef Peeters,{'url':'https://id.letterenhuis.be/ark:/24970/b34322f4-68aa-525f-92c5-272413532106'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,Archives,tg:lhph:47584,,,,,,,,isad:lh:105406,Familiefoto's,{'url':'https://id.letterenhuis.be/ark:/24970/b34322f4-68aa-525f-92c5-272413532106'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Twee kinderen (Peeters?) buiten,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"85,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"57,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:47584,au::14546,{'url': 'https://anet.be/record/isaarlh/au::14546'},vb,Persoon,Jozef Peeters,In Verband Met,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,Images,tg:lhph:47584,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:672843'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,2,Images,tg:lhph:47584,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:672980'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,Items,tg:lhph:47584,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:103933,,isad:lh:105406,,,P 272639 / 6,V2 A 4 D2,V2 A 4 D2,Nederlands,Noot,,,,,,,,,,
,,,b34322f4-68aa-525f-92c5-272413532106,,,,,,,,,,,1,ObjectTypes,tg:lhph:47584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Negatief,,,,,
tg:lhph:50484,Foto,https://anet.be/record/opaclhobj/tg:lhph:50484/N,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,BE-ANN07/ph/000048671,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b3ad33f6-99bc-52ae-bd4a-70180c183cf7'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,,,,,,,,,,,1,Annotations,tg:lhph:50484,,,,note.lhalg,De fotograaf is Hans Bol.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,,,,,,,,,,,1,Archives,tg:lhph:50484,,,,,,,,isad:lh:145542,Victor Vroomkoning,{'url':'https://id.letterenhuis.be/ark:/24970/b3ad33f6-99bc-52ae-bd4a-70180c183cf7'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Victor Vroomkoning staat midden in een half afgebroken huis. Hij leunt op een muur.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"174,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"123,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:50484,au::54125,{'url': 'https://anet.be/record/isaarlh/au::54125'},kw,Persoon,Victor Vroomkoning,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:50484,au::12170,{'url': 'https://anet.be/record/isaarlh/au::12170'},vb,Organisatie,Manteau,In Verband Met,,,,,,,,,,,,,,,,,,,,
,,,b3ad33f6-99bc-52ae-bd4a-70180c183cf7,,,,,,,,,,,1,ObjectTypes,tg:lhph:50484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
tg:lhph:18595,Foto,https://anet.be/record/opaclhobj/tg:lhph:18595/N,b3b3871b-0314-500f-be7a-48f28cb08dbb,BE-ANN07/ph/000017778,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b3b3871b-0314-500f-be7a-48f28cb08dbb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3b3871b-0314-500f-be7a-48f28cb08dbb,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Herman Heyermans met de arm onder de kin. Borststuk.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3b3871b-0314-500f-be7a-48f28cb08dbb,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"137,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3b3871b-0314-500f-be7a-48f28cb08dbb,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"98,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3b3871b-0314-500f-be7a-48f28cb08dbb,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:18595,au::8522,{'url': 'https://anet.be/record/isaarlh/au::8522'},kw,Persoon,Herman Heijermans,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b3b3871b-0314-500f-be7a-48f28cb08dbb,,,,,,,,,,,1,Images,tg:lhph:18595,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:18590'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3b3871b-0314-500f-be7a-48f28cb08dbb,,,,,,,,,,,2,Images,tg:lhph:18595,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:143597'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3b3871b-0314-500f-be7a-48f28cb08dbb,,,,,,,,,,,1,Items,tg:lhph:18595,,,,,,,,,,,,,,,,,,,,,,,,,,,59081,,H 612 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,b3b3871b-0314-500f-be7a-48f28cb08dbb,,,,,,,,,,,1,ObjectTypes,tg:lhph:18595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
tg:lhph:30694,Foto,https://anet.be/record/opaclhobj/tg:lhph:30694/N,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,BE-ANN07/ph/000029602,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b3d04d0e-b50f-550f-85b4-f6b58d89e18c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,Acquisitions,tg:lhph:30694,tr:lh:6373,Archief van Eugeen Gilliams,{'url':'https://id.letterenhuis.be/ark:/24970/b3d04d0e-b50f-550f-85b4-f6b58d89e18c'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,Archives,tg:lhph:30694,,,,,,,,isad:lh:94193,Foto's i.v.m. Eugeen Gilliams,{'url':'https://id.letterenhuis.be/ark:/24970/b3d04d0e-b50f-550f-85b4-f6b58d89e18c'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Eugeen Gilliams naast Juul tijdens een bezoek aan de familie Kinnaer.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"75,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"120,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:30694,au::31032,{'url': 'https://anet.be/record/isaarlh/au::31032'},kw,Persoon,Juul Kinnaer,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:30694,au::7553,{'url': 'https://anet.be/record/isaarlh/au::7553'},kw,Persoon,Eugeen Gilliams,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,Images,tg:lhph:30694,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:30273'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,2,Images,tg:lhph:30694,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:155304'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,Items,tg:lhph:30694,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:6373,148897/10,isad:lh:94193,G 3947 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,ObjectTypes,tg:lhph:30694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kleurenfoto,,,,,
,,,b3d04d0e-b50f-550f-85b4-f6b58d89e18c,,,,,,,,,,,1,Places,tg:lhph:30694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Landen'}],Landen,,,,,,,,
tg:lhph:41446,Foto,https://anet.be/record/opaclhobj/tg:lhph:41446/N,b3e10f9b-e8db-5294-8333-358e10f9e2cc,BE-ANN07/ph/000040170,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b3e10f9b-e8db-5294-8333-358e10f9e2cc'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,1,Annotations,tg:lhph:41446,,,,note.lhalg,"Een van een reeks van 9 foto's van de front voor de oorlog serieus begon,- alle op grijs papier geplakt (105 x 150) geschonken aan het AMVC door Armand Vogels, Merksem.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Een soldaat voor zijn schuilplaats aan het eten.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"60,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"37,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:41446,au::14051,{'url': 'https://anet.be/record/isaarlh/au::14051'},kw,Andere,Oorlog 1914-1918,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:41446,au::9332,{'url': 'https://anet.be/record/isaarlh/au::9332'},kw,Algemeen,IJzerfront,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,1,Images,tg:lhph:41446,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:40792'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,2,Images,tg:lhph:41446,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:165851'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,1,Items,tg:lhph:41446,,,,,,,,,,,,,,,,,,,,,,,,,,,179991/5,,O 295 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,b3e10f9b-e8db-5294-8333-358e10f9e2cc,,,,,,,,,,,1,ObjectTypes,tg:lhph:41446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sepia Gekleurde Foto,,,,,
tg:lhph:17334,Foto,https://anet.be/record/opaclhobj/tg:lhph:17334/N,b3fa8b41-9478-5391-b97e-63fc9bef3c02,BE-ANN07/ph/000016553,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b3fa8b41-9478-5391-b97e-63fc9bef3c02'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3fa8b41-9478-5391-b97e-63fc9bef3c02,,,,,,,,,,,1,Acquisitions,tg:lhph:17334,tr:lh:5960,Schenking van Belgisch-Nederlandse Theaterprodukties,{'url':'https://id.letterenhuis.be/ark:/24970/b3fa8b41-9478-5391-b97e-63fc9bef3c02'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3fa8b41-9478-5391-b97e-63fc9bef3c02,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Willy van Heesvelde in """"Au bouillon Belge",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3fa8b41-9478-5391-b97e-63fc9bef3c02,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"126,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3fa8b41-9478-5391-b97e-63fc9bef3c02,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"178,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,b3fa8b41-9478-5391-b97e-63fc9bef3c02,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:17334,au::8503,{'url': 'https://anet.be/record/isaarlh/au::8503'},kw,Persoon,Willy van Heesvelde,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,b3fa8b41-9478-5391-b97e-63fc9bef3c02,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:17334,au::1434,{'url': 'https://anet.be/record/isaarlh/au::1434'},vb,Organisatie,Belgisch-Nederlandse Theaterprodukties,In Verband Met,,,,,,,,,,,,,,,,,,,,
