Object Number,Record Type,URL,ResourceID,Reference Number,Stage Type,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:rubhs:168,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:168/N,97316613-fc6f-5902-8fd5-0e544865c423,BE-ANN14/hs/RA001/122/105,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/97316613-fc6f-5902-8fd5-0e544865c423,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:30,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:30/N,d60d1eb6-875d-5f23-bdec-058b08a2a51f,BE-ANN14/hs/RA001/001/26,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/d60d1eb6-875d-5f23-bdec-058b08a2a51f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:186,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:186/N,f49d2a33-3d8a-5ebe-be25-675a2d97419f,BE-ANN14/hs/RA001/003/002,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/f49d2a33-3d8a-5ebe-be25-675a2d97419f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:169,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:169/N,326344e8-80b6-59c8-8401-124cdc6218eb,BE-ANN14/hs/RA001/12/106,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/326344e8-80b6-59c8-8401-124cdc6218eb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:31,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:31/N,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,BE-ANN14/hs/RA001/001/27,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:89,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:89/N,b48683ed-abdc-5508-8aca-77356550fa87,BE-ANN14/hs/RA001/122/039,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/b48683ed-abdc-5508-8aca-77356550fa87,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:66,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:66/N,14d1116b-2ddd-539c-b4d5-26e75caa949a,BE-ANN14/hs/RA001/122/016,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/14d1116b-2ddd-539c-b4d5-26e75caa949a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:128,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:128/N,ff6ee980-a224-591c-94b4-6c21c365ace7,BE-ANN14/hs/RA001/122/069,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/ff6ee980-a224-591c-94b4-6c21c365ace7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:70,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:70/N,2ec5806d-fe4a-5658-b15a-06d1729d4739,BE-ANN14/hs/RA001/122/020,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/2ec5806d-fe4a-5658-b15a-06d1729d4739,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:201,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:201/N,88399b1e-72d7-527a-814c-43743bdf7336,BE-ANN14/hs/RA001/122/131,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/88399b1e-72d7-527a-814c-43743bdf7336,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:27,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:27/N,f021c1e0-9333-510e-9096-13d86932f25e,BE-ANN14/hs/RA001/001/23,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/f021c1e0-9333-510e-9096-13d86932f25e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:104,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:104/N,e213a637-98cf-5407-b333-fad99cdd55c4,BE-ANN14/hs/RA001/122/045,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/e213a637-98cf-5407-b333-fad99cdd55c4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:153,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:153/N,199f5750-a618-50c1-ba0d-721fb9481c1c,BE-ANN14/hs/RA001/122/092,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/199f5750-a618-50c1-ba0d-721fb9481c1c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:145,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:145/N,fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,BE-ANN14/hs/RA001/122/085,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:112,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:112/N,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,BE-ANN14/hs/RA001/122/053,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:165,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:165/N,8a3a4f76-e2df-5a8b-815f-dbe5f9a6644a,BE-ANN14/hs/RA001/122/102,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/8a3a4f76-e2df-5a8b-815f-dbe5f9a6644a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:85,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:85/N,77cac798-fb3f-5eff-ac49-d1d279f2408f,BE-ANN14/hs/RA001/122/035,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/77cac798-fb3f-5eff-ac49-d1d279f2408f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:132,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:132/N,da18148f-d2af-5bae-8550-df807cde96ef,BE-ANN14/hs/RA001/122/073,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/da18148f-d2af-5bae-8550-df807cde96ef,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:93,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:93/N,7ca2c966-4338-5709-9350-b5fba5d88fa8,BE-ANN14/hs/RA001/122/043,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/7ca2c966-4338-5709-9350-b5fba5d88fa8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:124,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:124/N,30b87c0e-0fd5-538f-b396-c4f65e0615a7,BE-ANN14/hs/RA001/122/065,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/30b87c0e-0fd5-538f-b396-c4f65e0615a7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:173,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:173/N,032c6f7e-e61d-5e2e-95b3-e7c0e872a9c4,BE-ANN14/hs/RA001/122/110,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/032c6f7e-e61d-5e2e-95b3-e7c0e872a9c4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:108,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:108/N,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,BE-ANN14/hs/RA001/122/049,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/1c10d76a-7a30-5a5b-8337-268acd0ae9f1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:50,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:50/N,32e6c074-a962-5c6c-ab3a-f8a43c6ca89f,BE-ANN14/hs/RA001/001/46,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/32e6c074-a962-5c6c-ab3a-f8a43c6ca89f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:149,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:149/N,ca5d8c26-c718-5902-9abc-81ece16fe78b,BE-ANN14/hs/RA001/122/089,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/ca5d8c26-c718-5902-9abc-81ece16fe78b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:11,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:11/N,f4cde989-f1ee-5c80-8adf-8eb25786a428,BE-ANN14/hs/RA001/001/7,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/f4cde989-f1ee-5c80-8adf-8eb25786a428,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:46,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:46/N,60652640-6649-5c96-84e5-d8915306a9d1,BE-ANN14/hs/RA001/001/42,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/60652640-6649-5c96-84e5-d8915306a9d1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:166,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:166/N,49b39e48-8b7f-5ea3-936e-4b44e5706811,BE-ANN14/hs/RA001/122/103,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/49b39e48-8b7f-5ea3-936e-4b44e5706811,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:218,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:218/N,00aae731-40a4-579d-872d-30c121a1187f,BE-ANN14/hs/000000004,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/00aae731-40a4-579d-872d-30c121a1187f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:69,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:69/N,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579,BE-ANN14/hs/RA001/122/019,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/599fb696-e6eb-5a9c-bad6-4dcaaa6bc579,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:131,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:131/N,be795ee8-2916-5f62-9883-e994bf6d7a66,BE-ANN14/hs/RA001/122/072,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/be795ee8-2916-5f62-9883-e994bf6d7a66,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:86,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:86/N,e3892281-ff12-5fbb-af35-1c31ea5db980,BE-ANN14/hs/RA001/122/036,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/e3892281-ff12-5fbb-af35-1c31ea5db980,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:127,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:127/N,7bb7ee8c-d758-5f48-85c7-92490616feb2,BE-ANN14/hs/RA001/122/068,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/7bb7ee8c-d758-5f48-85c7-92490616feb2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:90,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:90/N,cb89c78c-ecd6-5fcb-8b1f-79e76d37edad,BE-ANN14/hs/RA001/122/040,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/cb89c78c-ecd6-5fcb-8b1f-79e76d37edad,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:28,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:28/N,b8dc72da-ef79-56ae-83a1-392fe8d16013,BE-ANN14/hs/RA001/001/24,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/b8dc72da-ef79-56ae-83a1-392fe8d16013,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:170,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:170/N,1be503ea-dd3a-5275-91d0-e41d1bc02f28,BE-ANN14/hs/RA001/122/107,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/1be503ea-dd3a-5275-91d0-e41d1bc02f28,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:53,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:53/N,396d9030-f603-5a4d-88e1-4a1190d86187,BE-ANN14/hs/RA001/122/003,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/396d9030-f603-5a4d-88e1-4a1190d86187,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:12,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:12/N,03322c74-e03a-5d1f-beac-0b05e87d0a1f,BE-ANN14/hs/RA001/001/8,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/03322c74-e03a-5d1f-beac-0b05e87d0a1f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:45,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:45/N,b2d6e750-f8ac-5088-bd1f-f73776d665e5,BE-ANN14/hs/RA001/001/41,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/b2d6e750-f8ac-5088-bd1f-f73776d665e5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:32,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:32/N,b5da3516-de0b-58ee-ac85-45fdf878d635,BE-ANN14/hs/Ra001/001/28,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/b5da3516-de0b-58ee-ac85-45fdf878d635,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:185,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:185/N,d10435c2-73d4-50c6-b560-e69d428e9a83,BE-ANN14/hs/RA001/003/001,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/d10435c2-73d4-50c6-b560-e69d428e9a83,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:65,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:65/N,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,BE-ANN14/hs/RA001/122/015,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/d43eb5ca-58dd-59c7-9a3b-6f79751297c9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:214,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:214/N,458021ac-32d3-5dd9-91b6-8c165064acdf,BE-ANN14/hs/RA001/001/3,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/458021ac-32d3-5dd9-91b6-8c165064acdf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:73,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:73/N,eb18bae2-09d9-5d6d-b2a6-ea518b7eee12,BE-ANN14/hs/RA001/122/023,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/eb18bae2-09d9-5d6d-b2a6-ea518b7eee12,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:202,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:202/N,e6a0a787-5a3b-52c9-8583-7837c18f6d5f,BE-ANN14/hs/RA001/122/132,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/e6a0a787-5a3b-52c9-8583-7837c18f6d5f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:24,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:24/N,5faa1eb2-5d3a-59c5-94c7-41873d211d30,BE-ANN14/hs/RA001/001/20,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/5faa1eb2-5d3a-59c5-94c7-41873d211d30,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:193,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:193/N,e51eb822-e3e2-5a4f-a122-78a38f179bd6,BE-ANN14/hs/RA001/122/123,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/e51eb822-e3e2-5a4f-a122-78a38f179bd6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:107,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:107/N,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,BE-ANN14/hs/RA001/122/048,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/d1e5fdae-1c99-5051-bcd6-eeb10544c27b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:150,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:150/N,b0d8c4ac-9577-5f33-be38-1f3fc5fa4a1b,BE-ANN14/hs/RA001/122/090,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/b0d8c4ac-9577-5f33-be38-1f3fc5fa4a1b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:146,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:146/N,c841b542-4e43-53f0-8620-d3dfc17dfd6f,BE-ANN14/hs/RA001/122/086,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/c841b542-4e43-53f0-8620-d3dfc17dfd6f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:49,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:49/N,75047aef-c244-5ec3-847e-32db85f0a72f,BE-ANN14/hs/RA001/001/45,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/75047aef-c244-5ec3-847e-32db85f0a72f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:111,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:111/N,269cd29b-9b7e-5d01-bac2-e53aa005792a,BE-ANN14/hs/RA001/122/052,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/269cd29b-9b7e-5d01-bac2-e53aa005792a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:48,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:48/N,bb73f2d7-05b4-5c90-b428-1ff2e1dac739,BE-ANN14/hs/RA001/001/44,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/bb73f2d7-05b4-5c90-b428-1ff2e1dac739,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:110,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:110/N,b3f40f5e-25d3-57f8-b1be-193b5b5afa07,BE-ANN14/hs/RA001/122/051,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/b3f40f5e-25d3-57f8-b1be-193b5b5afa07,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:147,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:147/N,e19d6016-6de8-52f7-89c6-abd31b37120f,BE-ANN14/hs/RA001/122/087,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/e19d6016-6de8-52f7-89c6-abd31b37120f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:151,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:151/N,cd73145f-4b0e-5d51-95ca-e8133f93cbee,BE-ANN14/hs/RA001/122/091,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/cd73145f-4b0e-5d51-95ca-e8133f93cbee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:106,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:106/N,e3f76a05-f91c-5ead-b6b6-19aaf05b4722,BE-ANN14/hs/RA001/122/047,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/e3f76a05-f91c-5ead-b6b6-19aaf05b4722,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubhs:25,Handschriften,https://anet.be/record/opacrubobj/tg:rubhs:25/N,b94c9251-d3a4-532f-ba4e-470c528dc483,BE-ANN14/hs/RA001/001/21,handwriting,Rubenianum,https://data.rubenianum.be//ark:/86530/b94c9251-d3a4-532f-ba4e-470c528dc483,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
