ResourceID,card,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,source_field,Language,ResourceID_mat,mmb_id,mmb_id_mat,order,Material Records,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
bed86c00-96df-574c-b4b6-db88fc8a7a37,e73_MaterialRecords,,,,,,,01faacaf-f492-51d2-a477-a3e67206beac,tg:mmbbr:657,tg:mmbbr:657_#1,1,"[{""resourceId"": ""01faacaf-f492-51d2-a477-a3e67206beac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df2e7743-fab4-4053-bd85-0725654d4768"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bf45fcde-8893-5910-89bf-8ee294f2321b,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bf45fcde-8893-5910-89bf-8ee294f2321b,object identifier,tg:mmbbr:1122,record identifiers,MMB.A.1122,descriptive note,Nederlands,problemen met het pachten van een stuk grond,Brieven
bf45fcde-8893-5910-89bf-8ee294f2321b,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bf45fcde-8893-5910-89bf-8ee294f2321b,e73_MaterialRecords,,,,,,,f223be52-ce83-58c7-ab77-d8d324336fc3,tg:mmbbr:1122,tg:mmbbr:1122_#1,1,"[{""resourceId"": ""f223be52-ce83-58c7-ab77-d8d324336fc3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b8b3672-b6e1-4ebe-8fd3-a96aa9d34d06"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bf67e9d1-ab1b-5f9a-980a-c841f6365fdf,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bf67e9d1-ab1b-5f9a-980a-c841f6365fdf,object identifier,tg:mmbbr:1329,record identifiers,MMB.A.1329,descriptive note,Nederlands,De hoop om worden aangesteld als hulppriester,Brieven
bf67e9d1-ab1b-5f9a-980a-c841f6365fdf,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
bf67e9d1-ab1b-5f9a-980a-c841f6365fdf,e73_MaterialRecords,,,,,,,bd5d5da2-4cea-5ff9-b2b2-aa06d98adb10,tg:mmbbr:1329,tg:mmbbr:1329_#1,1,"[{""resourceId"": ""bd5d5da2-4cea-5ff9-b2b2-aa06d98adb10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df10c3e4-1a22-4b26-a6e3-508366bf7816"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bf71399c-6433-53ef-a748-274daab99f5f,object identifier,tg:mmbbr:847,record identifiers,MMB.A.0847,descriptive note,Nederlands,het aanbod van vier portretten waarvan twee vrouwenportretten toegeschreven aan de Largillière [Portret van een dame en Portret van een jonge dame] en twee pendanten voorstellend een man en een vrouw door Tocqué [Portet van een jong officier en Portret van een jonge dame met een mof],Brieven
bf71399c-6433-53ef-a748-274daab99f5f,e73_Languages,https://dams.antwerpen.be,/asset/qeSltlSThROUHFdKel3H1KAU,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_Languages,https://dams.antwerpen.be,/asset/YPGabkZQpOMVSRmIiwsqDk6O,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_Languages,https://dams.antwerpen.be,/asset/e1jJ4FjspklOQGZblsNKjoXu,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_Languages,https://dams.antwerpen.be,/asset/a1pYnSTGRhYKmNURUnYMavbH,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_MaterialRecords,,,,,,,9ad59bbc-dc0f-5d6f-96cd-03ec34464310,tg:mmbbr:847,tg:mmbbr:847_#1,1,"[{""resourceId"": ""9ad59bbc-dc0f-5d6f-96cd-03ec34464310"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aed45ddd-88ea-4028-9eb2-72c5487c6a07"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bf840982-46ed-53b4-8f18-4c181a676bc8,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bf840982-46ed-53b4-8f18-4c181a676bc8,object identifier,tg:mmbbr:189,record identifiers,MMB.A.0189,descriptive note,Nederlands,"het aanbod van lambrisering, een houten madonnabeeld en veel porselein en zilverwerk",Brieven
bf840982-46ed-53b4-8f18-4c181a676bc8,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bf840982-46ed-53b4-8f18-4c181a676bc8,e73_MaterialRecords,,,,,,,bd9e1f10-1945-527a-95c3-41b9da04b54d,tg:mmbbr:189,tg:mmbbr:189_#1,1,"[{""resourceId"": ""bd9e1f10-1945-527a-95c3-41b9da04b54d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e04bbfd-30ad-4de8-a533-7c2c43e39f16"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bf92bb6e-97af-5e3e-9294-598997534f1b,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bf92bb6e-97af-5e3e-9294-598997534f1b,object identifier,tg:mmbbr:1073,record identifiers,MMB.A.1073,descriptive note,Nederlands,een gotische koffer en een gotisch koperen beeld [Hl. Petrus],Brieven
bf92bb6e-97af-5e3e-9294-598997534f1b,e73_Languages,https://dams.antwerpen.be,/asset/c2ZOQUbdJfkajFSmdIdYSCQY,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bf92bb6e-97af-5e3e-9294-598997534f1b,e73_Languages,https://dams.antwerpen.be,/asset/L1oLFdJBkVXQs4bDlWa6NNYl,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bf92bb6e-97af-5e3e-9294-598997534f1b,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bf92bb6e-97af-5e3e-9294-598997534f1b,e73_MaterialRecords,,,,,,,444224f6-0475-58e0-9418-954bbd43019c,tg:mmbbr:1073,tg:mmbbr:1073_#1,1,"[{""resourceId"": ""444224f6-0475-58e0-9418-954bbd43019c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19fcec38-d65c-408c-a2ca-628fc69491e3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bfbf97fd-f25d-5b3b-b795-1e9f80b070d9,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bfbf97fd-f25d-5b3b-b795-1e9f80b070d9,object identifier,tg:mmbbr:2434,record identifiers,MMB.A.2434,descriptive note,Nederlands,De korting van 10% voor het drukken van de postkaarten,Brieven
bfbf97fd-f25d-5b3b-b795-1e9f80b070d9,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
bfbf97fd-f25d-5b3b-b795-1e9f80b070d9,e73_MaterialRecords,,,,,,,537330aa-f247-5b14-8db4-c9a459bd5df0,tg:mmbbr:2434,tg:mmbbr:2434_#1,1,"[{""resourceId"": ""537330aa-f247-5b14-8db4-c9a459bd5df0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7fc1660d-07ba-4175-b6fb-8c87a0aaa33c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bfd7a034-7cea-5e9b-b66d-d0e971179fb7,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bfd7a034-7cea-5e9b-b66d-d0e971179fb7,object identifier,tg:mmbbr:1885,record identifiers,MMB.A.1885,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
bfd7a034-7cea-5e9b-b66d-d0e971179fb7,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bfd7a034-7cea-5e9b-b66d-d0e971179fb7,e73_MaterialRecords,,,,,,,014a3a82-e682-5e1d-98dd-003bd7e2c081,tg:mmbbr:1885,tg:mmbbr:1885_#1,1,"[{""resourceId"": ""014a3a82-e682-5e1d-98dd-003bd7e2c081"", ""ontologyProperty"": """", ""resourceXresourceId"": ""957ac4d4-471d-456e-b82f-7e54e2f3c59d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c00dea6d-785c-5689-aa45-6857d79180fd,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c00dea6d-785c-5689-aa45-6857d79180fd,object identifier,tg:mmbbr:422,record identifiers,MMB.A.0422,descriptive note,Nederlands,"de vraag om kant te lenen van Henriëtte voor een tentoonstelling, inlichtingen over een studie voor Fritz en een bezoek aan Antwerpen",Brieven
c00dea6d-785c-5689-aa45-6857d79180fd,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c00dea6d-785c-5689-aa45-6857d79180fd,e73_MaterialRecords,,,,,,,651b7c7e-c224-53a6-8619-a84855d33f42,tg:mmbbr:422,tg:mmbbr:422_#1,1,"[{""resourceId"": ""651b7c7e-c224-53a6-8619-a84855d33f42"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8324c6be-1cbb-4c26-90b1-313605326cb0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c01216a2-45b8-57fb-aa77-0c602c1783f3,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c01216a2-45b8-57fb-aa77-0c602c1783f3,object identifier,tg:mmbbr:995,record identifiers,MMB.A.0995,descriptive note,Nederlands,kwitantie van zes gotische engelen van de Calvarie,Brieven
c01216a2-45b8-57fb-aa77-0c602c1783f3,e73_Languages,https://dams.antwerpen.be,/asset/J28X5hrLFf4jflRqeNBZJj1S,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
c01216a2-45b8-57fb-aa77-0c602c1783f3,e73_Languages,https://dams.antwerpen.be,/asset/N2EUgewJZScMQPWVPHcGWhzj,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
c01216a2-45b8-57fb-aa77-0c602c1783f3,e73_Languages,https://dams.antwerpen.be,/asset/V2DZCgbWvmIPGrf2UMjqLu7L,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
c01216a2-45b8-57fb-aa77-0c602c1783f3,e73_Languages,https://dams.antwerpen.be,/asset/A3TIXuLReWGD6HWQV4kZLiZI,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
c01216a2-45b8-57fb-aa77-0c602c1783f3,e73_Languages,https://dams.antwerpen.be,/asset/S1PaYeZ59SRaPG9bgdilK0ZB,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
c01216a2-45b8-57fb-aa77-0c602c1783f3,e73_Languages,https://dams.antwerpen.be,/asset/L2dGZg2KVrOeoPNnTT5f6JxI,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
c01216a2-45b8-57fb-aa77-0c602c1783f3,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c01216a2-45b8-57fb-aa77-0c602c1783f3,e73_MaterialRecords,,,,,,,82052926-96d2-5513-9716-9b7bc0aaec32,tg:mmbbr:995,tg:mmbbr:995_#1,1,"[{""resourceId"": ""82052926-96d2-5513-9716-9b7bc0aaec32"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d7de7bd-d42a-4ec2-b823-9f787cc48acf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c0256946-3a10-5a16-bc95-b4079b934ab0,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c0256946-3a10-5a16-bc95-b4079b934ab0,object identifier,tg:mmbbr:2464,record identifiers,MMB.A.2464,descriptive note,Nederlands,In verband met de tekst gedrukt op de postkaarten,Brieven
c0256946-3a10-5a16-bc95-b4079b934ab0,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
c0256946-3a10-5a16-bc95-b4079b934ab0,e73_MaterialRecords,,,,,,,57df5d5f-3c50-5f7d-8b88-f87cfdaaec4a,tg:mmbbr:2464,tg:mmbbr:2464_#1,1,"[{""resourceId"": ""57df5d5f-3c50-5f7d-8b88-f87cfdaaec4a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""90c75b32-9f8e-49e7-86a3-d3b924d4513d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c0a38986-9884-585d-ba33-7f6a74036566,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c0a38986-9884-585d-ba33-7f6a74036566,object identifier,tg:mmbbr:2273,record identifiers,MMB.A.2273,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
c0a38986-9884-585d-ba33-7f6a74036566,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c0a38986-9884-585d-ba33-7f6a74036566,e73_MaterialRecords,,,,,,,efe56a6b-8ef7-52b0-8c81-f8021e236b54,tg:mmbbr:2273,tg:mmbbr:2273_#1,1,"[{""resourceId"": ""efe56a6b-8ef7-52b0-8c81-f8021e236b54"", ""ontologyProperty"": """", ""resourceXresourceId"": ""88d1023f-37f8-4399-978c-6d95a25a2b36"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c0b6c4c8-3287-5620-97a5-671a6d257665,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c0b6c4c8-3287-5620-97a5-671a6d257665,object identifier,tg:mmbbr:1730,record identifiers,MMB.A.1730,descriptive note,Nederlands,Bedankkaartje betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
c0b6c4c8-3287-5620-97a5-671a6d257665,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c0b6c4c8-3287-5620-97a5-671a6d257665,e73_MaterialRecords,,,,,,,20f343d0-8b70-5fb8-b269-d73e26f502ad,tg:mmbbr:1730,tg:mmbbr:1730_#1,1,"[{""resourceId"": ""20f343d0-8b70-5fb8-b269-d73e26f502ad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""71a12bfc-bf73-47ff-a14c-fffbd66f7397"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c0eaee8b-02c4-558c-a3e1-34e8ce653897,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c0eaee8b-02c4-558c-a3e1-34e8ce653897,object identifier,tg:mmbbr:144,record identifiers,MMB.A.0144,descriptive note,Nederlands,het aanbod van vier marmeren beelden en een tapijt,Brieven
c0eaee8b-02c4-558c-a3e1-34e8ce653897,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
c0eaee8b-02c4-558c-a3e1-34e8ce653897,e73_MaterialRecords,,,,,,,c3624ae0-3e43-5b5b-902f-6bb494acac3d,tg:mmbbr:144,tg:mmbbr:144_#1,1,"[{""resourceId"": ""c3624ae0-3e43-5b5b-902f-6bb494acac3d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e636f4f2-5feb-4438-ae5b-86bfd734193d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c0eec5d6-401d-50df-800c-06f6c360fb3c,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c0eec5d6-401d-50df-800c-06f6c360fb3c,object identifier,tg:mmbbr:656,record identifiers,MMB.A.0656,descriptive note,Nederlands,de toevoeging van een glasraam aan een verkoop,Brieven
c0eec5d6-401d-50df-800c-06f6c360fb3c,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c0eec5d6-401d-50df-800c-06f6c360fb3c,e73_MaterialRecords,,,,,,,1a60c38e-f8a2-588d-b1fa-b43af8b4e2b0,tg:mmbbr:656,tg:mmbbr:656_#1,1,"[{""resourceId"": ""1a60c38e-f8a2-588d-b1fa-b43af8b4e2b0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7446f679-0800-4477-ad8d-df8c99ee8952"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c11b8e91-a0d3-5630-af96-e68864a9b405,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c11b8e91-a0d3-5630-af96-e68864a9b405,object identifier,tg:mmbbr:1178,record identifiers,MMB.A.1178,descriptive note,Nederlands,foto van een gesculpteerde kader,Brieven
c11b8e91-a0d3-5630-af96-e68864a9b405,e73_MaterialRecords,,,,,,,ff872e55-7672-5b06-8eeb-fca0f4dfd0cd,tg:mmbbr:1178,tg:mmbbr:1178_#1,1,"[{""resourceId"": ""ff872e55-7672-5b06-8eeb-fca0f4dfd0cd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""58247171-952b-4a5c-8c3b-0cc24fff0e04"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c16e3d23-937e-5dd8-b3ad-d4aaa947edcc,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c16e3d23-937e-5dd8-b3ad-d4aaa947edcc,object identifier,tg:mmbbr:1738,record identifiers,MMB.A.1738,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
c16e3d23-937e-5dd8-b3ad-d4aaa947edcc,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c16e3d23-937e-5dd8-b3ad-d4aaa947edcc,e73_MaterialRecords,,,,,,,09dd1e4d-f7f1-5331-8f9c-219f6fc29014,tg:mmbbr:1738,tg:mmbbr:1738_#1,1,"[{""resourceId"": ""09dd1e4d-f7f1-5331-8f9c-219f6fc29014"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d502c34-17f2-4663-bbc8-ea2dc5dc65de"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c191f398-edf2-5f22-afa9-8314d548f889,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c191f398-edf2-5f22-afa9-8314d548f889,object identifier,tg:mmbbr:743,record identifiers,MMB.A.0743,descriptive note,Nederlands,de verzending en afrekening van twee stukken fluweel,Brieven
c191f398-edf2-5f22-afa9-8314d548f889,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
c191f398-edf2-5f22-afa9-8314d548f889,e73_MaterialRecords,,,,,,,978d208d-da27-5b93-87f0-f188a7ad6483,tg:mmbbr:743,tg:mmbbr:743_#1,1,"[{""resourceId"": ""978d208d-da27-5b93-87f0-f188a7ad6483"", ""ontologyProperty"": """", ""resourceXresourceId"": ""655d8435-d4f8-4a5b-bc55-6de1a457f1fc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c1af18f3-77da-5831-9c42-6e531164b9c2,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c1af18f3-77da-5831-9c42-6e531164b9c2,object identifier,tg:mmbbr:933,record identifiers,MMB.A.0933,descriptive note,Nederlands,kwitantie van een houten beeld voorstellend Sint Sebastiaan,Brieven
c1af18f3-77da-5831-9c42-6e531164b9c2,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
c1af18f3-77da-5831-9c42-6e531164b9c2,e73_MaterialRecords,,,,,,,0bdd35ee-1347-5142-97da-5661679d2694,tg:mmbbr:933,tg:mmbbr:933_#1,1,"[{""resourceId"": ""0bdd35ee-1347-5142-97da-5661679d2694"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fcaa6d38-3202-4afb-8e18-b88184b927cf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c1e0ad70-af4d-59ee-9a11-b592d0db678c,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c1e0ad70-af4d-59ee-9a11-b592d0db678c,object identifier,tg:mmbbr:776,record identifiers,MMB.A.0776,descriptive note,Nederlands,problemen met de verzending van een schilderij,Brieven
c1e0ad70-af4d-59ee-9a11-b592d0db678c,e73_Languages,,,,,taal 1,English (language),,,,,,,,,,,,,,
c1e0ad70-af4d-59ee-9a11-b592d0db678c,e73_MaterialRecords,,,,,,,b1bcddde-8676-5a51-95a1-5365170a389e,tg:mmbbr:776,tg:mmbbr:776_#1,1,"[{""resourceId"": ""b1bcddde-8676-5a51-95a1-5365170a389e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d263f76f-c703-42f2-b58e-5f9317803219"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c1f650c4-e6e6-5a7d-b23c-32fa29041833,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c1f650c4-e6e6-5a7d-b23c-32fa29041833,object identifier,tg:mmbbr:239,record identifiers,MMB.A.0239,descriptive note,Nederlands,de onderhandelingen over een manuscript,Brieven
c1f650c4-e6e6-5a7d-b23c-32fa29041833,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c1f650c4-e6e6-5a7d-b23c-32fa29041833,e73_MaterialRecords,,,,,,,11c82fa5-6f48-5402-9f09-c8e8a1588030,tg:mmbbr:239,tg:mmbbr:239_#1,1,"[{""resourceId"": ""11c82fa5-6f48-5402-9f09-c8e8a1588030"", ""ontologyProperty"": """", ""resourceXresourceId"": ""82e5d7a0-4503-48f5-be42-5e0350ab1978"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c2097f8f-d92f-5262-8638-537988fb00f3,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c2097f8f-d92f-5262-8638-537988fb00f3,object identifier,tg:mmbbr:1385,record identifiers,MMB.A.1385,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
c2097f8f-d92f-5262-8638-537988fb00f3,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c2097f8f-d92f-5262-8638-537988fb00f3,e73_MaterialRecords,,,,,,,e412ea23-e447-55c0-8712-e1d0b4f8893b,tg:mmbbr:1385,tg:mmbbr:1385_#1,1,"[{""resourceId"": ""e412ea23-e447-55c0-8712-e1d0b4f8893b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cab77edf-c3c4-4cba-a2ed-abe63051e141"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c20a2336-3bce-599d-a43a-18cf3aee7929,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c20a2336-3bce-599d-a43a-18cf3aee7929,object identifier,tg:mmbbr:63,record identifiers,MMB.A.0063,descriptive note,Nederlands,de aankoop van een schilderij toegeschreven aan Van Dyck en eigendom van weduwe Pieters,Brieven
c20a2336-3bce-599d-a43a-18cf3aee7929,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c20a2336-3bce-599d-a43a-18cf3aee7929,e73_MaterialRecords,,,,,,,d079a335-be41-5e3a-85e6-6a144a5e7f1a,tg:mmbbr:63,tg:mmbbr:63_#1,1,"[{""resourceId"": ""d079a335-be41-5e3a-85e6-6a144a5e7f1a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4cabae5a-1f1d-4963-8d1d-3bd92ce08492"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c213ccda-380b-5753-a37a-7c258a1f629a,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c213ccda-380b-5753-a37a-7c258a1f629a,object identifier,tg:mmbbr:2131,record identifiers,MMB.A.2131,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
c213ccda-380b-5753-a37a-7c258a1f629a,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c213ccda-380b-5753-a37a-7c258a1f629a,e73_MaterialRecords,,,,,,,d3a19a36-6f51-5f3f-9ae9-64ff7c21a46c,tg:mmbbr:2131,tg:mmbbr:2131_#1,1,"[{""resourceId"": ""d3a19a36-6f51-5f3f-9ae9-64ff7c21a46c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b6984a60-69b8-4913-9ccb-a58805f9ebe5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c2217bc2-a5c7-5266-a9fa-bdbe56470724,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c2217bc2-a5c7-5266-a9fa-bdbe56470724,object identifier,tg:mmbbr:805,record identifiers,MMB.A.0805,descriptive note,Nederlands,de verzending van een marmeren beeld en twee van vier panelen ter bezichtiging en het aanbod van hooi,Brieven
c2217bc2-a5c7-5266-a9fa-bdbe56470724,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
c2217bc2-a5c7-5266-a9fa-bdbe56470724,e73_MaterialRecords,,,,,,,bf4a1d93-6381-579a-82b8-c2ce9c8d2c5d,tg:mmbbr:805,tg:mmbbr:805_#1,1,"[{""resourceId"": ""bf4a1d93-6381-579a-82b8-c2ce9c8d2c5d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9568b17a-70a9-47f2-a1ad-c7d60c7fe20c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c23380c6-3dc6-561e-a42b-bfdd8cd7b4ca,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c23380c6-3dc6-561e-a42b-bfdd8cd7b4ca,object identifier,tg:mmbbr:428,record identifiers,MMB.A.0428,descriptive note,Nederlands,"de verzending van twee stukken van een schouw en advies voor de restauratie, de vraag naar geld voor de schouw en het aanbod van een gotische schouw en een vuurplaat voorstellende de geboorte",Brieven
c23380c6-3dc6-561e-a42b-bfdd8cd7b4ca,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
c23380c6-3dc6-561e-a42b-bfdd8cd7b4ca,e73_MaterialRecords,,,,,,,4221875f-f5f9-54b9-b670-4cf7867ea380,tg:mmbbr:428,tg:mmbbr:428_#1,1,"[{""resourceId"": ""4221875f-f5f9-54b9-b670-4cf7867ea380"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0eb21a1c-e30a-4ddc-b436-8aba6f99dc1c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c2784f4a-5275-5753-851f-8c01b37811a6,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c2784f4a-5275-5753-851f-8c01b37811a6,object identifier,tg:mmbbr:745,record identifiers,MMB.A.0745,descriptive note,Nederlands,"het aanbod van een werk van Hondecoeter, een werk van Heem voorstellende harddraverij, een werk van Van Huijsum en een zilveren bokaal",Brieven
c2784f4a-5275-5753-851f-8c01b37811a6,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
c2784f4a-5275-5753-851f-8c01b37811a6,e73_MaterialRecords,,,,,,,e11ed7dc-dd39-505c-b4dc-f07a4be00bfe,tg:mmbbr:745,tg:mmbbr:745_#1,1,"[{""resourceId"": ""e11ed7dc-dd39-505c-b4dc-f07a4be00bfe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""692f1eaa-1f0e-4f82-9e45-f3391c72c430"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
c2c9d2a6-d743-5da7-bdd7-e86d086f7b24,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/c2c9d2a6-d743-5da7-bdd7-e86d086f7b24,object identifier,tg:mmbbr:281,record identifiers,MMB.A.0281,descriptive note,Nederlands,"kwitantie van de aankoop van twee schilderijen [Allori, Francesco de' Medici]",Brieven
c2c9d2a6-d743-5da7-bdd7-e86d086f7b24,e73_Languages,https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
c2c9d2a6-d743-5da7-bdd7-e86d086f7b24,e73_Languages,,,,,taal 1,Italian (language),,,,,,,,,,,,,,
