ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget,Archive Brocade ID,Archive Widget,Image URL,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget,Start Date,End Date,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Material,Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation,Document status
c3f5fe9f-fd05-5cc7-a404-09af3aa09249,tg:mmbbr:1893_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/n1GOYGfTd7IKISRfSPfsIPap,,,,,,,,,,,,,,,,,,,,,
c3f5fe9f-fd05-5cc7-a404-09af3aa09249,tg:mmbbr:1893_#1,e22_ProductionActors,1,,,,,,au::115439:1,"Helsen, Ludovicus Franciscus",correspondents (correspondence writers),"No match for au::115439, correspondents (correspondence writers), Helsen, Ludovicus Franciscus",,,,,,,,,,,,,,,,,
c3f5fe9f-fd05-5cc7-a404-09af3aa09249,tg:mmbbr:1893_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
c3f5fe9f-fd05-5cc7-a404-09af3aa09249,tg:mmbbr:1893_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-uu-uu,,,,,,,,,,,,,,,
c3fc03bf-4816-52d3-acd9-84987b022c12,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1898_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c3fc03bf-4816-52d3-acd9-84987b022c12,Doos A.XIV,,ink,postcards,record identifiers,tg:mmbbr:1898_#1,,,,
c3fc03bf-4816-52d3-acd9-84987b022c12,tg:mmbbr:1898_#1,e22_Archives,1,,,MMB.A.I.B.3.a,,,,,,,,,,,,,,,,,,,,,,,
c3fc03bf-4816-52d3-acd9-84987b022c12,tg:mmbbr:1898_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/yIQwiQYFMhnQjPUVOaivVPxa,,,,,,,,,,,,,,,,,,,,,
c3fc03bf-4816-52d3-acd9-84987b022c12,tg:mmbbr:1898_#1,e22_ProductionActors,1,,,,,,au::10150:1,"Kerchove d'Exaerde, Robert de",correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1086050"",""au::10150"",""au::10150:1"",""ark:/83110/x0/665dc9b0-5ba1-5d3a-a4f1-5d430be2aafa"",""Robert de Kerchove d'Exaerde""],""name"":""Robert de Kerchove d'Exaerde"",""ark"":""ark:/83110/x0/665dc9b0-5ba1-5d3a-a4f1-5d430be2aafa"",""uri"":""/agents/people/1086050"",""id"":""au::10150:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c3fc03bf-4816-52d3-acd9-84987b022c12,tg:mmbbr:1898_#1,e22_ProductionActors,2,,,,,,au::115444:1,"Kerchove d'Exaerde, Jeanne de",correspondents (correspondence writers),"No match for au::115444, correspondents (correspondence writers), Kerchove d'Exaerde, Jeanne de",,,,,,,,,,,,,,,,,
c3fc03bf-4816-52d3-acd9-84987b022c12,tg:mmbbr:1898_#1,e22_ProductionActors,3,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
c3fc03bf-4816-52d3-acd9-84987b022c12,tg:mmbbr:1898_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-12-12,,,,,,,,,,,,,,,
c4175d9a-3dfc-5ec5-98bd-efdd0917ab29,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1937_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c4175d9a-3dfc-5ec5-98bd-efdd0917ab29,Doos A.XIV,,ink,postcards,record identifiers,tg:mmbbr:1937_#1,,,,
c4175d9a-3dfc-5ec5-98bd-efdd0917ab29,tg:mmbbr:1937_#1,e22_Archives,1,,,MMB.A.I.B.3.a,,,,,,,,,,,,,,,,,,,,,,,
c4175d9a-3dfc-5ec5-98bd-efdd0917ab29,tg:mmbbr:1937_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/C1ZhIUOBcIJZxjRI7J1wJ0qr,,,,,,,,,,,,,,,,,,,,,
c4175d9a-3dfc-5ec5-98bd-efdd0917ab29,tg:mmbbr:1937_#1,e22_ProductionActors,1,,,,,,,"Bonnet, Léon",correspondents (correspondence writers),"No au_code for briefschrijver, Bonnet, Léon",,,,,,,,,,,,,,,,,
c4175d9a-3dfc-5ec5-98bd-efdd0917ab29,tg:mmbbr:1937_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
c4175d9a-3dfc-5ec5-98bd-efdd0917ab29,tg:mmbbr:1937_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-uu-uu,,,,,,,,,,,,,,,
c41f861d-7876-5979-9e4b-860fa086a361,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2470_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c41f861d-7876-5979-9e4b-860fa086a361,Doos A.XVIII,,ink,letters (correspondence),record identifiers,tg:mmbbr:2470_#1,,,,
c41f861d-7876-5979-9e4b-860fa086a361,tg:mmbbr:2470_#1,e22_Archives,1,,,MMB.A.I.B.2,,,,,,,,,,,,,,,,,,,,,,,
c41f861d-7876-5979-9e4b-860fa086a361,tg:mmbbr:2470_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/n1rciOStNSvgS8QkUUn9GyxN,,,,,,,,,,,,,,,,,,,,,
c41f861d-7876-5979-9e4b-860fa086a361,tg:mmbbr:2470_#1,e22_ProductionActors,1,,,,,,,Meisenbach Riffarth & Co,correspondents (correspondence writers),"No au_code for briefschrijver, Meisenbach Riffarth & Co",,,,,,,,,,,,,,,,,
c41f861d-7876-5979-9e4b-860fa086a361,tg:mmbbr:2470_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
c41f861d-7876-5979-9e4b-860fa086a361,tg:mmbbr:2470_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1909-06-10,,,,,,,,,,,,,,,
c421ecbb-7c70-5647-b38f-357dad79a069,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:893_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c421ecbb-7c70-5647-b38f-357dad79a069,Doos A.VI,,ink,letters (correspondence),record identifiers,tg:mmbbr:893_#1,,,,
c421ecbb-7c70-5647-b38f-357dad79a069,tg:mmbbr:893_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
c421ecbb-7c70-5647-b38f-357dad79a069,tg:mmbbr:893_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/N2NdLSXWBqfOeWl2cliMglZO,,,,,,,,,,,,,,,,,,,,,
c421ecbb-7c70-5647-b38f-357dad79a069,tg:mmbbr:893_#1,e22_ProductionActors,1,,,,,,au::115660:1,"Delehaye, Joseph",correspondents (correspondence writers),"No match for au::115660, correspondents (correspondence writers), Delehaye, Joseph",,,,,,,,,,,,,,,,,
c421ecbb-7c70-5647-b38f-357dad79a069,tg:mmbbr:893_#1,e22_ProductionActors,2,,,,,,,Palmans,recipients (people),"No au_code for geadresseerde, Palmans",,,,,,,,,,,,,,,,,
c421ecbb-7c70-5647-b38f-357dad79a069,tg:mmbbr:893_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1898-11-08,,,,,,,,,,,,,,,
c471b641-1a9a-5f00-bac5-91af5e057a41,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2447_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c471b641-1a9a-5f00-bac5-91af5e057a41,Doos A.XVIII,,ink,letters (correspondence),record identifiers,tg:mmbbr:2447_#1,,,,
c471b641-1a9a-5f00-bac5-91af5e057a41,tg:mmbbr:2447_#1,e22_Archives,1,,,MMB.A.I.B.2,,,,,,,,,,,,,,,,,,,,,,,
c471b641-1a9a-5f00-bac5-91af5e057a41,tg:mmbbr:2447_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/d1WJjXSRQYHfWNHZTPmwIruw,,,,,,,,,,,,,,,,,,,,,
c471b641-1a9a-5f00-bac5-91af5e057a41,tg:mmbbr:2447_#1,e22_ProductionActors,1,,,,,,,Meisenbach Riffarth & Co,correspondents (correspondence writers),"No au_code for briefschrijver, Meisenbach Riffarth & Co",,,,,,,,,,,,,,,,,
c471b641-1a9a-5f00-bac5-91af5e057a41,tg:mmbbr:2447_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
c471b641-1a9a-5f00-bac5-91af5e057a41,tg:mmbbr:2447_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1908-11-06,,,,,,,,,,,,,,,
c479514d-5b8b-58f6-9c96-2a56e3de8e1b,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1923_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c479514d-5b8b-58f6-9c96-2a56e3de8e1b,Doos A.XIV,,ink,postcards,record identifiers,tg:mmbbr:1923_#1,,,,
c479514d-5b8b-58f6-9c96-2a56e3de8e1b,tg:mmbbr:1923_#1,e22_Archives,1,,,MMB.A.I.B.3.a,,,,,,,,,,,,,,,,,,,,,,,
c479514d-5b8b-58f6-9c96-2a56e3de8e1b,tg:mmbbr:1923_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/h1YvHhsTeODMfXUf9SBNEq41,,,,,,,,,,,,,,,,,,,,,
c479514d-5b8b-58f6-9c96-2a56e3de8e1b,tg:mmbbr:1923_#1,e22_ProductionActors,1,,,,,,au::115463:1,"Agie, Joseph",correspondents (correspondence writers),"No match for au::115463, correspondents (correspondence writers), Agie, Joseph",,,,,,,,,,,,,,,,,
c479514d-5b8b-58f6-9c96-2a56e3de8e1b,tg:mmbbr:1923_#1,e22_ProductionActors,2,,,,,,au::115464:1,"Agie, Anne",correspondents (correspondence writers),"No match for au::115464, correspondents (correspondence writers), Agie, Anne",,,,,,,,,,,,,,,,,
c479514d-5b8b-58f6-9c96-2a56e3de8e1b,tg:mmbbr:1923_#1,e22_ProductionActors,3,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
c479514d-5b8b-58f6-9c96-2a56e3de8e1b,tg:mmbbr:1923_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-12-12,,,,,,,,,,,,,,,
c4795e49-467f-5d46-9066-6ef8af23ebeb,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1138_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c4795e49-467f-5d46-9066-6ef8af23ebeb,Doos A.VIII,,ink,letters (correspondence),record identifiers,tg:mmbbr:1138_#1,,,,
c4795e49-467f-5d46-9066-6ef8af23ebeb,tg:mmbbr:1138_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
c4795e49-467f-5d46-9066-6ef8af23ebeb,tg:mmbbr:1138_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/qa9bPxGjTdZGbSBTweUVldtn,,,,,,,,,,,,,,,,,,,,,
c4795e49-467f-5d46-9066-6ef8af23ebeb,tg:mmbbr:1138_#1,e22_ProductionActors,1,,,,,,,"Grandjean, Jacques",correspondents (correspondence writers),"No au_code for briefschrijver, Grandjean, Jacques",,,,,,,,,,,,,,,,,
c4795e49-467f-5d46-9066-6ef8af23ebeb,tg:mmbbr:1138_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c4795e49-467f-5d46-9066-6ef8af23ebeb,tg:mmbbr:1138_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1900-12-16,,,,,,,,,,,,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:497_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c483d37d-5051-566f-9f4a-e033ec8df3c0,Doos A.IV,,ink,letters (correspondence),record identifiers,tg:mmbbr:497_#1,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,tg:mmbbr:497_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,tg:mmbbr:497_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/F1aFJIjZqncFWSTm8PUvTWmZ#id,,,,,,,,,,,,,,,,,,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,tg:mmbbr:497_#1,e22_ProductionActors,1,,,,,,au::115747:1,"Richter, Jean Paul",correspondents (correspondence writers),"No match for au::115747, correspondents (correspondence writers), Richter, Jean Paul",,,,,,,,,,,,,,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,tg:mmbbr:497_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c483d37d-5051-566f-9f4a-e033ec8df3c0,tg:mmbbr:497_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1894-09-26,,,,,,,,,,,,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:584_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c490df4f-030a-560f-b37d-976ef5d5bbc3,Doos A.IV,,ink,letters (correspondence),record identifiers,tg:mmbbr:584_#1,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,tg:mmbbr:584_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,tg:mmbbr:584_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/zORAoBYa7VfZdAiaaZb7s3Zc,,,,,,,,,,,,,,,,,,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,tg:mmbbr:584_#1,e22_ProductionActors,1,,,,,,,"Belien, C.",correspondents (correspondence writers),"No au_code for briefschrijver, Belien, C.",,,,,,,,,,,,,,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,tg:mmbbr:584_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c490df4f-030a-560f-b37d-976ef5d5bbc3,tg:mmbbr:584_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1895-08-26,,,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1527_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c497d88a-7819-5b08-aa73-8de8ee1384ca,Doos A.XI,,ink,letters (correspondence),record identifiers,tg:mmbbr:1527_#1,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_Archives,1,,,MMB.A.I.D.2.c,,,,,,,,,,,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/O2X9cW6YFbrWIaHdxppbAaTY,,,,,,,,,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_ProductionActors,1,,,,,,,"Van den Bogaert, A.",correspondents (correspondence writers),"No au_code for briefschrijver, Van den Bogaert, A.",,,,,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_ProductionActors,2,,,,,,au::27863:1,"Cols, Alphonse",recipients (people),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c497d88a-7819-5b08-aa73-8de8ee1384ca,tg:mmbbr:1527_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1918-07-03,1918-07-08,,,,,,,,,,,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2035_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,Doos A.XV,,ink,postcards,record identifiers,tg:mmbbr:2035_#1,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035_#1,e22_Archives,1,,,MMB.A.I.B.3.b,,,,,,,,,,,,,,,,,,,,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/z1GbWXeKM3lqoqTXh6IsWloa,,,,,,,,,,,,,,,,,,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035_#1,e22_ProductionActors,1,,,,,,,"Praet, Madame van",correspondents (correspondence writers),"No au_code for briefschrijver, Praet, Madame van",,,,,,,,,,,,,,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-uu-uu,,,,,,,,,,,,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1094_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c51c9804-ebe5-5c7f-b05c-af4d0a90109d,Doos A.VIII,,ink,letters (correspondence),record identifiers,tg:mmbbr:1094_#1,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,tg:mmbbr:1094_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,tg:mmbbr:1094_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/OAG8TESTDS99SfkpEeeeYfxl,,,,,,,,,,,,,,,,,,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,tg:mmbbr:1094_#1,e22_ProductionActors,1,,,,,,,"Ulrich, Adolpho",correspondents (correspondence writers),"No au_code for briefschrijver, Ulrich, Adolpho",,,,,,,,,,,,,,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,tg:mmbbr:1094_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c51c9804-ebe5-5c7f-b05c-af4d0a90109d,tg:mmbbr:1094_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1900-08-19,,,,,,,,,,,,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:160_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c5647964-d9ef-5494-8f59-cce632122e1d,Doos A.I,,ink,letters (correspondence),record identifiers,tg:mmbbr:160_#1,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,tg:mmbbr:160_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,tg:mmbbr:160_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/yItluVYnpReLfVTWPKFC7Xom#id,,,,,,,,,,,,,,,,,,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,tg:mmbbr:160_#1,e22_ProductionActors,1,,,,,,au::115648:1,"Roey, Karel van",correspondents (correspondence writers),"No match for au::115648, correspondents (correspondence writers), Roey, Karel van",,,,,,,,,,,,,,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,tg:mmbbr:160_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c5647964-d9ef-5494-8f59-cce632122e1d,tg:mmbbr:160_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1890-08-29,,,,,,,,,,,,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:963_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c56903da-7d57-535f-9ff1-e189c433e41e,Doos A.VII,,ink,letters (correspondence),record identifiers,tg:mmbbr:963_#1,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/WNqXVMVgSu8dpvFkit9viaWe,,,,,,,,,,,,,,,,,,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963_#1,e22_ProductionActors,1,,,,,,au::115234:1,"Vermeersch, Gustave",correspondents (correspondence writers),"No match for au::115234, correspondents (correspondence writers), Vermeersch, Gustave",,,,,,,,,,,,,,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1899-08-27,,,,,,,,,,,,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1254_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c5708bac-3a24-5412-9e01-41291b2bb29c,Doos A.IX,,ink,letters (correspondence),record identifiers,tg:mmbbr:1254_#1,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,tg:mmbbr:1254_#1,e22_Archives,1,,,MMB.A.I.E.1,,,,,,,,,,,,,,,,,,,,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,tg:mmbbr:1254_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/X1UemkQTWKEflHKNZO3n2AXP,,,,,,,,,,,,,,,,,,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,tg:mmbbr:1254_#1,e22_ProductionActors,1,,,,,,,Stowe,correspondents (correspondence writers),"No au_code for briefschrijver, Stowe",,,,,,,,,,,,,,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,tg:mmbbr:1254_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
c5708bac-3a24-5412-9e01-41291b2bb29c,tg:mmbbr:1254_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1897-12-04,,,,,,,,,,,,,,,
c57731b9-0da5-577b-884c-df6f4df4720e,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:315_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c57731b9-0da5-577b-884c-df6f4df4720e,Doos A.II,,ink,letters (correspondence),record identifiers,tg:mmbbr:315_#1,,,,
c57731b9-0da5-577b-884c-df6f4df4720e,tg:mmbbr:315_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
