Object Number,Record Type,URL,ResourceID,Reference Number,Status,Format Dimension,Page Numbers,Page Type,Sheet Numbers,Format Type,Status,Sheeet Type,Group or individual,Typescripts used,Writing style,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhbr:62721,Brief,https://anet.be/record/opaclhobj/tg:lhbr:62721/N,12116036-61f4-520c-9bed-313871d83770,BE-ANN07/br/000060071,,,,,,,,,Groep,7,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/12116036-61f4-520c-9bed-313871d83770'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:170719,Brief,https://anet.be/record/opaclhobj/tg:lhbr:170719/N,5d8935b4-6e98-5c1f-bcad-e577134fea99,BE-ANN07/br/000160860,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5d8935b4-6e98-5c1f-bcad-e577134fea99'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:126179,Brief,https://anet.be/record/opaclhobj/tg:lhbr:126179/N,771736aa-2fb1-5740-8dd2-640abe3c51f3,BE-ANN07/br/000118833,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/771736aa-2fb1-5740-8dd2-640abe3c51f3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:202189,Brief,https://anet.be/record/opaclhobj/tg:lhbr:202189/N,eeb3ea1f-fdd2-514f-9c27-c46f4e3ec94c,BE-ANN07/br/000191739,,,,,,,Doorslag,,Individueel,1,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/eeb3ea1f-fdd2-514f-9c27-c46f4e3ec94c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:140205,Brief,https://anet.be/record/opaclhobj/tg:lhbr:140205/N,51132fa8-ab66-543b-94fc-10c207a5c7a5,BE-ANN07/br/000132091,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/51132fa8-ab66-543b-94fc-10c207a5c7a5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:255951,Brief,https://anet.be/record/opaclhobj/tg:lhbr:255951/N,c2a96063-23d2-59a1-96d0-3b0303e5f4e3,BE-ANN07/br/000244741,,,,,,,Doorslag,,Individueel,1,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c2a96063-23d2-59a1-96d0-3b0303e5f4e3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:116465,Brief,https://anet.be/record/opaclhobj/tg:lhbr:116465/N,f3705416-17c5-5939-893d-f24ddfa97216,BE-ANN07/br/000109660,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f3705416-17c5-5939-893d-f24ddfa97216'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:30801,Brief,https://anet.be/record/opaclhobj/tg:lhbr:30801/N,fbea5afc-274a-5e82-b9b9-3273d0141c58,BE-ANN07/br/000029734,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/fbea5afc-274a-5e82-b9b9-3273d0141c58'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:232495,Brief,https://anet.be/record/opaclhobj/tg:lhbr:232495/N,d518d35d-3184-50fa-98f3-5eaba3e3d20e,BE-ANN07/br/000221695,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d518d35d-3184-50fa-98f3-5eaba3e3d20e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:281759,Brief,https://anet.be/record/opaclhobj/tg:lhbr:281759/N,2b3f801f-4911-5aa9-baee-6e71ce47aaf8,BE-ANN07/br/000270335,,,,,,,,,Individueel,,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2b3f801f-4911-5aa9-baee-6e71ce47aaf8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:122839,Brief,https://anet.be/record/opaclhobj/tg:lhbr:122839/N,351c0874-2676-5203-9e03-991a9febf662,BE-ANN07/br/000115559,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/351c0874-2676-5203-9e03-991a9febf662'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:63999,Brief,https://anet.be/record/opaclhobj/tg:lhbr:63999/N,afd2c2be-5b8a-537e-ba51-64c23a0e8899,BE-ANN07/br/000061348,,,,,,,,,Groep,5,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/afd2c2be-5b8a-537e-ba51-64c23a0e8899'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:99339,Brief,https://anet.be/record/opaclhobj/tg:lhbr:99339/N,b65f5aee-648d-57c3-85fb-8829a23e3e8f,BE-ANN07/br/000093287,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b65f5aee-648d-57c3-85fb-8829a23e3e8f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:248660,Brief,https://anet.be/record/opaclhobj/tg:lhbr:248660/N,8ffcbc69-384c-5da7-8eb0-08251a67598e,BE-ANN07/br/000237561,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8ffcbc69-384c-5da7-8eb0-08251a67598e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:283764,Brief,https://anet.be/record/opaclhobj/tg:lhbr:283764/N,0ceec1f6-b3bb-5b2b-837c-009b5d4153d1,BE-ANN07/br/000272319,,,,,,,,,Individueel,,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0ceec1f6-b3bb-5b2b-837c-009b5d4153d1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:235350,Brief,https://anet.be/record/opaclhobj/tg:lhbr:235350/N,63dfc445-a82d-5096-a42a-2907e6038833,BE-ANN07/br/000224531,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/63dfc445-a82d-5096-a42a-2907e6038833'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:263530,Brief,https://anet.be/record/opaclhobj/tg:lhbr:263530/N,529b6f09-9318-57dd-8ebb-470e6ca7cc7d,BE-ANN07/br/000252289,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/529b6f09-9318-57dd-8ebb-470e6ca7cc7d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:120804,Brief,https://anet.be/record/opaclhobj/tg:lhbr:120804/N,7c82a035-c7eb-5a1a-84c9-bf0b4bb963c7,BE-ANN07/br/000113611,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7c82a035-c7eb-5a1a-84c9-bf0b4bb963c7'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:50200,Brief,https://anet.be/record/opaclhobj/tg:lhbr:50200/N,daf6da72-3add-5e89-846e-f228877aab9f,BE-ANN07/br/000048351,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/daf6da72-3add-5e89-846e-f228877aab9f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:142238,Brief,https://anet.be/record/opaclhobj/tg:lhbr:142238/N,460b2ced-3bec-5637-8e11-76a009b9cf34,BE-ANN07/br/000134005,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/460b2ced-3bec-5637-8e11-76a009b9cf34'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:114458,Brief,https://anet.be/record/opaclhobj/tg:lhbr:114458/N,2a721693-b6ff-5c32-ad1a-f12226c00ab8,BE-ANN07/br/000107724,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2a721693-b6ff-5c32-ad1a-f12226c00ab8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:169168,Brief,https://anet.be/record/opaclhobj/tg:lhbr:169168/N,ec9d6925-d3ae-527f-8580-6990556ae2ca,BE-ANN07/br/000159315,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/ec9d6925-d3ae-527f-8580-6990556ae2ca'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:253186,Brief,https://anet.be/record/opaclhobj/tg:lhbr:253186/N,c833cbd0-1341-5cca-9efe-2815a266a819,BE-ANN07/br/000242000,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c833cbd0-1341-5cca-9efe-2815a266a819'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:7298,Brief,https://anet.be/record/opaclhobj/tg:lhbr:7298/N,8cf497ac-7f29-52ce-9fc7-449244ff8739,BE-ANN07/br/000006918,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8cf497ac-7f29-52ce-9fc7-449244ff8739'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:121716,Brief,https://anet.be/record/opaclhobj/tg:lhbr:121716/N,aa8335fc-73e5-5542-aa32-b937fb5c5e39,BE-ANN07/br/000114511,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/aa8335fc-73e5-5542-aa32-b937fb5c5e39'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:177176,Brief,https://anet.be/record/opaclhobj/tg:lhbr:177176/N,011fad9c-e6bd-54ef-bc43-d29d95f9e614,BE-ANN07/br/000167020,,,,,,,,,Individueel,1,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/011fad9c-e6bd-54ef-bc43-d29d95f9e614'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:197322,Brief,https://anet.be/record/opaclhobj/tg:lhbr:197322/N,997a2e34-86a3-57d4-a997-e3377b18aa6f,BE-ANN07/br/000186921,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/997a2e34-86a3-57d4-a997-e3377b18aa6f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:282876,Brief,https://anet.be/record/opaclhobj/tg:lhbr:282876/N,5afca339-d8d7-54a7-9f35-b5a7b6da6c92,BE-ANN07/br/000271440,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5afca339-d8d7-54a7-9f35-b5a7b6da6c92'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:249972,Brief,https://anet.be/record/opaclhobj/tg:lhbr:249972/N,e6a31841-2e4e-5267-a0b5-660ae33eecaa,BE-ANN07/br/000238858,,,,,,,,,Individueel,1,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e6a31841-2e4e-5267-a0b5-660ae33eecaa'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:2560,Brief,https://anet.be/record/opaclhobj/tg:lhbr:2560/N,a97767ef-7fff-5ec0-b483-339be507aa99,BE-ANN07/br/000002364,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a97767ef-7fff-5ec0-b483-339be507aa99'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:229373,Brief,https://anet.be/record/opaclhobj/tg:lhbr:229373/N,c668f159-4d7d-5d90-9047-3d2cded6e3f3,BE-ANN07/br/000218611,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c668f159-4d7d-5d90-9047-3d2cded6e3f3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:67173,Brief,https://anet.be/record/opaclhobj/tg:lhbr:67173/N,a4bdfba4-3240-58a1-a070-b46c717c5bb2,BE-ANN07/br/000064398,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a4bdfba4-3240-58a1-a070-b46c717c5bb2'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:31713,Brief,https://anet.be/record/opaclhobj/tg:lhbr:31713/N,7a991888-2a54-502c-9ee2-a16bf8ca8017,BE-ANN07/br/000030560,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7a991888-2a54-502c-9ee2-a16bf8ca8017'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:254643,Brief,https://anet.be/record/opaclhobj/tg:lhbr:254643/N,8c8a461f-0da5-5529-9d32-85c796e5eb29,BE-ANN07/br/000243437,,,,,,,,,Individueel,1,Druk,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8c8a461f-0da5-5529-9d32-85c796e5eb29'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:202023,Brief,https://anet.be/record/opaclhobj/tg:lhbr:202023/N,bd08b379-5ecc-5c41-9494-4d8e27778785,BE-ANN07/br/000191573,,,,,,,,,Individueel,1,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bd08b379-5ecc-5c41-9494-4d8e27778785'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:221743,Brief,https://anet.be/record/opaclhobj/tg:lhbr:221743/N,62bd37d1-b3d4-58a0-a632-87aee0e423f7,BE-ANN07/br/000211037,,,,,,,,,Individueel,1,Handgeschreven,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/62bd37d1-b3d4-58a0-a632-87aee0e423f7'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:277123,Brief,https://anet.be/record/opaclhobj/tg:lhbr:277123/N,e6a5dfc1-4f64-5eca-a6da-5a14a67de054,BE-ANN07/br/000265739,,,,,,,,,Individueel,,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e6a5dfc1-4f64-5eca-a6da-5a14a67de054'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:12073,Brief,https://anet.be/record/opaclhobj/tg:lhbr:12073/N,91dec6be-671c-501f-86c4-19ccd8e00400,BE-ANN07/br/000011471,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/91dec6be-671c-501f-86c4-19ccd8e00400'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:44613,Brief,https://anet.be/record/opaclhobj/tg:lhbr:44613/N,d210046e-6878-5524-8842-56ba2f4e88e0,BE-ANN07/br/000043022,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d210046e-6878-5524-8842-56ba2f4e88e0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:182823,Brief,https://anet.be/record/opaclhobj/tg:lhbr:182823/N,5c8453ea-86fa-53e1-981d-426bc84a1008,BE-ANN07/br/000172612,,,,,,,Doorslag,,Individueel,1,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5c8453ea-86fa-53e1-981d-426bc84a1008'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:149927,Brief,https://anet.be/record/opaclhobj/tg:lhbr:149927/N,5175d703-52b3-5596-aca3-10ed978add24,BE-ANN07/br/000141340,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5175d703-52b3-5596-aca3-10ed978add24'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:178283,Brief,https://anet.be/record/opaclhobj/tg:lhbr:178283/N,2556d9c0-a503-5993-a4b1-5b6e22d26033,BE-ANN07/br/000168122,,,,,,,,,Individueel,1,Getypt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2556d9c0-a503-5993-a4b1-5b6e22d26033'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:39323,Brief,https://anet.be/record/opaclhobj/tg:lhbr:39323/N,6dd317f7-cab2-59ba-a465-9cc50624099e,BE-ANN07/br/000037897,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6dd317f7-cab2-59ba-a465-9cc50624099e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:129326,Brief,https://anet.be/record/opaclhobj/tg:lhbr:129326/N,4c1e0607-c143-5ffe-9267-ad4a8a642cda,BE-ANN07/br/000121700,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/4c1e0607-c143-5ffe-9267-ad4a8a642cda'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:68286,Brief,https://anet.be/record/opaclhobj/tg:lhbr:68286/N,bc40ec89-9289-587f-8e8d-c80d6039a4d3,BE-ANN07/br/000065433,,,,,,,,,Groep,60,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bc40ec89-9289-587f-8e8d-c80d6039a4d3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:92826,Brief,https://anet.be/record/opaclhobj/tg:lhbr:92826/N,2499a57e-978f-588b-9170-1eba3d2c3d92,BE-ANN07/br/000087114,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2499a57e-978f-588b-9170-1eba3d2c3d92'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:118882,Brief,https://anet.be/record/opaclhobj/tg:lhbr:118882/N,8f6a2a4f-047e-53f0-9542-68c292c85f79,BE-ANN07/br/000111937,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8f6a2a4f-047e-53f0-9542-68c292c85f79'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:59922,Brief,https://anet.be/record/opaclhobj/tg:lhbr:59922/N,cb40bc22-ee60-5230-a0ac-5e74ef49c452,BE-ANN07/br/000057309,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/cb40bc22-ee60-5230-a0ac-5e74ef49c452'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:154616,Brief,https://anet.be/record/opaclhobj/tg:lhbr:154616/N,006b3aec-045b-5451-9720-4d69be9f8d4f,BE-ANN07/br/000145899,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/006b3aec-045b-5451-9720-4d69be9f8d4f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:102076,Brief,https://anet.be/record/opaclhobj/tg:lhbr:102076/N,85c3d31d-91ec-5c76-87c0-61beffcf7424,BE-ANN07/br/000095901,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/85c3d31d-91ec-5c76-87c0-61beffcf7424'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:226086,Brief,https://anet.be/record/opaclhobj/tg:lhbr:226086/N,fdf3f109-43a4-5d0f-9c02-98f4aeaa2234,BE-ANN07/br/000215337,,,,,,,,,Individueel,1,Getypt Met Handgeschreven Toevoegingen,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/fdf3f109-43a4-5d0f-9c02-98f4aeaa2234'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhbr:73560,Brief,https://anet.be/record/opaclhobj/tg:lhbr:73560/N,aac54dab-803c-534b-9f7f-da55912211bc,BE-ANN07/br/000070411,,,,,,,,,Individueel,1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/aac54dab-803c-534b-9f7f-da55912211bc'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
