brocade.id,ResourceID,card,order,Acquisition Note,Registration Number value,Location Number,Archive Note,Warehouse Location (begin),adm.note,Serial Number,Warehouse Location (ende),adm.note.language,adm.note.type
tg:lhsc:9282,3e30078a-692c-57b1-83ed-b68235df2480,Items,1,tr:lh:22,549,,isad:lh:96883,,,,,Nederlands,remarks
tg:lhsc:687,4b9d7c35-e13c-5ee5-93f6-86c790165fcc,Items,1,tr:lh:7376,195830/2,K2 B 11 A,isad:lh:96717,,,,,Nederlands,remarks
tg:lhsc:669,913dd508-74cc-5926-ad25-cde9f6cd86e7,Items,1,tr:lh:4490,86499,K2 B 05 A,isad:lh:96714,,,,,Nederlands,remarks
tg:lhsc:686,c1706a0a-bbea-5846-8c7d-7e7a53d4ac3a,Items,1,,221284,K2 B 11 A,,,,,,Nederlands,remarks
tg:lhsc:1060,08ff3a3c-dd11-5a47-9d9f-ea3ec421bca1,Items,1,tr:lh:2988,60139,K2 B 51 B,isad:lh:96802,,,,,Nederlands,remarks
tg:lhsc:405,920260a1-a05e-543e-aa3a-f1bf16fe6fd6,Items,1,tr:lh:537,10294/bis,V2 A,,,"Staat op de tweede verdieping, in het fotodepot.",,,Nederlands,remarks
tg:lhsc:956,bb6b17d7-1aa9-5090-bf44-a56fe1f93d7c,Items,1,tr:lh:2190,41388,K2 B 44 E,isad:lh:96773,,,,,Nederlands,remarks
tg:lhsc:813,f199cab2-4e33-5361-abc4-19ca16f1f84d,Items,1,tr:lh:6342,234580,K2 B 29 A,,,,,,Nederlands,remarks
tg:lhsc:1125,778e3338-6f9d-56cb-b660-c3b2da0b4b03,Items,1,tr:lh:2524,49692,K2 B 58 C,isad:lh:96825,,,,,Nederlands,remarks
tg:lhsc:794,032f1518-6a11-5a14-9900-3809e086adbd,Items,1,tr:lh:2212,42293,K2 B 27 B,,,,,,Nederlands,remarks
tg:lhsc:901,5344f31d-224a-5bc3-b782-43a22a341e7b,Items,1,,177650,K2 B 41 C,,,,,,Nederlands,remarks
tg:lhsc:9407,eec14c7b-5076-5a49-ad57-ed8608f363e3,Items,1,tr:lh:103998,,G 3633 / I,,K2 B 24 A,,,,Nederlands,remarks
tg:lhsc:1037,68ce2698-3579-56ce-849b-1e0fd2827bbd,Items,1,,116367,K2 B 48 E,,,,,,Nederlands,remarks
tg:lhsc:1172,25702644-7882-5a7e-ad09-7b46fda9aaac,Items,1,tr:lh:901,16455,K 2 C 9,isad:lh:96835,,"Aangeboden door de Mertensvereniging aan Victor Driessens tijdens zijn feestoptreden in de Vlaamse Schouwburg op 26 april 1882, n.a.v. zijn 42jarig ambtsjubileum.",,,Nederlands,remarks
tg:lhsc:844,8575eef5-6c62-575f-96f9-83eea94eee0e,Items,1,tr:lh:1095,19458/1,K2 B 37 A,,,,,,Nederlands,remarks
tg:lhsc:9368,c55d8e5c-0c32-5a84-b0ca-7f539e6c7c88,Items,1,tr:lh:30806,000300037,K2 B 8 B,,K2 B 8 B,,,,Nederlands,remarks
tg:lhsc:1308,68bfe4d0-81b3-5bfc-9d6d-e224eb66db06,Items,1,,WK,K2 B 66 B,,,,,,Nederlands,remarks
tg:lhsc:1021,76cb8230-0207-514d-80dc-2cd86e18392d,Items,1,,88174,K2 B 47 C,,,,,,Nederlands,remarks
tg:lhsc:444,679c49d9-39a9-5ede-a7be-6ad703b3f951,Items,1,,235581,K2,,,,,,Nederlands,remarks
tg:lhsc:917,1a4a4907-bdbb-5583-b920-1405a3816c62,Items,1,,197548,K2 B 42 C,,,,,,Nederlands,remarks
tg:lhsc:852,40df15a3-98e9-5829-bd2e-50f47c1f2434,Items,1,tr:lh:1095,19458/2,K2 B 38 A,,,,,,Nederlands,remarks
tg:lhsc:1164,67e61948-f05c-59fc-841b-23a767c0ebf6,Items,1,,42292,K2 C 8,,,Het beeld is identiek aan het borstbeeld dat zich in de drinkzaal van de Vlaamse Schouwburg in Brussel bevindt. Het werd speciaal vervaardigd voor het Letterenhuis in 1935.,,,Nederlands,remarks
tg:lhsc:8191,f1172ab4-f619-5395-b771-2b5bb142f932,Items,1,tr:lh:9341,219777,SC 04 E 1,isad:lh:96873,,27/09/2007: Goed.,,,Nederlands,remarks
tg:lhsc:690,5327884c-1110-50ff-a685-afd248897555,Items,1,,99998,K2 B 12 B,,,,,,Nederlands,remarks
tg:lhsc:413,e1e12bda-8bfa-5681-b90f-c2ff56793f19,Items,1,tr:lh:9804,59815,K2 C 9,,,,,,Nederlands,remarks
tg:lhsc:1076,96391bbf-50c9-5989-a1c2-2f0c41d04400,Items,1,,61168,K2 B 54 A,,,,,,Nederlands,remarks
tg:lhsc:1099,9bf33940-f5c7-53d3-bc5a-3d8235624a23,Items,1,,221279,K2 B 55 C,,,,,,Nederlands,remarks
tg:lhsc:1133,5dba41c9-21e0-59ce-905e-dd13a26b24d5,Items,1,tr:lh:9804,59818,K2 B 59 B,,,,,,Nederlands,remarks
tg:lhsc:805,4433fa87-006f-568d-92f7-0689e5e943bf,Items,1,tr:lh:2212,42286,K2 B 28 B,,,,,,Nederlands,remarks
tg:lhsc:741,3083eebf-50ea-5927-b6b7-8bc11af15ff5,Items,1,,47276,K2 B 16 E,,,,,,Nederlands,remarks
tg:lhsc:1261,0a8eb4be-7ff6-5663-a2b5-b5cf0ec50342,Items,1,,WK,K2 B 62 B,,,,,,Nederlands,remarks
tg:lhsc:1148,fc22eec7-fd45-5249-ae03-973842ab198b,Items,1,,174114,K2 C 3,,,,,,Nederlands,remarks
tg:lhsc:891,08a2e2fe-05ae-55be-b8cc-df795bcf63bb,Items,1,tr:lh:4120,79877,K2 B 40 E,isad:lh:96764,,,,,Nederlands,remarks
tg:lhsc:716,2ee3dd9e-5ef9-54aa-a74a-ce5cae6e3292,Items,1,,50321,K2 B 15 A,,,,,,Nederlands,remarks
tg:lhsc:1689,973d4981-ed11-51ae-803d-b4d4189d40d5,Items,1,,63837,K2,,,,,,Nederlands,remarks
tg:lhsc:1666,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,Items,1,,172543,K2 B 27 A,,,,,,Nederlands,remarks
tg:lhsc:1236,1c8162a2-3043-5a35-84c7-ca0b4c2c81e3,Items,1,,WK,K2 B 61 B,,,,,,Nederlands,remarks
tg:lhsc:829,60b14266-ffa6-502b-8e9a-70d6b8b3811f,Items,1,tr:lh:4207,81306/2,K2 B 33 C,isad:lh:96722,,,,,Nederlands,remarks
tg:lhsc:983,74ebc791-e2a7-5cb3-b346-7d0ed2f769f1,Items,1,tr:lh:3207,63848,K2 B 45 E,isad:lh:96748,,,,,Nederlands,remarks
tg:lhsc:1365,d6e59309-3ec3-58ca-8584-834f7e0e04fa,Items,1,,62324,K2 B 76 B,,,,,,Nederlands,remarks
tg:lhsc:1735,0a9292f1-56e8-5b61-8f44-c115208c5601,Items,1,,196939,K2 B 77 B,,,,,,Nederlands,remarks
tg:lhsc:700,16cd52ba-18f9-5427-b9ff-559d91e29a8f,Items,1,,50796/2,K2 B 14 B,,,,,,Nederlands,remarks
tg:lhsc:1220,1a154f31-f551-5563-8774-aab66c817a57,Items,1,,103348,K2 B 08 A,,,,,,Nederlands,remarks
tg:lhsc:4921,4c6766be-1454-50f1-acd2-6d9de7282e87,Items,1,tr:lh:4038,77288,K2 B 20 A,isad:lh:96852,,,,,Nederlands,remarks
tg:lhsc:1109,26ae5af7-b963-5417-96f3-95f8469e3937,Items,1,tr:lh:1373,23441,K2 B 56 B,,,,,,Nederlands,remarks
tg:lhsc:995,2c9edd25-5211-5861-b3b6-7e7c19d7ca32,Items,1,,43977,K2 B 46 C,,,,,,Nederlands,remarks
tg:lhsc:429,c9bea283-db59-5fd1-b8d0-d8a193b47e69,Items,1,tr:lh:2794,99141,K2 B 6 A,isad:lh:96703,,,,,Nederlands,remarks
tg:lhsc:9186,82c544cb-c8f3-5489-9b73-99b9b99c7b46,Items,1,,220907,K2 B 27 A,isad:lh:96876,,,,,Nederlands,remarks
tg:lhsc:757,4ca5a8df-ba54-501b-a719-3701cfbac826,Items,1,,233900,K2 B 17 E,,,,,,Nederlands,remarks
tg:lhsc:8056,29f98a5e-4430-5e93-90d8-050c9d245949,Items,1,tr:lh:5474,107526,Planex GT / D,isad:lh:96872,,Kunstenaar: Rick De Moor.,,,Nederlands,remarks
tg:lhsc:868,23d5c9d7-06d4-55d4-8094-97930c23b8f9,Items,1,tr:lh:2212,42367,K2 B 39 D,,,,,,Nederlands,remarks
tg:lhsc:9094,8bf3a2b3-09d4-52f2-8c92-36e864478583,Items,1,,220629,SC 04 D 1,,,,,,Nederlands,remarks
tg:lhsc:887,2fe44fd3-3a3c-52cd-8d94-473787935ead,Items,1,tr:lh:1762,32845,K2 B 40 D,,,,,,Nederlands,remarks
tg:lhsc:409,1dd34fd5-86a6-5104-8f19-b46960f7025b,Items,1,,78231,K2 B 13 B,,,,,,Nederlands,remarks
tg:lhsc:1596,0af52f4e-e38e-5f00-9c01-5d4cf6b2861b,Items,1,tr:lh:7669,199593,K2 B 37 A,,,,,,Nederlands,remarks
tg:lhsc:1083,18ce845c-6504-5aef-a969-85dedfe8886e,Items,1,tr:lh:3577,69717,K2 B 54 B,isad:lh:96812,,,,,Nederlands,remarks
tg:lhsc:1129,0d8253f6-eb52-5b57-9192-981e3dce9354,Items,1,tr:lh:1894,33661,Z 317 /I,,K2 B 59 A,,,,Nederlands,remarks
tg:lhsc:1200,d5496666-b51c-594b-8783-3158093a8aee,Items,1,,63834,K2 B 06 A,,,Jan Stobbaerts maakte zelf (als tegenprestatie?) een geschilderd portret van Robert Fabri.,,,Nederlands,remarks
tg:lhsc:665,03fabdcb-d5b7-5aff-8aec-9422f497d864,Items,1,,221285,K2 B 04 A,,,,,,Nederlands,remarks
tg:lhsc:720,31f09c6e-ef63-5c7e-8d3f-4bf99f2372a8,Items,1,tr:lh:2748,54462,K2 B 15 B,isad:lh:96727,,,,,Nederlands,remarks
tg:lhsc:1191,8bab2d05-7b5f-52d2-9af1-606eb599ac1c,Items,1,,30696/3,K2 B 07 B,,,,,,Nederlands,remarks
tg:lhsc:848,7b339770-6cc5-5328-8a88-295a03828862,Items,1,tr:lh:2559,50472,K2 B 37 B,isad:lh:96756,,,,,Nederlands,remarks
tg:lhsc:1607,3a4a2d91-5ea3-5e54-be68-2e4ef1d57ab3,Items,1,tr:lh:7669,199591,K2 B 37 A,,,,,,Nederlands,remarks
tg:lhsc:1257,3c3607df-3a80-5329-a342-9851eef7b3e1,Items,1,,WK,K2 B 61 C,,,,,,Nederlands,remarks
tg:lhsc:777,434a257d-29dc-588a-9324-4cf2532c327a,Items,1,tr:lh:469,9587,K2 B 21 A,,,"Het beeld vertoont resten van een vroegere restauratie-ingreep: verlijming van een breuk, verstevigd met jutte en gips, opvulling van de breuknaad met gips. De omgeving rond de breuknaad is volgesmeerd met gips. De verlijming zit op niveau.",,,Nederlands,remarks
tg:lhsc:9372,c344fa49-3a39-5794-bb9f-5220ea13b07c,Items,1,tr:lh:97985,300047,D 3509 / I,,K2 B 25 A,,,,Nederlands,remarks
tg:lhsc:1312,82368831-7662-5e52-a07b-eba091297e05,Items,1,tr:lh:1148,20160,K2 B 66 D,isad:lh:96849,,,,,Nederlands,remarks
tg:lhsc:1187,1fe6d00c-774b-50b6-9146-a7e88e5e870d,Items,1,tr:lh:1029,18855,K2 C 9 A,isad:lh:96842,,,,,Nederlands,remarks
tg:lhsc:448,c13c3ee6-e2ef-5504-b04c-9272386aa314,Items,1,tr:lh:2212,42094,K2 B 53 B,,,"De maquette van de grafkapel van Jan Hammenecker werd door Jan van Puyenbroeck ontworpen in opdracht van het in 1933 opgerichte Jan Hammenecker-komiteit, dat hiervoor de nodige fondsen inzamelde. Het ontwerp werd uitgewerkt door architect J.S. van Gorp te Maastricht en gebouwd door Frans Hammenecker.",,,Nederlands,remarks
tg:lhsc:1168,c2b6778f-53b8-568d-a04e-b07b714cb32b,Items,1,tr:lh:2212,42180,K 2 C 9,,,,,,Nederlands,remarks
tg:lhsc:1611,5b938c98-6d35-5cb8-9ff5-1968dedf8706,Items,1,tr:lh:7669,199594,K2 B 38 b,,,,,,Nederlands,remarks
tg:lhsc:2197,66c7f586-9091-5bc8-baa6-a0207973df5c,Items,1,,200318,K2 B 45 F,,,,,,Nederlands,remarks
tg:lhsc:8060,af620ccf-378e-54b7-80e8-75946ec2b76a,Items,1,,177517,SC 20 A 1,,,,,,Nederlands,remarks
tg:lhsc:1304,c3a8883c-1ba2-531b-b5dc-dac74020f333,Items,1,,WK,K2 B 65 D,,,,,,Nederlands,remarks
tg:lhsc:9364,2188a431-8cf0-5a90-9d3a-aa15f69cc7b5,Items,1,tr:lh:9371,221367,K2 B 53 B,isad:lh:96896,,"Betreft een bronzen beeldje door de kunstenaar getiteld zoals genoteerd staat op het attest, door hem gedateerd 19 maart 2001. Attest wellicht geschreven op vraag van John Bel. Dit stuk bevindt zich in het handschriftendossier van Van Esbroeck.",,,Nederlands,remarks
tg:lhsc:761,9c95c2ba-090b-5570-9063-969e1637b65a,Items,1,tr:lh:2212,42372,K2 B 18 B,,,,,,Nederlands,remarks
tg:lhsc:2206,667e47e6-3f59-51de-8928-2c7c3e92f215,Items,1,,200342,K2 B 37 A,,,,,,Nederlands,remarks
tg:lhsc:809,11507332-e461-583b-9d82-2932578876fa,Items,1,,41015,K2 B 28 C,,,,,,Nederlands,remarks
tg:lhsc:52,353c748e-7678-56ee-89b3-8f9b99fa1947,Items,1,tr:lh:9959,52520,K2 C 8,isad:lh:96703,,"Werd bij Jan van Beers aangeboden bij zijn hulde op 27 september 1885.

Toen Jan van Beers in 1885 bekroond werd met de vijfjaarlijkse prijs voor
Nederlandse letterkunde en benoemd werd tot briefwisselend lid van de Kon.
Vlaamse Academie, wensten zijn vrienden en bewonderaars hem te Antwerpen een
passende hulde te brengen. Zo werd er dan een huldecomiteit samengesteld dat
besloot hem in marmer een borstbeeld aan te bieden dat Frans Joris van hem
vervaardigde. Dit beeld was eerder in gips getoond op de driejaarlijkse
tentoonstelling in het Kunstverbond te Antwerpen (geopend op 2 mei) en had
daar een aanzienlijk succes geoogst.",,,Nederlands,remarks
tg:lhsc:1095,51ae9a81-d71b-5aff-b940-04d3c28dce1d,Items,1,tr:lh:2212,42287,K2 B 55 B,,,,,,Nederlands,remarks
tg:lhsc:1216,927a17bb-1a18-5cdc-a282-69bb66ea451e,Items,1,,221309/8,K2 B 41 B,,,"Datering op basis van Amand de Lattin, _Beroemde medeburgers_, p. 67",,,Nederlands,remarks
tg:lhsc:736,92a719ae-e1a9-50df-ba85-a89e6ab38c4a,Items,1,tr:lh:515,10353,K2 B 16 C,isad:lh:96733,,,,,Nederlands,remarks
tg:lhsc:872,99130394-5b56-5587-a3dc-cb7a761fc666,Items,1,,138966,K2 B 39 E,,,,,,Nederlands,remarks
tg:lhsc:1144,205d53ec-60e7-57f1-a7e0-6a0419627781,Items,1,tr:lh:1492,28071,K2 C 1,,,,,,Nederlands,remarks
tg:lhsc:1001,f053208f-5f5e-5cb6-8547-833a7164997f,Items,1,,54484,K2 B 46 D,,,,,,Nederlands,remarks
tg:lhsc:937,70bf6ddd-f65c-5ba4-a6db-0a7873076c35,Items,1,tr:lh:6300,146212,K2 B 44 B,isad:lh:96769,,,,,Nederlands,remarks
tg:lhsc:1282,e864017c-cfec-5faa-bc67-54323836dadd,Items,1,,WK,K2 B 64 B,,,,,,Nederlands,remarks
tg:lhsc:1328,ae856fa1-52ff-5598-b05b-6a4083563098,Items,1,,WK,K2 B 69 D,,,,,,Nederlands,remarks
tg:lhsc:1113,cbde0ac5-0fab-5d6c-a868-a09f0da1eea6,Items,1,,232779,K2 B 57 A,,,Dit beeld werd n.a.v. de zeventigste verjaardag van Claes door uitgeverij De Clauwaert in de handel gebracht op 100 exemplaren.,,,Nederlands,remarks
tg:lhsc:825,ab54ce8c-713f-5684-8f88-3f1a7793ec8b,Items,1,tr:lh:58,1089/1,K2 B 31 C,,,,,,Nederlands,remarks
tg:lhsc:960,eb8e80d8-3f0d-584a-a6e6-b74f2c296b96,Items,1,tr:lh:4093,79421/2,K2 B 44 F,isad:lh:96774,,,,,Nederlands,remarks
tg:lhsc:433,7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,Items,1,tr:lh:1055,18952,K2 B 56 C,,,,,,Nederlands,remarks
tg:lhsc:1056,ca503d79-4b86-5336-96ab-4887c7d15b25,Items,1,tr:lh:3207,64022,K2 B 50 C,isad:lh:96748,,,,,Nederlands,remarks
tg:lhsc:833,d0efabc0-d7ab-56a2-80e6-9cf6d7822341,Items,1,tr:lh:2212,42236,K2 B 34 C,,,,,,Nederlands,remarks
tg:lhsc:999,47e36ebe-5d00-5355-b2e0-909ca20103ee,Items,1,tr:lh:5941,129690,K2 B 46 D,isad:lh:96782,,,,,Nederlands,remarks
tg:lhsc:1105,d106c1d9-4207-5510-930b-869a6011195a,Items,1,,51300,K2 B 56 A,,,,,,Nederlands,remarks
tg:lhsc:1040,58a0ace5-53bb-589f-93d1-90411451de73,Items,1,tr:lh:6202,144083,K2 B 48 G,,,,,,Nederlands,remarks
tg:lhsc:425,c0abd772-4d1c-51e7-b26a-e21943c3a65e,Items,1,,84154,K2 B 51 B,,,,,,Nederlands,remarks
tg:lhsc:976,4a601a10-bb90-5881-994a-97786443f8c5,Items,1,tr:lh:2190,41386,K2 B 45 D,isad:lh:96773,,,,,Nederlands,remarks
tg:lhsc:1369,af7668ba-501e-52fc-9f74-2be22545f24a,Items,1,tr:lh:6162,141929,K2 B 77 C,isad:lh:96852,,,,,Nederlands,remarks
tg:lhsc:1386,ce533c49-8782-56eb-9f9f-bb2cc9ed8f08,Items,1,tr:lh:6595,166134/b,K2 B 44 D,isad:lh:96771,,,,,Nederlands,remarks
tg:lhsc:1152,5d608eeb-238a-5da3-a62a-39936f16790a,Items,1,tr:lh:3207,64021,K2 C 4,isad:lh:96748,,"Als succesauteur van het realistisch drama werd Nestor de Tière uitbundig
gevierd op zaterdag 27 en zondag 28 januari 1894. Meer dan 230 prominenten
namen deel aan het banket op 27 januari. Bij die gelegenheid kreeg hij als
blijvend aandenken dit bronzen beeld van Pieter Braecke aangeboden. Hij
ontving tevens het in houtskool getekend portret van Eugène Broerman, een
kunstvoorwerp van Willem Bataille en talrijke andere geschenken en hulde-
adressen. Op 28 januari werd hij bovendien nog vergast op een galavertoning
van _Roze Kate_ in de Vlaamse Schouwburg, met een huldiging door de Vlaamse
Toneelmaatschappijen.",,,Nederlands,remarks
tg:lhsc:864,7eadb68c-d273-510a-b540-3106f6cf9ea7,Items,1,tr:lh:2565,40286,K2 B 29 B,,,,,,Nederlands,remarks
tg:lhsc:921,5b9d8fce-0972-5da6-86c8-fd2280054bd6,Items,1,tr:lh:1417,24338,K2 B 42 G,isad:lh:96768,,,,,Nederlands,remarks
tg:lhsc:1017,55d35300-7394-5870-92ad-bbf64c2ecf55,Items,1,tr:lh:4245,82441,K2 B 47 B,,,,,,Nederlands,remarks
tg:lhsc:1159,7797b41c-285a-5620-808b-43a13e52a028,Items,1,tr:lh:1057,18955,K2 C 6,,,,,,Nederlands,remarks
tg:lhsc:880,e68c69b7-eb93-52a6-915f-c9f07b0b62d7,Items,1,,43296,K2 B 40 B,,,,,,Nederlands,remarks
tg:lhsc:1620,240e1a01-f930-5a33-9e66-b8672191a8b7,Items,1,,199604,K2 B 34 B,,,,,,Nederlands,remarks
tg:lhsc:1270,c8785856-42c4-5cad-80b9-693a51029d58,Items,1,,WK,K2 B 62 C,,,,,,Nederlands,remarks
tg:lhsc:992,d8cc4508-f55b-5b80-bbe3-e70696620e11,Items,1,,40287,K2 B 46 B,,,,,,Nederlands,remarks
tg:lhsc:838,f3396b13-b343-5b6e-af9f-854a89a017e1,Items,1,tr:lh:1867,33708,K2 B 36 A,isad:lh:96747,,,,,Nederlands,remarks
tg:lhsc:1227,eda025cc-1d04-5df6-9c03-99bdfca7c0f7,Items,1,tr:lh:2911,59066/b,K2 B 60 C,isad:lh:96848,,,,,Nederlands,remarks
tg:lhsc:1227,eda025cc-1d04-5df6-9c03-99bdfca7c0f7,Items,2,tr:lh:2911,59067/b,K2 B 60 C,isad:lh:96848,,,,,Nederlands,remarks
tg:lhsc:1118,5489a611-b006-58ce-998d-a3164075c09e,Items,1,,174145,K2 B 58 A,,,,,,Nederlands,remarks
tg:lhsc:984,75f2338a-6ca2-5374-be33-ae01a6a1543d,Items,1,tr:lh:866,15862,K2 B 45 F,,,,,,Nederlands,remarks
tg:lhsc:7189,0cfbdffe-3206-5910-8f33-84750c83fe8f,Items,1,,219229,K2 B 15 D,,,Gemaakt door J. van Looveren.,,,Nederlands,remarks
tg:lhsc:438,332768c8-f8e3-531d-b3f4-9d574010f062,Items,1,tr:lh:6342,234578,K2 B 38 C,,,,,,Nederlands,remarks
tg:lhsc:711,57a482a1-6870-56ad-8f3c-d72bbd982c1a,Items,1,,33733,K2 B 14 E,,,,,,Nederlands,remarks
tg:lhsc:654,364ef84b-738b-52a0-ace2-bf5a64f1be64,Items,1,,57197,K2 B 01 A,,,,,,Nederlands,remarks
tg:lhsc:1231,df08d671-77f2-5b40-a336-a72b90719a19,Items,1,,WK,K2 B 60 C,,,,,,Nederlands,remarks
tg:lhsc:879,6c402319-7604-534d-ac80-c719da48318d,Items,1,tr:lh:2212,42362,K2 B 40 B,,,"Datering op basis van Amand de Lattin, _Beroemde medeburgers_, p. 67",,,Nederlands,remarks
tg:lhsc:896,82d5c0d7-6499-5b89-8ded-08fd6fe64a66,Items,1,tr:lh:2879,46598,K2 B 41 A,isad:lh:96726,,,,,Nederlands,remarks
tg:lhsc:1323,8bbd667d-0bbe-55d6-8840-3ccc0ade6440,Items,1,,WK118C,K2 B 68 B,,,,,,Nederlands,remarks
tg:lhsc:1289,c6e4d6a1-8aa9-5c17-a3ad-ee814c70e888,Items,1,,WK,K2 B 65 B,,,,,,Nederlands,remarks
tg:lhsc:746,09a7eeb8-e122-59b6-9eee-9578e4bc20ce,Items,1,tr:lh:3791,72960,K2 B 17 B,isad:lh:96735,,,,,Nederlands,remarks
tg:lhsc:1266,48a58cb9-611f-5980-96a9-0376708a51a2,Items,1,,WK,K2 B 62 B,,,,,,Nederlands,remarks
tg:lhsc:414,34b2c347-1c0b-5e1c-bae2-10618082c3fd,Items,1,tr:lh:2212,42278,K2 B 02 A,,,"Dit is waarschijnlijk een afgietsel van de marmeren buste van Peter Benoit,
die tentoongesteld werd in 1885 op de Driejaarlijkse tentoonstelling voor
Schone Kunsten te Antwerpen.

Toen de muziekschool vanuit de Blindenstraat werd overgebracht naar het oud
lokaal van het atheneum op de Sint-Jacobsmarkt, boden de leraars hiervan aan
Peter Benoit zijn marmeren borstbeeld door Frans Joris gekapt aan. Deze
feestelijkheid had plaats te Antwerpen op 14 juni 1886. F. Jos Van den Branden
die er een toespraak hield ter ere van Benoit, had enkele dagen voor het feest
aan Frans Joris geschreven. Uit het antwoord van Joris (11.6.1886) bleek dat
deze inging op het verzoek én om het feest bij te wonen én om het borstbeeld,
reeds ter plaatse, op te frissen.

In 1907 stelt schepen Frans van Kuyck voor een 'plaasteren moulage van het
borstbeeld van Peter Benoit te laten vervaardigen en die moulage te plaatsen
in de Koninklijke Nederlandse Schouwburg in vervanging van het marmeren
borstbeeld, dat naar de Vlaamse Opera is overgebracht' (nota 16.10.1907, SA,
MA 4165). Op de zitting van 15.4.1910 besluit het CBS Frans Joris opdracht te
geven zes exemplaren in gips te vervaardigen naar het marmeren borstbeeld van
Peter Benoit. Ze waren bedoeld voor het Secretariaat, het Stadsarchief, de
Stadsbibliotheek, de Dienst voor Werken, de 3de directie en de KNS.",,,Nederlands,remarks
tg:lhsc:947,50d950eb-4e24-56cd-a252-f3a42bbf9247,Items,1,,46340,K2 B 44 C,,,,,,Nederlands,remarks
tg:lhsc:802,8a0fba54-258a-5c6a-8863-38ace969e007,Items,1,tr:lh:2408,46913,K2 B 28 A,isad:lh:96740,,,,,Nederlands,remarks
tg:lhsc:1134,4fb0b622-30bc-5749-917b-86e9dd2a602b,Items,1,,221295,K2 B 00,,,,,,Nederlands,remarks
tg:lhsc:678,f7f0442f-19aa-5111-a920-f7466bd4b922,Items,1,tr:lh:2212,42277,K2 B 07 A,,,,,,Nederlands,remarks
tg:lhsc:9292,c9b52083-14d8-5cf8-898f-d39e506fb827,Items,1,,221084,"G 3633 / I K-2, 27 B (midden)",,,,,,Nederlands,remarks
tg:lhsc:697,03babb7e-b2b2-5c68-add6-8fddd44eb47d,Items,1,,102461/4,K2 B 14 A,,,,,,Nederlands,remarks
tg:lhsc:1708,56d8e766-7b1e-5eae-8b7f-24ee08c51f1d,Items,1,,199641,V0 F,,,"Het beeld was bestemd voor het museum voor Schone Kunsten, maar werd bij de
schenking in 1925 onmiddellijk ondergebracht in de Stadsfeestzaal, van waaruit
het in de jaren 1970 naar het A.M.V.C. werd getransporteerd.

Het bevindt zich nu in de marmerhal op het gelijkvloers van het Huis de
Beuckelaer.",,,Nederlands,remarks
tg:lhsc:910,08e65147-2901-5a48-9f1e-279842ed8614,Items,1,tr:lh:773,14540,K2 B 42 A,,,Vervaardigd in opdracht van de regering voor het Belgisch Paviljoen van de Tentoonstelling te Parijs in 1937.,,,Nederlands,remarks
tg:lhsc:9416,ad8e3d28-ae9c-521e-b5a4-386d3f5f9c6b,Items,1,,,K2 B 42 F,isad:lh:96717,,,,,Nederlands,remarks
tg:lhsc:1026,97f2d70d-8da6-5244-84b9-ad25e72431e2,Items,1,,51536,K2 B 47 F,,,Een afgietsel van dit dodenmasker bevindt zich op het graf van de acteur.,,,Nederlands,remarks
tg:lhsc:443,7e2245ed-de1f-58b9-be59-5ba00b6ca82f,Items,1,,49927,K2 B 57 A,,,,,,Nederlands,remarks
tg:lhsc:1163,6ee01e5a-1441-5ac1-8023-d8ea42dca6ff,Items,1,tr:lh:2212,42282,K2 C 8,,,,,,Nederlands,remarks
tg:lhsc:855,9d24e234-d13a-5801-9e77-c882d064e03c,Items,1,tr:lh:6342,234579,K2 B 38 C,,,,,,Nederlands,remarks
tg:lhsc:455,6eafb6ec-f70f-5b4a-93b4-a20ef921cc6a,Items,1,tr:lh:2212,42252,K2 B 27 B,,,"Waarschijnlijk is dit een afgietsel van het Gezelle-beeld dat door Lagae in 1894 vervaardigd werd voor het Gezelle-museum te Kortrijk, en dat werd afgegoten in brons. Dit exemplaar kreeg Hendrik Coopman uit de handen van Lagae zelf en in juli 1937 overhandigde hij het aan Willem Gijssels voor het Museum van de Vlaamsche Letterkunde.",,,Nederlands,remarks
tg:lhsc:1030,b949af4c-0326-5fe1-a3e8-f84e4ae4bf22,Items,1,,51534,K2 B 48 B,,,,,,Nederlands,remarks
tg:lhsc:9400,dd1b3a93-027d-5d0f-afdc-4082658326e8,Items,1,,,K2 B 48 B,isad:lh:144475,,afgietsel op ware grootte,,,Nederlands,remarks
tg:lhsc:906,e06d13f1-24c5-5807-8335-aafdb23334ab,Items,1,,102856,K2 B 41 E,,,,,,Nederlands,remarks
tg:lhsc:1175,bfa1c2f0-26d2-537e-a76c-db67eee1a50b,Items,1,tr:lh:537,10294/2,K2 C 4 B,,,,,,Nederlands,remarks
tg:lhsc:793,727e8e1d-b370-5015-aedf-779eab941f65,Items,1,,149724,K2 B 27 B,,,,,,Nederlands,remarks
tg:lhsc:9396,c7a6f5f1-5e91-5ff6-a504-6c5bba12bd97,Items,1,tr:lh:128745,,K2 B 74 C,,,,,,Nederlands,remarks
tg:lhsc:951,10be1bf9-91b6-59f1-b88c-1984c34ba8b9,Items,1,tr:lh:3207,63846,K2 B 44 D,isad:lh:96748,,,,,Nederlands,remarks
