Object Number,Record Type,URL,ResourceID,Reference Number,Temporary Location Note,Carrier Colour,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhsc:1328,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1328/N,ae856fa1-52ff-5598-b05b-6a4083563098,BE-ANN07/sc/000000663,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ae856fa1-52ff-5598-b05b-6a4083563098,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1113,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1113/N,cbde0ac5-0fab-5d6c-a868-a09f0da1eea6,BE-ANN07/sc/000000495,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cbde0ac5-0fab-5d6c-a868-a09f0da1eea6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:825,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:825/N,ab54ce8c-713f-5684-8f88-3f1a7793ec8b,BE-ANN07/sc/000000217,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ab54ce8c-713f-5684-8f88-3f1a7793ec8b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:960,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:960/N,eb8e80d8-3f0d-584a-a6e6-b74f2c296b96,BE-ANN07/sc/000000346,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eb8e80d8-3f0d-584a-a6e6-b74f2c296b96,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:433,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:433/N,7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,BE-ANN07/sc/000000037,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1056,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1056/N,ca503d79-4b86-5336-96ab-4887c7d15b25,BE-ANN07/sc/000000439,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ca503d79-4b86-5336-96ab-4887c7d15b25,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:833,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:833/N,d0efabc0-d7ab-56a2-80e6-9cf6d7822341,BE-ANN07/sc/000000225,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d0efabc0-d7ab-56a2-80e6-9cf6d7822341,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:999,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:999/N,47e36ebe-5d00-5355-b2e0-909ca20103ee,BE-ANN07/sc/000000384,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47e36ebe-5d00-5355-b2e0-909ca20103ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1105,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1105/N,d106c1d9-4207-5510-930b-869a6011195a,BE-ANN07/sc/000000487,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d106c1d9-4207-5510-930b-869a6011195a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1040,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1040/N,58a0ace5-53bb-589f-93d1-90411451de73,BE-ANN07/sc/000000423,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/58a0ace5-53bb-589f-93d1-90411451de73,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:425,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:425/N,c0abd772-4d1c-51e7-b26a-e21943c3a65e,BE-ANN07/sc/000000029,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c0abd772-4d1c-51e7-b26a-e21943c3a65e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:976,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:976/N,4a601a10-bb90-5881-994a-97786443f8c5,BE-ANN07/sc/000000361,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4a601a10-bb90-5881-994a-97786443f8c5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1369,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1369/N,af7668ba-501e-52fc-9f74-2be22545f24a,BE-ANN07/sc/000000675,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/af7668ba-501e-52fc-9f74-2be22545f24a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1386,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1386/N,ce533c49-8782-56eb-9f9f-bb2cc9ed8f08,BE-ANN07/sc/000000679,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ce533c49-8782-56eb-9f9f-bb2cc9ed8f08,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1152,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1152/N,5d608eeb-238a-5da3-a62a-39936f16790a,BE-ANN07/sc/000000534,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5d608eeb-238a-5da3-a62a-39936f16790a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:864,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:864/N,7eadb68c-d273-510a-b540-3106f6cf9ea7,BE-ANN07/sc/000000255,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7eadb68c-d273-510a-b540-3106f6cf9ea7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:921,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:921/N,5b9d8fce-0972-5da6-86c8-fd2280054bd6,BE-ANN07/sc/000000308,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5b9d8fce-0972-5da6-86c8-fd2280054bd6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1017,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1017/N,55d35300-7394-5870-92ad-bbf64c2ecf55,BE-ANN07/sc/000000401,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/55d35300-7394-5870-92ad-bbf64c2ecf55,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1159,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1159/N,7797b41c-285a-5620-808b-43a13e52a028,BE-ANN07/sc/000000541,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7797b41c-285a-5620-808b-43a13e52a028,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:880,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:880/N,e68c69b7-eb93-52a6-915f-c9f07b0b62d7,BE-ANN07/sc/000000270,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e68c69b7-eb93-52a6-915f-c9f07b0b62d7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1620,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1620/N,240e1a01-f930-5a33-9e66-b8672191a8b7,BE-ANN07/sc/000000689,GV,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/240e1a01-f930-5a33-9e66-b8672191a8b7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1270,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1270/N,c8785856-42c4-5cad-80b9-693a51029d58,BE-ANN07/sc/000000622,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c8785856-42c4-5cad-80b9-693a51029d58,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:992,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:992/N,d8cc4508-f55b-5b80-bbe3-e70696620e11,BE-ANN07/sc/000000377,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d8cc4508-f55b-5b80-bbe3-e70696620e11,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:838,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:838/N,f3396b13-b343-5b6e-af9f-854a89a017e1,BE-ANN07/sc/000000230,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f3396b13-b343-5b6e-af9f-854a89a017e1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1227,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1227/N,eda025cc-1d04-5df6-9c03-99bdfca7c0f7,BE-ANN07/sc/000000595,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eda025cc-1d04-5df6-9c03-99bdfca7c0f7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1118,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1118/N,5489a611-b006-58ce-998d-a3164075c09e,BE-ANN07/sc/000000500,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5489a611-b006-58ce-998d-a3164075c09e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:984,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:984/N,75f2338a-6ca2-5374-be33-ae01a6a1543d,BE-ANN07/sc/000000369,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/75f2338a-6ca2-5374-be33-ae01a6a1543d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:7189,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:7189/N,0cfbdffe-3206-5910-8f33-84750c83fe8f,BE-ANN07/sc/000000756,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0cfbdffe-3206-5910-8f33-84750c83fe8f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:438,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:438/N,332768c8-f8e3-531d-b3f4-9d574010f062,BE-ANN07/sc/000000042,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/332768c8-f8e3-531d-b3f4-9d574010f062,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:711,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:711/N,57a482a1-6870-56ad-8f3c-d72bbd982c1a,BE-ANN07/sc/000000111,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/57a482a1-6870-56ad-8f3c-d72bbd982c1a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:654,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:654/N,364ef84b-738b-52a0-ace2-bf5a64f1be64,BE-ANN07/sc/000000061,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/364ef84b-738b-52a0-ace2-bf5a64f1be64,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1231,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1231/N,df08d671-77f2-5b40-a336-a72b90719a19,BE-ANN07/sc/000000599,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/df08d671-77f2-5b40-a336-a72b90719a19,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:879,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:879/N,6c402319-7604-534d-ac80-c719da48318d,BE-ANN07/sc/000000269,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c402319-7604-534d-ac80-c719da48318d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:896,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:896/N,82d5c0d7-6499-5b89-8ded-08fd6fe64a66,BE-ANN07/sc/000000284,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/82d5c0d7-6499-5b89-8ded-08fd6fe64a66,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1323,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1323/N,8bbd667d-0bbe-55d6-8840-3ccc0ade6440,BE-ANN07/sc/000000659,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8bbd667d-0bbe-55d6-8840-3ccc0ade6440,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1289,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1289/N,c6e4d6a1-8aa9-5c17-a3ad-ee814c70e888,BE-ANN07/sc/000000635,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c6e4d6a1-8aa9-5c17-a3ad-ee814c70e888,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:746,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:746/N,09a7eeb8-e122-59b6-9eee-9578e4bc20ce,BE-ANN07/sc/000000145,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/09a7eeb8-e122-59b6-9eee-9578e4bc20ce,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1266,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1266/N,48a58cb9-611f-5980-96a9-0376708a51a2,BE-ANN07/sc/000000618,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/48a58cb9-611f-5980-96a9-0376708a51a2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:414,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:414/N,34b2c347-1c0b-5e1c-bae2-10618082c3fd,BE-ANN07/sc/000000018,"Tijdelijke tentoonstelling rij 1, 1 ste van links.",,Letterenhuis,https://data.letterenhuis.be/ark:/24970/34b2c347-1c0b-5e1c-bae2-10618082c3fd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:947,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:947/N,50d950eb-4e24-56cd-a252-f3a42bbf9247,BE-ANN07/sc/000000333,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/50d950eb-4e24-56cd-a252-f3a42bbf9247,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:802,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:802/N,8a0fba54-258a-5c6a-8863-38ace969e007,BE-ANN07/sc/000000194,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8a0fba54-258a-5c6a-8863-38ace969e007,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1134,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1134/N,4fb0b622-30bc-5749-917b-86e9dd2a602b,BE-ANN07/sc/000000516,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4fb0b622-30bc-5749-917b-86e9dd2a602b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:678,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:678/N,f7f0442f-19aa-5111-a920-f7466bd4b922,BE-ANN07/sc/000000082,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f7f0442f-19aa-5111-a920-f7466bd4b922,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9292,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9292/N,c9b52083-14d8-5cf8-898f-d39e506fb827,BE-ANN07/sc/000000777,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c9b52083-14d8-5cf8-898f-d39e506fb827,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:697,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:697/N,03babb7e-b2b2-5c68-add6-8fddd44eb47d,BE-ANN07/sc/000000100,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/03babb7e-b2b2-5c68-add6-8fddd44eb47d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1708,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1708/N,56d8e766-7b1e-5eae-8b7f-24ee08c51f1d,BE-ANN07/sc/000000709,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/56d8e766-7b1e-5eae-8b7f-24ee08c51f1d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:910,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:910/N,08e65147-2901-5a48-9f1e-279842ed8614,BE-ANN07/sc/000000298,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/08e65147-2901-5a48-9f1e-279842ed8614,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9416,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9416/N,ad8e3d28-ae9c-521e-b5a4-386d3f5f9c6b,BE-ANN07/sc/000000813,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ad8e3d28-ae9c-521e-b5a4-386d3f5f9c6b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1026,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1026/N,97f2d70d-8da6-5244-84b9-ad25e72431e2,BE-ANN07/sc/000000410,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/97f2d70d-8da6-5244-84b9-ad25e72431e2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:443,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:443/N,7e2245ed-de1f-58b9-be59-5ba00b6ca82f,BE-ANN07/sc/000000047,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e2245ed-de1f-58b9-be59-5ba00b6ca82f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1163,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1163/N,6ee01e5a-1441-5ac1-8023-d8ea42dca6ff,BE-ANN07/sc/000000545,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6ee01e5a-1441-5ac1-8023-d8ea42dca6ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:855,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:855/N,9d24e234-d13a-5801-9e77-c882d064e03c,BE-ANN07/sc/000000246,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9d24e234-d13a-5801-9e77-c882d064e03c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:455,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:455/N,6eafb6ec-f70f-5b4a-93b4-a20ef921cc6a,BE-ANN07/sc/000000056,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6eafb6ec-f70f-5b4a-93b4-a20ef921cc6a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1030,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1030/N,b949af4c-0326-5fe1-a3e8-f84e4ae4bf22,BE-ANN07/sc/000000413,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b949af4c-0326-5fe1-a3e8-f84e4ae4bf22,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9400,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9400/N,dd1b3a93-027d-5d0f-afdc-4082658326e8,BE-ANN07/sc/000000797,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dd1b3a93-027d-5d0f-afdc-4082658326e8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:906,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:906/N,e06d13f1-24c5-5807-8335-aafdb23334ab,BE-ANN07/sc/000000294,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e06d13f1-24c5-5807-8335-aafdb23334ab,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1175,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1175/N,bfa1c2f0-26d2-537e-a76c-db67eee1a50b,BE-ANN07/sc/000000557,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bfa1c2f0-26d2-537e-a76c-db67eee1a50b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:793,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:793/N,727e8e1d-b370-5015-aedf-779eab941f65,BE-ANN07/sc/000000188,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/727e8e1d-b370-5015-aedf-779eab941f65,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9396,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9396/N,c7a6f5f1-5e91-5ff6-a504-6c5bba12bd97,BE-ANN07/sc/000000793,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c7a6f5f1-5e91-5ff6-a504-6c5bba12bd97,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:951,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:951/N,10be1bf9-91b6-59f1-b88c-1984c34ba8b9,BE-ANN07/sc/000000337,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/10be1bf9-91b6-59f1-b88c-1984c34ba8b9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1067,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1067/N,ca7e59d9-8750-59a9-8dfe-74aafe30e832,BE-ANN07/sc/000000450,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ca7e59d9-8750-59a9-8dfe-74aafe30e832,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1122,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1122/N,dbc7c187-c615-5aab-8bcd-2742527b46c3,BE-ANN07/sc/000000504,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dbc7c187-c615-5aab-8bcd-2742527b46c3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
