Object Number,Record Type,URL,ResourceID,Reference Number,Material Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhps:31197,Affiche,https://anet.be/record/opaclhobj/tg:lhps:31197/N,91dd9418-a8df-5025-804b-59987d7e2d61,BE-ANN07/ps/000030494,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/91dd9418-a8df-5025-804b-59987d7e2d61'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:60032,Affiche,https://anet.be/record/opaclhobj/tg:lhps:60032/N,cd3af1eb-d4aa-5a94-9b52-cd96e7cdb314,BE-ANN07/ps/000055823,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/cd3af1eb-d4aa-5a94-9b52-cd96e7cdb314'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:36652,Affiche,https://anet.be/record/opaclhobj/tg:lhps:36652/N,f64d3afa-4cc2-5fb0-8ddc-d8428d9fc3d4,BE-ANN07/ps/000035819,Doek,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f64d3afa-4cc2-5fb0-8ddc-d8428d9fc3d4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:50484,Affiche,https://anet.be/record/opaclhobj/tg:lhps:50484/N,83f26d33-a8bc-57c6-99de-cd7531a0046d,BE-ANN07/ps/000046345,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/83f26d33-a8bc-57c6-99de-cd7531a0046d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:57341,Affiche,https://anet.be/record/opaclhobj/tg:lhps:57341/N,6cb698a2-3eff-5dc4-8d0b-5acc999cddaa,BE-ANN07/ps/000053138,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6cb698a2-3eff-5dc4-8d0b-5acc999cddaa'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:22241,Affiche,https://anet.be/record/opaclhobj/tg:lhps:22241/N,bec93551-4d64-5119-9b68-93812b0408e6,BE-ANN07/ps/000021589,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bec93551-4d64-5119-9b68-93812b0408e6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:42840,Affiche,https://anet.be/record/opaclhobj/tg:lhps:42840/N,edb1812e-5279-5a9b-8128-5a1091688289,BE-ANN07/ps/000038779,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/edb1812e-5279-5a9b-8128-5a1091688289'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:904,Affiche,https://anet.be/record/opaclhobj/tg:lhps:904/N,81691c0c-703a-5b12-96ea-6f1ceaf50ff8,BE-ANN07/ps/000000898,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/81691c0c-703a-5b12-96ea-6f1ceaf50ff8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:25584,Affiche,https://anet.be/record/opaclhobj/tg:lhps:25584/N,c1575233-985f-53ea-a810-7a5a800bc97d,BE-ANN07/ps/000024918,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c1575233-985f-53ea-a810-7a5a800bc97d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:15132,Affiche,https://anet.be/record/opaclhobj/tg:lhps:15132/N,8a1bc303-75cf-531a-b1f0-ec8da0c9b483,BE-ANN07/ps/000014607,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8a1bc303-75cf-531a-b1f0-ec8da0c9b483'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:43752,Affiche,https://anet.be/record/opaclhobj/tg:lhps:43752/N,3b7da5b7-cb6e-5f98-9f24-c926a0d53923,BE-ANN07/ps/000039676,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/3b7da5b7-cb6e-5f98-9f24-c926a0d53923'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:44097,Affiche,https://anet.be/record/opaclhobj/tg:lhps:44097/N,e5028547-12e4-5d10-8a4a-44b7d587715b,BE-ANN07/ps/000040019,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e5028547-12e4-5d10-8a4a-44b7d587715b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:10330,Affiche,https://anet.be/record/opaclhobj/tg:lhps:10330/N,3827ca9f-60d4-51fa-b1e6-995236ef4f1d,BE-ANN07/ps/000010144,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/3827ca9f-60d4-51fa-b1e6-995236ef4f1d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:46550,Affiche,https://anet.be/record/opaclhobj/tg:lhps:46550/N,d3aa5578-e8c2-5098-907a-59d35696f02c,BE-ANN07/ps/000042435,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d3aa5578-e8c2-5098-907a-59d35696f02c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:21894,Affiche,https://anet.be/record/opaclhobj/tg:lhps:21894/N,328c1e3f-a6f4-5e6c-a76e-eb1e006aeb72,BE-ANN07/ps/000021243,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/328c1e3f-a6f4-5e6c-a76e-eb1e006aeb72'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:8213,Affiche,https://anet.be/record/opaclhobj/tg:lhps:8213/N,1d24d86f-78b5-5283-a246-fb33ee54190c,BE-ANN07/ps/000008077,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/1d24d86f-78b5-5283-a246-fb33ee54190c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:41295,Affiche,https://anet.be/record/opaclhobj/tg:lhps:41295/N,e3f1b5cc-f928-5727-b56a-ef9d04573384,BE-ANN07/ps/000037266,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e3f1b5cc-f928-5727-b56a-ef9d04573384'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:27043,Affiche,https://anet.be/record/opaclhobj/tg:lhps:27043/N,755dfacb-2cb9-5b98-a0f1-bdab90d39c08,BE-ANN07/ps/000026365,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/755dfacb-2cb9-5b98-a0f1-bdab90d39c08'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:20786,Affiche,https://anet.be/record/opaclhobj/tg:lhps:20786/N,d1735d16-3528-5f0b-b187-e8d56b8d51c0,BE-ANN07/ps/000020156,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d1735d16-3528-5f0b-b187-e8d56b8d51c0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:19812,Affiche,https://anet.be/record/opaclhobj/tg:lhps:19812/N,9ca50075-bcb3-548f-9423-5eb8a8bb02a1,BE-ANN07/ps/000019189,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/9ca50075-bcb3-548f-9423-5eb8a8bb02a1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:55686,Affiche,https://anet.be/record/opaclhobj/tg:lhps:55686/N,2abd7dac-d425-543c-924c-688210a0f4df,BE-ANN07/ps/000051497,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2abd7dac-d425-543c-924c-688210a0f4df'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:1931,Affiche,https://anet.be/record/opaclhobj/tg:lhps:1931/N,e8cfc682-2541-50da-ba9b-9a09aca29c35,BE-ANN07/ps/000001920,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e8cfc682-2541-50da-ba9b-9a09aca29c35'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:52143,Affiche,https://anet.be/record/opaclhobj/tg:lhps:52143/N,d53f644b-039b-52f2-bf42-fde480c5129e,BE-ANN07/ps/000047984,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d53f644b-039b-52f2-bf42-fde480c5129e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:34395,Affiche,https://anet.be/record/opaclhobj/tg:lhps:34395/N,3d16d123-7b5b-5396-a878-5ba51e4d14db,BE-ANN07/ps/000033567,Doek,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/3d16d123-7b5b-5396-a878-5ba51e4d14db'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:54994,Affiche,https://anet.be/record/opaclhobj/tg:lhps:54994/N,b1e49e20-4e1e-5915-8ab2-31045732083c,BE-ANN07/ps/000050800,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b1e49e20-4e1e-5915-8ab2-31045732083c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:33450,Affiche,https://anet.be/record/opaclhobj/tg:lhps:33450/N,c2e6e1ff-dba4-58a8-aa03-4605034a19d6,BE-ANN07/ps/000032646,Doek,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c2e6e1ff-dba4-58a8-aa03-4605034a19d6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:18700,Affiche,https://anet.be/record/opaclhobj/tg:lhps:18700/N,15f0c9ba-7793-5068-803b-998ed6cab56a,BE-ANN07/ps/000018082,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/15f0c9ba-7793-5068-803b-998ed6cab56a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:5972,Affiche,https://anet.be/record/opaclhobj/tg:lhps:5972/N,8eb80172-18b1-5a5b-95b8-c24d02993925,BE-ANN07/ps/000005850,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8eb80172-18b1-5a5b-95b8-c24d02993925'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:56100,Affiche,https://anet.be/record/opaclhobj/tg:lhps:56100/N,d0161a36-dba0-50b7-b7c9-728f9bf0d810,BE-ANN07/ps/000051898,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d0161a36-dba0-50b7-b7c9-728f9bf0d810'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:61273,Affiche,https://anet.be/record/opaclhobj/tg:lhps:61273/N,86b935b8-0ef9-5557-9dc8-2ee7d35acb67,BE-ANN07/ps/000057059,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/86b935b8-0ef9-5557-9dc8-2ee7d35acb67'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:4660,Affiche,https://anet.be/record/opaclhobj/tg:lhps:4660/N,b61ab92d-259f-5d56-8f08-839d1060c177,BE-ANN07/ps/000004567,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b61ab92d-259f-5d56-8f08-839d1060c177'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:1198,Affiche,https://anet.be/record/opaclhobj/tg:lhps:1198/N,bb1c3863-7700-5c20-b7b9-eb771e10b8c0,BE-ANN07/ps/000001191,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bb1c3863-7700-5c20-b7b9-eb771e10b8c0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:14373,Affiche,https://anet.be/record/opaclhobj/tg:lhps:14373/N,6e170625-9202-52f8-bdad-35cfd64adb69,BE-ANN07/ps/000013865,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6e170625-9202-52f8-bdad-35cfd64adb69'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:42513,Affiche,https://anet.be/record/opaclhobj/tg:lhps:42513/N,f6ac4554-59f5-5139-90e5-bd99fa07fc69,BE-ANN07/ps/000038455,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f6ac4554-59f5-5139-90e5-bd99fa07fc69'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:457,Affiche,https://anet.be/record/opaclhobj/tg:lhps:457/N,024d53e5-81cc-58b0-b660-ff60af4d7cfb,BE-ANN07/ps/000000452,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/024d53e5-81cc-58b0-b660-ff60af4d7cfb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:23000,Affiche,https://anet.be/record/opaclhobj/tg:lhps:23000/N,400357c8-dca3-5383-8ecd-558bb3e26320,BE-ANN07/ps/000022345,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/400357c8-dca3-5383-8ecd-558bb3e26320'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:46803,Affiche,https://anet.be/record/opaclhobj/tg:lhps:46803/N,ebdc0069-a1f7-51a2-98fe-727b8e3ee104,BE-ANN07/ps/000042688,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/ebdc0069-a1f7-51a2-98fe-727b8e3ee104'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:26202,Affiche,https://anet.be/record/opaclhobj/tg:lhps:26202/N,b814cd35-b17c-5473-8d59-80fdaee286d1,BE-ANN07/ps/000025528,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b814cd35-b17c-5473-8d59-80fdaee286d1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:9052,Affiche,https://anet.be/record/opaclhobj/tg:lhps:9052/N,5d893f74-6aec-50cc-b697-415656f12d33,BE-ANN07/ps/000008883,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5d893f74-6aec-50cc-b697-415656f12d33'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:14689,Affiche,https://anet.be/record/opaclhobj/tg:lhps:14689/N,008ee449-fd1e-5cc0-8591-4c88588878a8,BE-ANN07/ps/000014175,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/008ee449-fd1e-5cc0-8591-4c88588878a8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:11171,Affiche,https://anet.be/record/opaclhobj/tg:lhps:11171/N,d89cede1-6a11-592f-99c8-6db98eca4e1e,BE-ANN07/ps/000010881,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d89cede1-6a11-592f-99c8-6db98eca4e1e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:47711,Affiche,https://anet.be/record/opaclhobj/tg:lhps:47711/N,1de4e582-fbfa-5427-95fa-d54450269c8f,BE-ANN07/ps/000043589,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/1de4e582-fbfa-5427-95fa-d54450269c8f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:61789,Affiche,https://anet.be/record/opaclhobj/tg:lhps:61789/N,8c425424-cfac-552e-8d04-5462ea213d13,BE-ANN07/ps/000057573,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8c425424-cfac-552e-8d04-5462ea213d13'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:32611,Affiche,https://anet.be/record/opaclhobj/tg:lhps:32611/N,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,BE-ANN07/ps/000031859,Doek,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/01a737ce-5a54-5075-8ed3-1e1056a2e3bb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:19541,Affiche,https://anet.be/record/opaclhobj/tg:lhps:19541/N,09431a75-9eec-50c5-9d4b-fdf80b55a1eb,BE-ANN07/ps/000018920,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/09431a75-9eec-50c5-9d4b-fdf80b55a1eb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:1462,Affiche,https://anet.be/record/opaclhobj/tg:lhps:1462/N,7fc052e4-7ea2-5ae8-b220-8ff7bd490d47,BE-ANN07/ps/000001455,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7fc052e4-7ea2-5ae8-b220-8ff7bd490d47'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:53302,Affiche,https://anet.be/record/opaclhobj/tg:lhps:53302/N,02d019a8-8764-5e1c-8af5-53a8b8f49183,BE-ANN07/ps/000049117,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/02d019a8-8764-5e1c-8af5-53a8b8f49183'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:33903,Affiche,https://anet.be/record/opaclhobj/tg:lhps:33903/N,ddb115cf-0a30-5339-9039-5d854e771af4,BE-ANN07/ps/000033078,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/ddb115cf-0a30-5339-9039-5d854e771af4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:61623,Affiche,https://anet.be/record/opaclhobj/tg:lhps:61623/N,9f28310c-a25e-5d2d-9582-9f09fdce1fb5,BE-ANN07/ps/000057409,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/9f28310c-a25e-5d2d-9582-9f09fdce1fb5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:4230,Affiche,https://anet.be/record/opaclhobj/tg:lhps:4230/N,7c1b94d9-9a30-5fa3-a5ee-2357f1acbb6e,BE-ANN07/ps/000004183,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7c1b94d9-9a30-5fa3-a5ee-2357f1acbb6e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:30786,Affiche,https://anet.be/record/opaclhobj/tg:lhps:30786/N,a57108de-f0ea-5269-b292-86496ddc4b5b,BE-ANN07/ps/000030091,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a57108de-f0ea-5269-b292-86496ddc4b5b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:56550,Affiche,https://anet.be/record/opaclhobj/tg:lhps:56550/N,0e89cef8-e55a-5f78-816c-d4f26568a1fd,BE-ANN07/ps/000052345,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0e89cef8-e55a-5f78-816c-d4f26568a1fd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:60931,Affiche,https://anet.be/record/opaclhobj/tg:lhps:60931/N,de84bf8a-ec73-5c21-882e-fd76b455af28,BE-ANN07/ps/000056719,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/de84bf8a-ec73-5c21-882e-fd76b455af28'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:51295,Affiche,https://anet.be/record/opaclhobj/tg:lhps:51295/N,63dc5a99-9e62-544b-b21c-c3d3476b18c1,BE-ANN07/ps/000047151,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/63dc5a99-9e62-544b-b21c-c3d3476b18c1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:24395,Affiche,https://anet.be/record/opaclhobj/tg:lhps:24395/N,c79a2863-4274-5d1f-bb74-1f8674295b11,BE-ANN07/ps/000023737,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c79a2863-4274-5d1f-bb74-1f8674295b11'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
