ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Archive Note,Location Number,adm.note,Serial Number,Warehouse Location (begin),Warehouse Location (ende)
778ac465-d786-5833-9962-0a5b343ae64e,tg:lhph:10166,Items,1,,179247,,H 7653 / P,,,,
f2c5d22a-ed63-5dd8-8452-7d8479651300,tg:lhph:46706,Items,1,tr:lh:3099,62186/18b,isad:lh:95865,D 9565 / P,,,,
8a87202a-57d6-54f7-817b-e78bbe2d1325,tg:lhph:17359,Items,1,tr:lh:4895,97872/2,,H 446 / P,,,,
f2be8793-84be-55aa-ba1f-21c1ecdf8ef1,tg:lhph:41539,Items,1,tr:lh:6796,169039/38,isad:lh:93791,ZZ 15 / P,,,,
90348684-ea9f-5067-8f66-bdcabeaddb4f,tg:lhph:15364,Items,1,tr:lh:3676,71259/2,isad:lh:94634,E 2176 / P,,,,
90348684-ea9f-5067-8f66-bdcabeaddb4f,tg:lhph:15364,Items,2,tr:lh:6604,163195,isad:lh:94635,E 2176 / P,,,,
ffb722e9-f4fb-5268-973e-56c9cddf735e,tg:lhph:43504,Items,1,tr:lh:7620,199142/2,isad:lh:94389,C 243 / P (GF),,,,
425a583c-4619-5a7f-a0fc-7d6373813d8a,tg:lhph:22017,Items,1,,100622,,H 8254 / P,,,,
32287a9b-1aed-58ec-bdc6-53056d3ace24,tg:lhph:4965,Items,1,tr:lh:6666,164356/33,isad:lh:93701,A 3885 / P,,,,
0936c2f5-efa2-5e96-8ed6-188f7f0b9ba6,tg:lhph:6958,Items,1,tr:lh:4834,96578/49zd,isad:lh:93832,A 14 / P,,,,
86885468-ec58-5597-b245-47473a8e421a,tg:lhph:36404,Items,1,tr:lh:9510,218458/1813,isad:lh:95309,B 1183 / P (NEG00197/2/1),,,,
14e4812a-86af-59a8-a257-fec881d6d49b,tg:lhph:5677,Items,1,,234798/410,,Y 952 / P,,,,
99799726-8b08-5a65-865a-e844ccbcb711,tg:lhph:34439,Items,1,tr:lh:5242,103323,isad:lh:95445,B 1652 / P,,,,
e7de2aea-0b27-5d30-8f05-01acdfb23556,tg:lhph:52745,Items,1,tr:lh:139964,,isad:lh:161173,,Bruikleen Vlaamse Gemeenschap - STR11699,S 935 / 489,,
65d98dca-5f9a-571c-8889-3c32c5edbbd6,tg:lhph:33256,Items,1,tr:lh:6940,173203/12,,VV 175 / P,,,,
7a1378e6-e39a-5eba-a33b-23eaf8bd55d0,tg:lhph:2018,Items,1,tr:lh:9946,235438/106,isad:lh:93182,P 45 / P,,,,
c4d2737b-223c-5091-976f-27bf0529bafa,tg:lhph:18106,Items,1,tr:lh:7827,202254/42,isad:lh:94871,R 286 / P,,,,
98ad08db-5312-5970-9b75-60f8dcec4bec,tg:lhph:34593,Items,1,tr:lh:6947,173392/40,isad:lh:95444,L 1628 / P,,,,
fc98909d-4984-52d6-b358-5775d65053c5,tg:lhph:53857,Items,1,tr:lh:3032,,isad:lh:180807,,,B 708 / P,,
1d43883e-73d0-599a-8903-a341ec9f0427,tg:lhph:8415,Items,1,tr:lh:336,7345,,W 303 / P,,,,
1d43883e-73d0-599a-8903-a341ec9f0427,tg:lhph:8415,Items,2,tr:lh:4396,84616/13,isad:lh:93379,W 303 / P,,,,
98e0d3bd-0b54-5f24-8468-2b659ddd6693,tg:lhph:26957,Items,1,tr:lh:6788,168030/125,isad:lh:93841,V 454 / P,,,,
67bfa862-76d1-55ce-9a56-3cb20906cf9c,tg:lhph:41493,Items,1,tr:lh:6350,148144/2,,B 745 / P,,,,
67bfa862-76d1-55ce-9a56-3cb20906cf9c,tg:lhph:41493,Items,2,tr:lh:140087,,isad:lh:154993,,,G 2932 / 212 (44),,
8e74f2fe-3412-52b8-9c0c-bd64de32f1e1,tg:lhph:46356,Items,1,tr:lh:3327,203869/5,isad:lh:109797,C 395 / ARC (382),,,,
abfb8f91-1c42-5801-81b2-43dacafeea93,tg:lhph:25678,Items,1,tr:lh:7699,200237/6,isad:lh:93118,B 708 / P,,,,
258fc96b-2fd3-5391-9451-c61febae45bc,tg:lhph:20180,Items,1,tr:lh:7859,203626/1306,isad:lh:94873,M 224 / P (NEG0047/2/69),,,,
1aa9f133-aea9-5177-97eb-27aa8a6314a8,tg:lhph:38949,Items,1,tr:lh:6916,171111/6,isad:lh:95596,M 2355 / P (I),,,,
124d6202-ae80-5478-9e1f-30d9c52cbdd6,tg:lhph:27645,Items,1,tr:lh:6558,161924/4,isad:lh:93210,V 486 / P,,,,
a6f8391d-8c7e-5ebc-ac44-ccf694be3dae,tg:lhph:14826,Items,1,tr:lh:5069,100539/1,isad:lh:94581,D 3928 / P,,,,
0d366b83-4d79-5645-8a79-3a265bf03abd,tg:lhph:25382,Items,1,tr:lh:5834,122795/66,isad:lh:92962,O 33745 / P (Opvoeringen),,,,
edc672ac-a931-5ef8-8076-ad9d7fe41b16,tg:lhph:22447,Items,1,tr:lh:3898,74463/56,isad:lh:94176,H 905 / P,,,,
3d87d66f-c28c-5172-aadc-850c55a35325,tg:lhph:45983,Items,1,tr:lh:3327,203850/17,isad:lh:109789,C 395 / ARC (374),,,,
42421421-2cb3-549a-acb6-fc5b0d51c9c9,tg:lhph:41169,Items,1,tr:lh:4427,86561/20,,M 6925 / P,,,,
6e729dfc-e511-5841-9012-0ea17b79705a,tg:lhph:17709,Items,1,tr:lh:4212,81358/22,isad:lh:92998,S 7035 / P,,,,
db49d45d-ae0b-5f08-ba04-0c21f4741603,tg:lhph:43154,Items,1,,111170/19,,B 9667 / P,,,,
d4c0ad4f-484e-53bc-aa8d-86dcd5cdeeec,tg:lhph:15734,Items,1,,74579/2,,F 149 / P,,,,
b14ccfdd-e752-53b4-8a81-dca75991b310,tg:lhph:36054,Items,1,tr:lh:9510,218458/1702,isad:lh:95309,B 1183 / P (NEG00184/2/22),,,,
663692a2-ffc2-525c-a958-7c38eb5f6941,tg:lhph:49559,Items,1,,,isad:lh:95662,,,W 909 / 8,,
fbc69ca9-7f3d-5a0e-8fc9-d42cbd5c8904,tg:lhph:34069,Items,1,tr:lh:2381,45499/6,isad:lh:128734,W 1469 / P,,,,
fd0327a8-f402-547b-b100-98d47f9afd84,tg:lhph:5227,Items,1,tr:lh:7586,198481/0076,isad:lh:93725,T 3465 / P,,,,
a4a28a8a-7538-583f-b6a5-0097b556d3b9,tg:lhph:31791,Items,1,tr:lh:1102,19867/9,isad:lh:93142,J 36 / P,,,,
a4a28a8a-7538-583f-b6a5-0097b556d3b9,tg:lhph:31791,Items,2,,178963/1,,J 36 / P,,,,
5b5a5b98-353c-58f7-9a87-f34732e206df,tg:lhph:30883,Items,1,tr:lh:9510,218458/426,isad:lh:95309,B 1183 / P (NEG0042/4/39),,,,
c489f3d7-f9fc-517a-a805-b77c89e62f1f,tg:lhph:50282,Items,1,,,isad:lh:144430,,,,,
1ac1ed0a-c475-543c-81be-bbab248d4ac3,tg:lhph:24985,Items,1,tr:lh:882,16079/79,isad:lh:93498,O 2845 / P,,,,
79acca63-7a9f-5a2d-a112-9214cb2bd679,tg:lhph:43441,Items,1,,-,,C 243 / P,,,,
4c505e13-3b0a-5f2c-acec-11a20e020f64,tg:lhph:15221,Items,1,tr:lh:3125,63377,isad:lh:93435,D 92242 / P,,,,
5f19f8c3-e49a-524c-9ec9-53f88d2afa57,tg:lhph:44384,Items,1,,220430/6,isad:lh:94404,BB 238 / P,,,,
1c7952fd-639f-5831-ab91-961fd1c269bf,tg:lhph:22152,Items,1,,203715/13,isad:lh:92943,FVCA / P (onbekend),,,,
81015dfe-3e34-5c8f-a76c-2c00075c848d,tg:lhph:25697,Items,1,tr:lh:6462,158575/107,isad:lh:93743,V 3484 / P,,,,
0cb55efd-9da7-5691-89f1-1cd25657e837,tg:lhph:50797,Items,1,tr:lh:139964,,isad:lh:182272,,Bruikleen Vlaamse Gemeenschap - GLN000009,S 935 / 1000,,
0cb55efd-9da7-5691-89f1-1cd25657e837,tg:lhph:50797,Items,2,tr:lh:139964,,isad:lh:182272,,Bruikleen Vlaamse Gemeenschap - STR010385,S 935 / 483,,
8b5caa33-4805-5c90-8189-b233be76f08c,tg:lhph:4820,Items,1,tr:lh:2378,45086/10,,A 354 / P,,,,
bc046763-05aa-5f41-9b45-a0063acea347,tg:lhph:5732,Items,1,,234798/411,,Y 952 / P,,,,
28654790-7d34-5590-881a-ab8506c6fcc1,tg:lhph:31284,Items,1,tr:lh:9510,218458/545,isad:lh:95309,B 1183 / P (NEG0051/3/11),,,,
509d1df8-c6d0-51fe-9c92-83f06d4a3f8a,tg:lhph:36541,Items,1,tr:lh:9510,218458/1857,isad:lh:95309,B 1183 / P (NEG00202/3/1),,,,
0f30c4db-80c3-58b6-9dd4-37d15bd40c95,tg:lhph:51885,Items,1,tr:lh:7401,,isad:lh:95557,,,M 51648 / 380,,
0919d5d0-5595-5a8b-b8bf-b28c78323186,tg:lhph:34086,Items,1,tr:lh:1102,19766/2,isad:lh:93142,K 9943 / P,,,,
6f98424c-0a7e-514f-b1e4-4f5ddcb7d670,tg:lhph:33743,Items,1,tr:lh:9510,218458/1132,isad:lh:95309,B 1183 / P (NEG00116/3/4),,,,
3410b5ce-c7fe-558b-95cb-d8c7f0a0f369,tg:lhph:18413,Items,1,,233402,,S 79662 / P,,,,
9facc554-8567-5280-bfe3-6bb185242922,tg:lhph:32851,Items,1,tr:lh:6997,175690,isad:lh:95366,JJ 52 / P,,,,
c55d5913-1d39-56e7-b642-9bbaf7a9c4e7,tg:lhph:52250,Items,1,,,isad:lh:161091,,,D 4813 / 1007,,
e7032466-3095-5d5c-9ef4-0354a64e5d2e,tg:lhph:27350,Items,1,,233228/a-b,,P 4535 / P,,,,
53d6bfcb-cd7d-5fb5-9194-b1f70762dcbf,tg:lhph:20495,Items,1,tr:lh:7859,203626/1469,isad:lh:94873,M 224 / P (NEG0051/7/34A),,,,
d26b5cac-4281-5450-8e22-211d338a7f6f,tg:lhph:47951,Items,1,tr:lh:7336,187486/3,isad:lh:103960,S 59 /P,,,,
94ae2e5f-851c-5a53-b1f8-60770de8b452,tg:lhph:46643,Items,1,tr:lh:882,16079/48,isad:lh:93498,D 831 / P,,,,
6a615056-3cca-5d82-9371-2e0209b6e730,tg:lhph:8100,Items,1,tr:lh:283,5365/3,,W 803 / P,,,,
6a615056-3cca-5d82-9371-2e0209b6e730,tg:lhph:8100,Items,2,tr:lh:4943,98855,,W 803 / P,,,,
6a615056-3cca-5d82-9371-2e0209b6e730,tg:lhph:8100,Items,3,,113663/10,,W 803 / P,,,,
5579fc54-bd5b-5013-97c4-5fd77b9de6d9,tg:lhph:41186,Items,1,tr:lh:3398,67147/1,isad:lh:95653,M 704 / P,,,,
22fc6119-a623-5b57-8da2-f734dc20f566,tg:lhph:14963,Items,1,tr:lh:1492,27571/385,,D 4885 / P,,,,
f582ba29-9753-5ec9-9ece-ed0ced6ef791,tg:lhph:10189,Items,1,tr:lh:6284,146059/6,isad:lh:93630,H 7653 / P,,,,
87e11167-c2c5-5fbc-840c-122dd8e67bd8,tg:lhph:15671,Items,1,tr:lh:3939,75045/2,,E 4885 / P,,,,
44f6cc85-1d56-5386-969b-02c6f5e72343,tg:lhph:43011,Items,1,tr:lh:3775,73474/1,,B 9175 / P,,,,
60ac0cbb-496c-5a2d-9834-348473658edc,tg:lhph:5362,Items,1,tr:lh:3809,73296/2,,A 493 / P,,,,
14b9b2a0-977b-5f07-add1-e60ff449e44d,tg:lhph:36111,Items,1,tr:lh:9510,218458/1730,isad:lh:95309,B 1183 / P (NEG00187/4/16),,,,
aa2c4afc-6f83-5c09-b143-0cd175c274e3,tg:lhph:52600,Items,1,tr:lh:139964,,isad:lh:161171,,Bruikleen Vlaamse Gemeenschap - STR11288,S 935 / 487,,
4f7cddd5-acac-5a43-9b5a-183db8bd75a4,tg:lhph:5698,Items,1,,234798/424,,Y 952 / P,,,,
8c67b960-87af-5a4e-bbd3-7b4868e8bb0d,tg:lhph:53912,Items,1,,,isad:lh:181654,,,T 433 / 41,,
f2132af6-ccaa-5ce4-b27d-2fd27eeaa696,tg:lhph:18043,Items,1,,232651,,H 5467 / P,,,,
1443144b-433d-5ed5-9130-5f0d75371724,tg:lhph:33313,Items,1,tr:lh:6424,157572/6,isad:lh:95223,B 1155 / P,,,,
925a1435-0d9f-5115-99a9-5ced7a31de2d,tg:lhph:10473,Items,1,,74055/1,,B 973 / P,,,,
925a1435-0d9f-5115-99a9-5ced7a31de2d,tg:lhph:10473,Items,2,tr:lh:9862,219072,,B 973 / P,,,,
30ba139e-4b30-5ce4-beb4-5e6f45f6e6a6,tg:lhph:46213,Items,1,tr:lh:3327,203859,isad:lh:109795,C 395 / ARC (374),,,,
6da1d44a-75c9-5d96-835b-408d50ed9441,tg:lhph:8550,Items,1,tr:lh:4443,85186/6,,W 687 / P,,,,
5734f12c-13c5-55e7-9292-050afd17171c,tg:lhph:26812,Items,1,tr:lh:4655,89615/4,isad:lh:93612,P 2723 / P,,,,
9cdddde2-16c8-5b3f-96ba-695feb892181,tg:lhph:27700,Items,1,tr:lh:5565,110718,isad:lh:93849,V 486 / P,,,,
a425e8af-d4e7-55c8-9083-87e4ccb0d892,tg:lhph:22851,Items,1,tr:lh:5004,99151/12,,N 135 / P,,,,
a425e8af-d4e7-55c8-9083-87e4ccb0d892,tg:lhph:22851,Items,2,tr:lh:5113,101045/43,,N 135 / P,,,,
87a9cc81-d0ae-5a0f-9aa2-61ac2ef62458,tg:lhph:45595,Items,1,tr:lh:2397,45614/25,isad:lh:93220,D 4252 / P,,,,
87a9cc81-d0ae-5a0f-9aa2-61ac2ef62458,tg:lhph:45595,Items,2,tr:lh:2645,52792/6,isad:lh:93073,D 4252 / P,,,,
b25d9ec5-c5f8-52f7-8036-b3704386ad11,tg:lhph:14430,Items,1,tr:lh:423,8588/1,,D 3139 / P,,,,
fdda5baf-f0e3-52e9-bfe0-1fc6c8720887,tg:lhph:314,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1929/3),,,,
fe255183-a2b1-54fb-806e-7b157e669d69,tg:lhph:42250,Items,1,tr:lh:6861,169842/52-53,isad:lh:93429,W 144 / P,,,,
1fa48f7a-c388-51ee-842d-ce5d40606874,tg:lhph:24086,Items,1,tr:lh:6203,143759,isad:lh:94710,M 864 / P,,,,
49cb1dad-4ebc-5bcf-b1d2-e905a7aaff83,tg:lhph:23743,Items,1,,218015/1,,V 3404 / P,,,,
639fcd55-0900-5293-b362-40786345826c,tg:lhph:51186,Items,1,tr:lh:139964,,isad:lh:182279,,Bruikleen Vlaamse Gemeenschap - GLN000280,S 935 / 1027,,
639fcd55-0900-5293-b362-40786345826c,tg:lhph:51186,Items,2,tr:lh:139964,,isad:lh:182279,,Bruikleen Vlaamse Gemeenschap - STR10580,S 935 / 484,,
7982dd4f-40c3-535d-8409-6485894c83bf,tg:lhph:37350,Items,1,tr:lh:2459,47487/62,isad:lh:93178,B 46743 / P,,,,
c343fee7-b1b5-527f-af5e-4289294efa27,tg:lhph:4123,Items,1,,235823/4,,V 15531 / P,,,,
5e317365-44c2-59c8-9f09-f567cc8b44d1,tg:lhph:30495,Items,1,tr:lh:9510,218458/262,isad:lh:95309,B 1183 / P (NEG0024/6/26),,,,
28594087-d8e6-524b-9890-4093664b3409,tg:lhph:19202,Items,1,tr:lh:7827,202254/148,isad:lh:94871,R 286 / P,,,,
016de1b3-6291-57e6-9032-721fe0b5f852,tg:lhph:32152,Items,1,tr:lh:9510,218458/750,isad:lh:95309,B 1183 / P (NEG0073/4/7),,,,
5e22ccb6-5ff8-55b8-9346-d7e2cf8ad770,tg:lhph:1321,Items,1,,27381/874,,C 1921 / P,,,,
5e22ccb6-5ff8-55b8-9346-d7e2cf8ad770,tg:lhph:1321,Items,2,tr:lh:5683,114929/3,isad:lh:93140,C 1921 / P,,,,
8241cb03-2c86-56c7-bf8c-a23d3284a719,tg:lhph:35697,Items,1,,233146,,L 3215 / P,,,,
4e3bd20d-e3bd-579b-9e5c-42fcc739bec1,tg:lhph:34985,Items,1,tr:lh:4094,79266/2,isad:lh:93234,L 2254 / P,,,,
5c129df8-50f7-5267-82a3-1cf821dbbbb8,tg:lhph:53441,Items,1,tr:lh:139964,,isad:lh:182569,,Bruikleen Vlaamse Gemeenschap - STR12652,S 935 / 493,,
28a33478-2575-56b9-b02f-256aec62f0de,tg:lhph:10920,Items,1,tr:lh:3171,64410/113,isad:lh:93287,R 69 / P,,,,
b098f868-286e-5c11-90db-c398fd1dd39f,tg:lhph:21284,Items,1,tr:lh:3150,62891/13,,S 9657 / P,,,,
06a5e1db-29ad-52a3-bebe-f421332a31e9,tg:lhph:8803,Items,1,tr:lh:3838,73790/6,,D 824 / P,,,,
17f98364-32f2-5904-8608-f1d848c31e89,tg:lhph:26541,Items,1,tr:lh:6462,158575/307,isad:lh:93743,V 3484 / P,,,,
d1abc45a-fb80-5952-be64-a618d3d849f0,tg:lhph:41885,Items,1,,53886/22,,W 706 / P,,,,
30334ae0-55b7-55df-98f0-351b5008eb5e,tg:lhph:9711,Items,1,tr:lh:6050,135915/14,isad:lh:94083,S 5995 / P,,,,
7312b100-3d49-5ec2-a28b-13d2fd0f07cb,tg:lhph:40797,Items,1,tr:lh:6461,158560/141,isad:lh:93503,M 573 / P,,,,
ed89b7c6-02fd-5df9-855e-9a43ac357e48,tg:lhph:43912,Items,1,tr:lh:9854,219752/36,isad:lh:93780,V 8511 / P,,,,
77a50b0d-b8f6-503d-9f97-3ecef72f37f8,tg:lhph:11798,Items,1,tr:lh:7740,200986/3,isad:lh:94061,S 5621 / P,,,,
5bf9f2be-3e4a-59dd-a08f-529dd0630797,tg:lhph:42600,Items,1,tr:lh:1102,19751/1,isad:lh:93142,B 861 / P,,,,
a93923ed-0f1b-5744-b656-93bfe74a9c34,tg:lhph:744,Items,1,tr:lh:5593,111798/1,isad:lh:92989,L 179 / P,,,,
a3d7510e-095c-54c7-9164-9de733185f54,tg:lhph:14060,Items,1,tr:lh:7169,178938/6,,C 4962 / P,,,,
4bde1a3c-6065-5f3b-bd73-9ef138178bed,tg:lhph:37700,Items,1,tr:lh:3837,74034/5,,M 1565 / P,,,,
a51f5902-8106-536b-972a-e89f028b51d1,tg:lhph:4573,Items,1,tr:lh:4584,88318/2,,A 3087 / P,,,,
80604fa1-cd37-5a06-ae96-9fade32c9a74,tg:lhph:36812,Items,1,tr:lh:6739,167009/a,isad:lh:95544,L 613 / P,,,,
35d1fec3-c3c0-570a-9556-804c947fc9e4,tg:lhph:18940,Items,1,tr:lh:7859,203626/564,isad:lh:94873,M 224 / P (NEG0019/6/2),,,,
a3673bef-2167-56a8-860f-7a74e382ac3f,tg:lhph:32502,Items,1,tr:lh:6444,158207/17,isad:lh:93254,J 422 / P (V),,,,
15b9068e-f356-5fbb-8aac-911f75b569f4,tg:lhph:19652,Items,1,tr:lh:7859,203626/1002,isad:lh:94873,M 224 / P (NEG0038/6/7A),,,,
eb2979dd-398e-5e9b-9b46-dbf4ad4243f4,tg:lhph:1771,Items,1,,104185/5,,G 3978 / P,,,,
13d394e0-00f6-5421-a7d2-9d7cf83b6abc,tg:lhph:4089,Items,1,tr:lh:3522,69707/3,,G 785 / P,,,,
2a5091a7-938b-5b37-96ba-8267d67085b0,tg:lhph:9341,Items,1,tr:lh:348,8412,,C 1252 / P,,,,
2a5091a7-938b-5b37-96ba-8267d67085b0,tg:lhph:9341,Items,2,tr:lh:1492,27493/628,,C 1252 / P,,,,
2a5091a7-938b-5b37-96ba-8267d67085b0,tg:lhph:9341,Items,3,tr:lh:3340,66453/21,,C 1252 / P,,,,
2a5091a7-938b-5b37-96ba-8267d67085b0,tg:lhph:9341,Items,4,,67871,,C 1252 / P,,,,
2a5091a7-938b-5b37-96ba-8267d67085b0,tg:lhph:9341,Items,5,tr:lh:9944,89291/20,isad:lh:93065,C 1252 / P,,,,
2a5091a7-938b-5b37-96ba-8267d67085b0,tg:lhph:9341,Items,6,tr:lh:4832,96569/14,isad:lh:93585,C 1252 / P,,,,
2a5091a7-938b-5b37-96ba-8267d67085b0,tg:lhph:9341,Items,7,tr:lh:5800,120691/463,isad:lh:93071,C 1252 / P,,,,
2a5091a7-938b-5b37-96ba-8267d67085b0,tg:lhph:9341,Items,8,tr:lh:6342,234659,,C 1252 / P,,,,
7fe3f0cc-3a92-5211-ba04-0d4a67aaa385,tg:lhph:47402,Items,1,tr:lh:30746,,,,,,,
9d0ec20a-0ca4-544c-9389-7aece525a6bd,tg:lhph:11262,Items,1,tr:lh:2894,58822/1,isad:lh:93095,B 1333 / P,,,,
e39995fb-4d62-58f1-9efc-2e860fbedb59,tg:lhph:26111,Items,1,tr:lh:6462,158575/121,isad:lh:93743,V 3484 / P,,,,
e6dc67fe-7895-5709-89e3-c745b0142397,tg:lhph:34205,Items,1,tr:lh:4903,97925/2,,K 995 / P,,,,
46222e36-3de4-58b6-8ac9-a15dae86ce72,tg:lhph:49735,Items,1,,,isad:lh:137086,,,,,
d00446da-27dc-59a1-b770-fe9bb07bc48c,tg:lhph:18690,Items,1,tr:lh:4491,86560/35,,H 6286 / P,,,,
a8bfaf82-52dd-5878-8fb1-94702f7be2d0,tg:lhph:36238,Items,1,tr:lh:882,16079/98,isad:lh:93498,B 4165 / P,,,,
a8bfaf82-52dd-5878-8fb1-94702f7be2d0,tg:lhph:36238,Items,2,tr:lh:2459,47488/2,isad:lh:93556,B 4165 / P,,,,
e36d77eb-b0d2-5842-9c70-228ee5ddedde,tg:lhph:7076,Items,1,tr:lh:776,14565/3,,S 935 / P,,,,
e36d77eb-b0d2-5842-9c70-228ee5ddedde,tg:lhph:7076,Items,2,tr:lh:139964,,isad:lh:182279,,Bruikleen Vlaamse Gemeenschap - GLN400425,S 935 / 1077,,
9fb2a619-a022-5201-9a66-73154b0ef16a,tg:lhph:19982,Items,1,,202251/3,,B 668 / P,,,,
cc1fe22e-e0ca-5fa1-b134-1cfce651ae2e,tg:lhph:28226,Items,1,tr:lh:5445,107131/2,isad:lh:95219,P 7177 / P,,,,
f229c5ec-cd51-58a8-b999-e927c025c18b,tg:lhph:48827,Items,1,,,isad:lh:128842,,,,,
4c0eef88-04f7-5961-bf16-18e7cb1565de,tg:lhph:20616,Items,1,tr:lh:9837,217718/38,isad:lh:93036,T 394 / P,,,,
df529e93-a648-55cc-ad5b-ce276cf11e3c,tg:lhph:21904,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1931-1932/85-90),,,,
071b30fb-cbe3-55e6-b01b-15bceb5eb266,tg:lhph:43338,Items,1,tr:lh:6007,132735/2,isad:lh:93627,S 497 / P,,,,
d2298fc3-e6e1-5ed9-8da0-2d5baa236eb7,tg:lhph:15558,Items,1,tr:lh:3033,60532,,E 332 / P,,,,
8e4c547a-8800-5f9f-8b3e-84620ac5ca17,tg:lhph:41305,Items,1,tr:lh:2988,60198/130,isad:lh:93789,M 736 / P (IV-VI),,,,
53b79baa-25b2-58ca-a1d3-3c74fd95866c,tg:lhph:17565,Items,1,,232696,,H 5168 / P,,,,
068b1367-a4eb-5a1e-b681-034da775574b,tg:lhph:23939,Items,1,tr:lh:4034,77343/9,isad:lh:95009,T 3125 / P,,,,
2a580709-5c59-5ebe-9e3a-6a456543cac9,tg:lhph:8383,Items,1,tr:lh:6551,161651,,W 208 / P,,,,
f85c7397-6e2b-59d3-b9ca-535ad5065eb6,tg:lhph:44107,Items,1,tr:lh:9982,220279/63,isad:lh:95749,VV 515 / P,,,,
c93a5052-37b6-5ed3-8a63-8264b84f0efa,tg:lhph:12767,Items,1,,235394,,BB 303 / P,,,,
3fbb6066-5ca9-5668-915c-f4c1e597ae83,tg:lhph:39437,Items,1,tr:lh:1859,36766/63a,,M 365 / P,,,,
3ec3c484-505d-5bc0-b4f4-4c22e70d8ba0,tg:lhph:8679,Items,1,tr:lh:2659,52707/2,,S 1055 / P,,,,
71296123-f695-560e-9e33-56883b4d6b11,tg:lhph:13875,Items,1,tr:lh:3832,74294/6,,C 3473 / P,,,,
36b75006-1af5-5674-bd41-f1b9d84882e5,tg:lhph:27429,Items,1,tr:lh:4231,81775/85,isad:lh:93123,V 36695 / P,,,,
9eb57a22-6341-5444-a40b-1e90be632656,tg:lhph:25414,Items,1,tr:lh:6462,158575/38,isad:lh:93743,V 3484 / P,,,,
d274203d-8a85-5beb-bc37-a8ba61ded1b5,tg:lhph:11848,Items,1,,47446,,T 1765 / P,,,,
9b11ecd0-8313-5654-8f76-fe367ea165c3,tg:lhph:50514,Items,1,,,isad:lh:146388,,,,,
33d57ac3-9291-56c4-ac56-f973890281d0,tg:lhph:52529,Items,1,tr:lh:139964,,isad:lh:161170,,Bruikleen Vlaamse Gemeenschap - STR11103,S 935 / 486,,
451f44a1-be54-58c2-9a35-9729817e9b81,tg:lhph:31007,Items,1,tr:lh:9510,218458/457,isad:lh:95309,B 1183 / P (NEG0044/1/22),,,,
a61fed8d-7d7b-5fd4-a439-844f237a5e7c,tg:lhph:2274,Items,1,tr:lh:5603,112328/8,isad:lh:93319,W 803 / P,,,,
a61fed8d-7d7b-5fd4-a439-844f237a5e7c,tg:lhph:2274,Items,2,,113663/45,,W 803 / P,,,,
b4a8a5a3-5a7c-51ea-af08-80a2479b18da,tg:lhph:28676,Items,1,,233838/4,,V 394 / P,,,,
747037ec-0154-5f81-a4e2-017692084fcf,tg:lhph:52483,Items,1,tr:lh:139964,,isad:lh:161170,,Bruikleen Vlaamse Gemeenschap - STR11049,S 935 / 486,,
23dbcefc-3c46-512e-8378-547d6b429965,tg:lhph:35947,Items,1,tr:lh:4687,89440/2,,W 30608 / P,,,,
ec8ad234-8b4a-5308-90c0-6ea0788a9cf9,tg:lhph:49365,Items,1,,,isad:lh:95662,,,w 909 / 8,,
61f29fab-798a-5a64-8509-1248ed6ac167,tg:lhph:34655,Items,1,tr:lh:6947,173392/110,isad:lh:95444,L 1628 / P,,,,
fe5af3df-5230-5a0e-b0ad-67d37fb94709,tg:lhph:33190,Items,1,tr:lh:9510,218458/992,isad:lh:95309,B 1183 / P (NEG00101/1/7),,,,
79f6bab8-2ce5-5edd-aee9-0364e5cd4294,tg:lhph:29964,Items,1,tr:lh:6117,140721/30,isad:lh:93279,G 354 / P,,,,
7aa58896-4245-505f-88bc-681f525caae8,tg:lhph:36668,Items,1,tr:lh:2459,47494/1,isad:lh:93178,L 5574 / P,,,,
9e64a3a4-397d-5372-921b-fd43c6cdb999,tg:lhph:46090,Items,1,tr:lh:3327,203855/10,isad:lh:109801,C 395 / ARC (374),,,,
e5913f11-48ba-563d-8b73-1be0a8b05cea,tg:lhph:15108,Items,1,tr:lh:1648,29614,,D 822 / P,,,,
c300a10a-8195-5f0d-9083-aa7d956730cf,tg:lhph:43768,Items,1,,235705/92,,S 4685 / P,,,,
b763dda0-eebd-5bcc-aaee-d71c86d59426,tg:lhph:17135,Items,1,tr:lh:7740,201468/13,isad:lh:94061,S 5621 / P,,,,
518559c8-d615-5f63-8317-5468a423b98f,tg:lhph:41755,Items,1,tr:lh:6276,145841/2,isad:lh:95666,W 803 / P,,,,
d0656778-23cb-5122-845b-16e25ac5091c,tg:lhph:40847,Items,1,tr:lh:6913,171048/60,isad:lh:93937,M 573 / P,,,,
b0cfa049-afb8-5c6b-819c-15c2e1772331,tg:lhph:27583,Items,1,,233232,,P 505 / P (III),,,,
902a0773-e2e1-563d-b93c-498af0dc4bdf,tg:lhph:20246,Items,1,tr:lh:7859,203626/1336,isad:lh:94873,M 224 / P (NEG0047/7/13),,,,
e02948b0-76ea-5937-ab8b-5923a7cdf38f,tg:lhph:22781,Items,1,tr:lh:139964,,isad:lh:162700,,,,,
3975c489-9d19-504c-8e4b-edfe018cb4b9,tg:lhph:27079,Items,1,tr:lh:6803,168656,,P 305 / P,,,,
