Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,Immaterial Record,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,source_code,Carrier Type,Colour,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Illustration URL,Illustration Type,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number,Legacy Information Value,Legacy Information Type,Legacy Information Published,Mark Text,Mark Type,Mark Language,Material,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier,Title,Title Type,Title Language,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Type,Start Date,Start Date Type,End Date,End Date Type
,,f315ef23-c2cb-577f-96d4-457158aa498f,,,,,1,OriginalBrocade,tg:lhpr:9259_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a458a9-d575-5996-8812-281a01e05dd3,au::9523,keywords,"dlod={""name"":""Victor Jacobs"",""ark"":""ark:/83110/x0/61a458a9-d575-5996-8812-281a01e05dd3"",""uri"":""/agents/people/94299"",""id"":""au::9523"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/61a458a9-d575-5996-8812-281a01e05dd3,,,,,,,,,,,,
,,f315ef23-c2cb-577f-96d4-457158aa498f,,,,,,ProductionTimeSpans,tg:lhpr:9259_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868,,,
tg:lhpr:6803_#3,Prenten,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f3912089-2bd2-51cc-a20e-25ff6d1e23cb,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,Annotations,tg:lhpr:6803_#3,adm.note,,,,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,Carrier,tg:lhpr:6803_#3,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,DimensionSourceNotes,tg:lhpr:6803_#3,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"13,7 x 10,1",,,,,,,,,"13,7 x 10,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,DimensionSourceNotes,tg:lhpr:6803_#3,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,"22 x 18,3",,,,,,,,,"22 x 18,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,,Dimensions,tg:lhpr:6803_#3,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,137.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,,Dimensions,tg:lhpr:6803_#3,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,101.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,,Dimensions,tg:lhpr:6803_#3,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,220.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,,Dimensions,tg:lhpr:6803_#3,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,183.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,Images,tg:lhpr:6803_#3,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:47452,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,ImmaterialRecord,tg:lhpr:6803_#3,brocade.immaterial_uuid,"[{""resourceId"": ""e73e1c5a-3920-5861-b62e-4c40247c4f71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99b890a1-7a4e-438f-b195-0dcae7f2e176"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,Items,tg:lhpr:6803_#3,,,,,,,,,,,,,,,,,,,,,,,,,86995/B,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000001281,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:6803_#3,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:6803/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,2,LegacyInformation,,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**11656/B:** Nederlandse Boekhandel, 18-03-1937

  
**14401/B:** S.B., 16-09-1938

  
**86995/B:** Frans van Immerseel, 14-01-1972",herkomst,False,,,,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,Marks,tg:lhpr:6803_#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Links onder in de prent: _FVI_,signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,2,OriginalBrocade,tg:lhpr:6803_#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8761ff-2faf-5b12-bd37-1c7289d6309f,au::5868,keywords,"dlod={""name"":""Lodewijk Dosfel"",""ark"":""ark:/83110/x0/cd8761ff-2faf-5b12-bd37-1c7289d6309f"",""uri"":""/agents/people/92997"",""id"":""au::5868"",""nameWithContext"":[""L. Boeykens"",""Godfried Hermans"",""Siegfried Kersten"",""Thomas van der Schelden""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cd8761ff-2faf-5b12-bd37-1c7289d6309f,,,,,,,,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,ProductionActors,tg:lhpr:6803_#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fa972fa-b963-5b2c-a60e-16f1dbbfbe79,,,,,,,,au::9347,artists (visual artists),"dlod={""name"":""Frans van Immerseel"",""ark"":""ark:/83110/x0/6fa972fa-b963-5b2c-a60e-16f1dbbfbe79"",""uri"":""/agents/people/81953"",""id"":""au::9347"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6fa972fa-b963-5b2c-a60e-16f1dbbfbe79,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,3,ProductionActors,tg:lhpr:6803_#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be88d9ad-8fb2-527d-816b-7010a3e89273,,,,,,,,au::9739,publishers,"dlod={""name"":""Joe English-Gilde"",""ark"":""ark:/83110/x0/be88d9ad-8fb2-527d-816b-7010a3e89273"",""uri"":""/agents/corporate_entities/20430"",""id"":""au::9739"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be88d9ad-8fb2-527d-816b-7010a3e89273,,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,1,ProductionTechniques,tg:lhpr:6803_#3,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linoleum block printing,,,,
,,f3912089-2bd2-51cc-a20e-25ff6d1e23cb,,,,,,ProductionTimeSpans,tg:lhpr:6803_#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930,datum vóór,,
tg:lhpr:5233_#2,Prenten,f3d7a172-3270-59e6-993d-fc247af5093b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f3d7a172-3270-59e6-993d-fc247af5093b,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,Acquisitions,tg:lhpr:5233_#2,,,tr:lh:4674,"dlod={""name"":""Archief van Henri van Straten"",""ark"":""ark:/24970/x0/82701292-68ea-5165-80ec-474f9326a584"",""uri"":""/repositories/11/accessions/18200"",""id"":""tr:lh:4674"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/82701292-68ea-5165-80ec-474f9326a584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,Carrier,tg:lhpr:5233_#2,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,Descriptions,tg:lhpr:5233_#2,note.lhdetail,,,,,,,,,,,,,,"Bij inschrijvingsnummer 201679/1-7  Zeven van de acht illustraties .  
Bij inschrijvingsnummer 89056/37 : acht illustraties.",detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,DimensionSourceNotes,tg:lhpr:5233_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,15 x 9,,,,,,,,,15 x 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,DimensionSourceNotes,tg:lhpr:5233_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,"21,2 x 17,4",,,,,,,,,"21,2 x 17,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,,Dimensions,tg:lhpr:5233_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,150.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,,Dimensions,tg:lhpr:5233_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,90.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,,Dimensions,tg:lhpr:5233_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,212.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,,Dimensions,tg:lhpr:5233_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,174.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,Images,tg:lhpr:5233_#2,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:47087,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,ImmaterialRecord,tg:lhpr:5233_#2,brocade.immaterial_uuid,"[{""resourceId"": ""5bce338b-e1b8-552f-819a-a96639a3a036"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ea0ac01-4fa1-495e-b118-b8f1c04cffaf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,Items,tg:lhpr:5233_#2,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:4674,89056/37,S 932 / Planex GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000000909,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:5233_#2,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:5233/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,3,OriginalBrocade,tg:lhpr:5233_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7,au::18437,keywords,"dlod={""name"":""Felix Timmermans"",""ark"":""ark:/83110/x0/ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7"",""uri"":""/agents/people/61057"",""id"":""au::18437"",""nameWithContext"":[""Stelijn Koldijs"",""Polleke van Mher""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7,,,,,,,,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,ProductionActors,tg:lhpr:5233_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66016cae-1991-5e46-9fbd-7a12d4c18c22,,,,,,,,au::17782,artists (visual artists),"dlod={""name"":""Henri van Straten"",""ark"":""ark:/83110/x0/66016cae-1991-5e46-9fbd-7a12d4c18c22"",""uri"":""/agents/people/69272"",""id"":""au::17782"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/66016cae-1991-5e46-9fbd-7a12d4c18c22,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,2,ProductionActors,tg:lhpr:5233_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49c6ae29-3f60-56bd-a7f3-cec0faaa91d2,,,,,,,,au::16926,publishers,"dlod={""name"":""De Sikkel"",""ark"":""ark:/83110/x0/49c6ae29-3f60-56bd-a7f3-cec0faaa91d2"",""uri"":""/agents/corporate_entities/23666"",""id"":""au::16926"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/49c6ae29-3f60-56bd-a7f3-cec0faaa91d2,,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,1,ProductionTechniques,tg:lhpr:5233_#2,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linoleum block printing,,,,
,,f3d7a172-3270-59e6-993d-fc247af5093b,,,,,,ProductionTimeSpans,tg:lhpr:5233_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923,,,
tg:lhpr:2496_#1,Prenten,f46d3679-9035-58db-ad1c-ff9762f0a45d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f46d3679-9035-58db-ad1c-ff9762f0a45d,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,Acquisitions,tg:lhpr:2496_#1,,,tr:lh:294,"dlod={""name"":""Schenking van Stadsbibliotheek"",""ark"":""ark:/24970/x0/51a15c47-d370-53c4-8cbc-604dc1e59971"",""uri"":""/repositories/11/accessions/13727"",""id"":""tr:lh:294"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/51a15c47-d370-53c4-8cbc-604dc1e59971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,Carrier,tg:lhpr:2496_#1,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,Colours,tg:lhpr:2496_#1,kenmerken/lhtechbasispr.lhkleur,,,,,,,,,,,kbe,,beige (color),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,DimensionSourceNotes,tg:lhpr:2496_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"33 x 26,3",,,,,,,,,"33 x 26,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,DimensionSourceNotes,tg:lhpr:2496_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,"49,5 x 39,5",,,,,,,,,"49,5 x 39,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,,Dimensions,tg:lhpr:2496_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,330.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,,Dimensions,tg:lhpr:2496_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,263.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,,Dimensions,tg:lhpr:2496_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,495.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,,Dimensions,tg:lhpr:2496_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,395.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,Images,tg:lhpr:2496_#1,ill.highres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:221417,Hoge resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,2,Images,tg:lhpr:2496_#1,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:742697,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,ImmaterialRecord,tg:lhpr:2496_#1,brocade.immaterial_uuid,"[{""resourceId"": ""e5fcb763-2812-5bfd-bec0-ccb996467db6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""391a8cf1-29af-4635-9ca0-70a46e0eb503"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,Items,tg:lhpr:2496_#1,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:294,7026,"Planex GP / IX, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIRES026/Claes-F/2496i.tif,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000000276,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:2496_#1,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:2496/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,Marks,tg:lhpr:2496_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"r.o.: _EP /Edw. Pellens,sc._

m.o.; _(1860)FRANS CLAES(1933)_",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,2,OriginalBrocade,tg:lhpr:2496_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,014b4ace-c7ff-5c34-a6f1-f1be4fa2ebb2,au::3881,keywords,"dlod={""name"":""Frans Claes"",""ark"":""ark:/83110/x0/014b4ace-c7ff-5c34-a6f1-f1be4fa2ebb2"",""uri"":""/agents/people/83123"",""id"":""au::3881"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/014b4ace-c7ff-5c34-a6f1-f1be4fa2ebb2,,,,,,,,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,ProductionActors,tg:lhpr:2496_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b24cf319-e359-5260-a8cd-8dde07790c9a,,,,,,,,au::14591,artists (visual artists),"dlod={""name"":""Edward Pellens"",""ark"":""ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a"",""uri"":""/agents/people/64933"",""id"":""au::14591"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a,,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,1,ProductionTechniques,tg:lhpr:2496_#1,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linoleum block printing,,,,
,,f46d3679-9035-58db-ad1c-ff9762f0a45d,,,,,,ProductionTimeSpans,tg:lhpr:2496_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933,,,
tg:lhpr:9262_#2,Prenten,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,1,Annotations,tg:lhpr:9262_#2,adm.note,,,,,"De spotprent is de titelpagina van het maandblad L' Estrille (nr 8 van het jaar 1868).  
In bezit van het AMVC-Letterenhuis vanaf 29/01/1987. Uit het archief
van het ANZ.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,1,Archives,tg:lhpr:9262_#2,,,,,,,,,isad:lh:96673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,1,Carrier,tg:lhpr:9262_#2,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,1,DimensionSourceNotes,tg:lhpr:9262_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,48 x 37,,,,,,,,,48 x 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,,Dimensions,tg:lhpr:9262_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,480.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,,Dimensions,tg:lhpr:9262_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,370.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,1,Images,tg:lhpr:9262_#2,ill.highres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:232419,Hoge resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,2,Images,tg:lhpr:9262_#2,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:743103,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,,,,,1,ImmaterialRecord,tg:lhpr:9262_#2,brocade.immaterial_uuid,"[{""resourceId"": ""6eeae589-5813-5e5c-b330-e8b1b2f1a409"", ""ontologyProperty"": """", ""resourceXresourceId"": ""293e8b6a-6584-4a2e-af20-398e78aacda1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
