Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:rubgr:1713,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1713/N,ec1a5784-51a4-5a25-ad73-f4e71cec1eec,BE-ANN14/gr/000001713,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/ec1a5784-51a4-5a25-ad73-f4e71cec1eec'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4842,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4842/N,077ba14e-1f95-5d14-b052-aa5a092a6ed7,BE-ANN14/gr/000004842,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/077ba14e-1f95-5d14-b052-aa5a092a6ed7'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2095,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2095/N,7e93781d-3a24-5b7b-b488-a0bb31e2fdd6,BE-ANN14/gr/000002095,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/7e93781d-3a24-5b7b-b488-a0bb31e2fdd6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:5300,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:5300/N,28642bd0-50f8-515b-9ced-5c5eff5bf1a5,BE-ANN14/gr/000005300,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/28642bd0-50f8-515b-9ced-5c5eff5bf1a5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2611,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2611/N,b7ccf48e-e231-5424-96a4-74ec7c83ea41,BE-ANN14/gr/000002611,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/b7ccf48e-e231-5424-96a4-74ec7c83ea41'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3903,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3903/N,700d8aa7-3117-5023-ad1f-177d196d1eee,BE-ANN14/gr/000003903,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/700d8aa7-3117-5023-ad1f-177d196d1eee'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2241,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2241/N,1dbedb08-9aa9-5d88-8370-425cc37ff6e8,BE-ANN14/gr/000002241,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/1dbedb08-9aa9-5d88-8370-425cc37ff6e8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1894,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1894/N,0ed31af7-4bd1-5328-a0c6-98931f5c424b,BE-ANN14/gr/000001894,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/0ed31af7-4bd1-5328-a0c6-98931f5c424b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3000,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3000/N,66a8f84d-9fd5-50d8-a82d-2b79452edc3f,BE-ANN14/gr/000003000,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/66a8f84d-9fd5-50d8-a82d-2b79452edc3f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4395,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4395/N,6c099d05-8203-5ce7-9d18-b2f337de41e3,BE-ANN14/gr/000004395,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/6c099d05-8203-5ce7-9d18-b2f337de41e3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3450,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3450/N,bcd5fb42-81f4-51b7-90d3-79c2b27544a9,BE-ANN14/gr/000003450,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/bcd5fb42-81f4-51b7-90d3-79c2b27544a9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:458,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:458/N,ee71024d-144d-5b31-8e77-f704e9b6abcf,BE-ANN14/gr/000000458,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/ee71024d-144d-5b31-8e77-f704e9b6abcf'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1197,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1197/N,f207958b-7f6c-596c-9cb1-af6e984b3015,BE-ANN14/gr/000001197,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f207958b-7f6c-596c-9cb1-af6e984b3015'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1482,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1482/N,5be7ecf5-be85-578f-906f-2fa46bd8f47a,BE-ANN14/gr/000001482,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/5be7ecf5-be85-578f-906f-2fa46bd8f47a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3145,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3145/N,777a19aa-9e15-5728-bf04-eb78260c1ec9,BE-ANN14/gr/000003145,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/777a19aa-9e15-5728-bf04-eb78260c1ec9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4680,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4680/N,44ee4d65-c0b1-59d6-a474-71ec4e9aaf0d,BE-ANN14/gr/000004680,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/44ee4d65-c0b1-59d6-a474-71ec4e9aaf0d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1178,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1178/N,c25b50b0-8477-511b-a245-5ed9025e2cdd,BE-ANN14/gr/000001178,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/c25b50b0-8477-511b-a245-5ed9025e2cdd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3515,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3515/N,38e16401-c7c5-5c67-b86c-801890bace41,BE-ANN14/gr/000003515,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/38e16401-c7c5-5c67-b86c-801890bace41'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1528,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1528/N,055375f3-e1de-528a-a9d6-a9292934961b,BE-ANN14/gr/000001528,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/055375f3-e1de-528a-a9d6-a9292934961b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:5091,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:5091/N,66464f25-a700-52ac-bb3c-d49b6ac41c36,BE-ANN14/gr/000005091,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/66464f25-a700-52ac-bb3c-d49b6ac41c36'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2754,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2754/N,dfee0851-e9f2-5a52-9727-fb786077fcc6,BE-ANN14/gr/000002754,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/dfee0851-e9f2-5a52-9727-fb786077fcc6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3846,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3846/N,8437de9a-23f8-5df0-8b22-c5f73dca1d40,BE-ANN14/gr/000003846,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/8437de9a-23f8-5df0-8b22-c5f73dca1d40'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:15,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:15/N,06c133b7-385b-52c8-9303-8441b0ed7979,BE-ANN14/gr/000000015,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/06c133b7-385b-52c8-9303-8441b0ed7979'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2304,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2304/N,2e8255db-80f3-551d-86a3-09dca678188a,BE-ANN14/gr/000002304,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/2e8255db-80f3-551d-86a3-09dca678188a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4403,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4403/N,1a59caef-f431-5981-aec7-8c2e5f0e85ae,BE-ANN14/gr/000004403,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/1a59caef-f431-5981-aec7-8c2e5f0e85ae'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:634,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:634/N,cc46b526-67bc-511f-8e7f-719438990964,BE-ANN14/gr/000000634,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/cc46b526-67bc-511f-8e7f-719438990964'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1601,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1601/N,0e271133-2775-51bb-b8c8-bf39ae7a85f1,BE-ANN14/gr/000001601,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/0e271133-2775-51bb-b8c8-bf39ae7a85f1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2884,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2884/N,f72e2f81-b55f-5f59-b7b4-e188d97bef93,BE-ANN14/gr/000002884,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f72e2f81-b55f-5f59-b7b4-e188d97bef93'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3796,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3796/N,22623170-2cdf-542c-a39b-577bb97bf2f0,BE-ANN14/gr/000003796,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/22623170-2cdf-542c-a39b-577bb97bf2f0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4053,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4053/N,1e428fb5-1c9e-5506-901b-9e829eb08445,BE-ANN14/gr/000004053,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/1e428fb5-1c9e-5506-901b-9e829eb08445'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:264,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:264/N,5c7ba9b8-a1b9-5a29-9bbf-405c3761bcbd,BE-ANN14/gr/000000264,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/5c7ba9b8-a1b9-5a29-9bbf-405c3761bcbd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1251,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1251/N,c1bbf1d5-31ca-5f90-aa2c-9d5d97cb6a04,BE-ANN14/gr/000001251,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/c1bbf1d5-31ca-5f90-aa2c-9d5d97cb6a04'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:5212,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:5212/N,7b7e482a-2294-57ed-b405-0e07b4738758,BE-ANN14/gr/000005212,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/7b7e482a-2294-57ed-b405-0e07b4738758'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4950,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4950/N,2da918da-1f86-5e05-91a6-d5aab2e57841,BE-ANN14/gr/000004950,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/2da918da-1f86-5e05-91a6-d5aab2e57841'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2187,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2187/N,a3414e38-94c6-5cbb-af3f-510200cf48e3,BE-ANN14/gr/000002187,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/a3414e38-94c6-5cbb-af3f-510200cf48e3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2168,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2168/N,f6d3cf38-6d8c-5557-aaa1-d76f33192449,BE-ANN14/gr/000002168,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f6d3cf38-6d8c-5557-aaa1-d76f33192449'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2492,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2492/N,c70c7b26-73c8-564d-8d99-a6b18cc69983,BE-ANN14/gr/000002492,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/c70c7b26-73c8-564d-8d99-a6b18cc69983'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:2538,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:2538/N,769d3016-0e59-5908-b305-fcdf90883f8e,BE-ANN14/gr/000002538,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/769d3016-0e59-5908-b305-fcdf90883f8e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4815,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4815/N,156ffa58-c7a5-58b8-95a4-7fd359b1de4b,BE-ANN14/gr/000004815,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/156ffa58-c7a5-58b8-95a4-7fd359b1de4b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1744,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1744/N,a1627d11-c9b7-5498-973c-c589b2b544e4,BE-ANN14/gr/000001744,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/a1627d11-c9b7-5498-973c-c589b2b544e4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3779,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3779/N,73abe9ef-2ded-5142-864c-7896f7cb8ec5,BE-ANN14/gr/000003779,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/73abe9ef-2ded-5142-864c-7896f7cb8ec5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4546,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4546/N,830f894d-b9d0-585b-b541-087f9da42f8c,BE-ANN14/gr/000004546,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/830f894d-b9d0-585b-b541-087f9da42f8c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3283,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3283/N,bb6347fe-3651-5f9a-bdf4-3b4a870093ef,BE-ANN14/gr/000003283,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/bb6347fe-3651-5f9a-bdf4-3b4a870093ef'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:771,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:771/N,a49473ae-e831-5870-aa00-b36933ea94a7,BE-ANN14/gr/000000771,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/a49473ae-e831-5870-aa00-b36933ea94a7'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1314,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1314/N,27f8d9cc-6b3c-5501-8b69-d65faef9ecfb,BE-ANN14/gr/000001314,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/27f8d9cc-6b3c-5501-8b69-d65faef9ecfb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3329,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3329/N,de658354-c7df-57b9-8da5-5f9dcf62bc4f,BE-ANN14/gr/000003329,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/de658354-c7df-57b9-8da5-5f9dcf62bc4f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4116,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4116/N,7ed04266-9f8c-578a-9a55-5c997017103f,BE-ANN14/gr/000004116,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/7ed04266-9f8c-578a-9a55-5c997017103f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:321,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:321/N,226f72df-4e86-50e0-952d-608463ea7a88,BE-ANN14/gr/000000321,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/226f72df-4e86-50e0-952d-608463ea7a88'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1181,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1181/N,b9b41260-5a4c-594c-83f2-53e420dfe8fe,BE-ANN14/gr/000001181,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/b9b41260-5a4c-594c-83f2-53e420dfe8fe'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4679,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4679/N,16dab7ed-5f7f-5254-a395-89c9c79b6d26,BE-ANN14/gr/000004679,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/16dab7ed-5f7f-5254-a395-89c9c79b6d26'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4383,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4383/N,cb4e303e-bfc6-5fe8-bddc-c8be9770433a,BE-ANN14/gr/000004383,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/cb4e303e-bfc6-5fe8-bddc-c8be9770433a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3446,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3446/N,31c81001-c1bf-54c9-bbfa-c8594176320e,BE-ANN14/gr/000003446,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/31c81001-c1bf-54c9-bbfa-c8594176320e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:4229,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:4229/N,972690de-a052-507a-97ae-8eb50184bfbd,BE-ANN14/gr/000004229,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/972690de-a052-507a-97ae-8eb50184bfbd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:3016,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:3016/N,1ba9498b-fbe2-5ed9-9d3f-dab22396e124,BE-ANN14/gr/000003016,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/1ba9498b-fbe2-5ed9-9d3f-dab22396e124'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:rubgr:1882,Grossman,https://anet.be/record/opacrubobj/tg:rubgr:1882/N,49ff2e4a-66fe-5bc7-8e49-5e5afaa5b20a,BE-ANN14/gr/000001882,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/49ff2e4a-66fe-5bc7-8e49-5e5afaa5b20a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
