ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,db,record.id,record_uuid,source_place_name,source_au_uuid,match_id,record_id,Creation Place Widget,Creation Place Note,Creation Place Note Language,Creation Place Note Type,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_CreationActors,,,au::8472,,,,lh,lhob,Object,57b39b6b-0720-5c1d-9d3a-57330a119cf2,ds,designers,au::8472:1,au::8472g:1,,"dlod={""suggest"":[""/agents/people/906504"",""au::8472"",""au::8472:1"",""ark:/83110/x0/57b39b6b-0720-5c1d-9d3a-57330a119cf2"",""Paul Gustave van Hecke""],""name"":""Paul Gustave van Hecke"",""ark"":""ark:/83110/x0/57b39b6b-0720-5c1d-9d3a-57330a119cf2"",""uri"":""/agents/people/906504"",""id"":""au::8472:1"",""isCapacity"":false}",ark:/83110/x0/57b39b6b-0720-5c1d-9d3a-57330a119cf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Blauw gelakte pronkkast naar een ontwerp van Paul-Gustave van Hecke.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buffetkast - onderdeel van meubelensemble – een eetkamer bestaande uit een tafel met zes stoelen en een buffetkast – naar een ontwerp van Paul-Gustave van Hecke voor 'Sélection, Atelier d'Art Contemporain'.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000657,referentienummer,False,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:773,brocade id,False,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:773/N,brocade url,False,,,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8e36394f-77d4-5bb2-b4fb-37726965152c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b2086f6-1859-4a9f-86b3-db375ec44ff9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_OriginalBrocade,,,au::14102,,,,lh,,,5971d8b9-3dff-5bd3-b124-ee648c7775ec,kw,,au::14102:1,au::14102g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1508914"",""au::14102"",""au::14102:1"",""ark:/83110/x0/5971d8b9-3dff-5bd3-b124-ee648c7775ec"",""Gabriël Opdebeek""],""name"":""Gabriël Opdebeek"",""ark"":""ark:/83110/x0/5971d8b9-3dff-5bd3-b124-ee648c7775ec"",""uri"":""/agents/people/1508914"",""id"":""au::14102:1"",""isCapacity"":false}",ark:/83110/x0/5971d8b9-3dff-5bd3-b124-ee648c7775ec,agent,,,,,,,,,,,,
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_Titles,1,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buffetkast 'Sélection, Atelier d'Art Contemporain'",constructed titles,Dutch (language),,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:212,https://data.letterenhuis.be/ark:/24970/15bf4d86-658f-52f5-ad9a-be345a4b0242,Voorwerpen,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.0,2025,In Copyright
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910,datum vóór,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwarte stenen basis met twee uitneembare glazen inktpotten met deksel.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000163,referentienummer,False,,,,,,,,,,,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:212,brocade id,False,,,,,,,,,,,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:212/N,brocade url,False,,,,,,,,,,,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d3401b15-a8f0-5f11-8973-0f575db145b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be681673-926a-486d-914e-29a8f36895bf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,e73_OriginalBrocade,,,au::16285,,,,lh,,,7fb1dcc7-b2ef-5c2e-a4a1-41d10a73e665,kw,,au::16285:1,au::16285g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1742495"",""au::16285"",""au::16285:1"",""ark:/83110/x0/7fb1dcc7-b2ef-5c2e-a4a1-41d10a73e665"",""Julius Sabbe""],""name"":""Julius Sabbe"",""ark"":""ark:/83110/x0/7fb1dcc7-b2ef-5c2e-a4a1-41d10a73e665"",""uri"":""/agents/people/1742495"",""id"":""au::16285:1"",""isCapacity"":false}",ark:/83110/x0/7fb1dcc7-b2ef-5c2e-a4a1-41d10a73e665,agent,,,,,,,,,,,,
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inktstel van Julius Sabbe,titles proper,Dutch (language),,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:457,https://data.letterenhuis.be/ark:/24970/1609b2cf-5d7d-50bc-ab15-5385e12df4b2,Beeldhouwwerken,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.0,2022,No Known Copyright
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_CreationActors,,,au::10879,,,,lh,lhsc,Object,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,ar,artists (visual artists),au::10879:1,au::10879g:1,,"dlod={""suggest"":[""/agents/people/1164053"",""au::10879"",""au::10879:1"",""ark:/83110/x0/6b5a2e0c-e3a3-5402-899a-7aa712619ab4"",""Jules Lagae""],""name"":""Jules Lagae"",""ark"":""ark:/83110/x0/6b5a2e0c-e3a3-5402-899a-7aa712619ab4"",""uri"":""/agents/people/1164053"",""id"":""au::10879:1"",""isCapacity"":false}",ark:/83110/x0/6b5a2e0c-e3a3-5402-899a-7aa712619ab4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_DepictedItems,,,au::15798,,,,lh,,,3952b168-39c5-56fb-8469-200339802011,kw,,au::15798:1,au::15798g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1690386"",""au::15798"",""au::15798:1"",""ark:/83110/x0/3952b168-39c5-56fb-8469-200339802011"",""Albrecht Rodenbach""],""name"":""Albrecht Rodenbach"",""ark"":""ark:/83110/x0/3952b168-39c5-56fb-8469-200339802011"",""uri"":""/agents/people/1690386"",""id"":""au::15798:1"",""isCapacity"":false}",ark:/83110/x0/3952b168-39c5-56fb-8469-200339802011,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>De figuur in eigentijdse kledij, het hoofd geheven naar de gestrekte rechterhand die een Noorse stormvogel, de zg. Blauwvoet, symbool van de Vlaamse studentenbeweging, de vrije vlucht geeft. De voor de borst gehouden linkerhand omklemt een papierrol.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000058,referentienummer,False,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HIRES\Rodenbach-A\blauwvoet01.tif, blauwvoet02.tif<br>Gefotografeerd voor beeldbank musea.",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,,e73_LegacyInformation,1,kenmerken.lhvoorlstandic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Permanente vanaf 16/10/2004.,temporary location,False,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:457,brocade id,False,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:457/N,brocade url,False,,,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""15bf9319-3f5f-5112-b349-50796eb9b8d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee097f92-a90c-4fbe-bb00-824c75774228"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maquette van het standbeeld van Albrecht Rodenbach in Roeselare,constructed titles,Dutch (language),,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:137,https://data.letterenhuis.be/ark:/24970/162e1cb7-0d06-5988-bef3-a990f9024164,Voorwerpen,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.0,2085,In Copyright
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rechthoekige blauwe doos met metalen pennen,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000096,referentienummer,False,,,,,,,,,,,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:137,brocade id,False,,,,,,,,,,,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:137/N,brocade url,False,,,,,,,,,,,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1cf41fea-c0e7-5dc0-9b63-7f546eefeef7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bf6e8b64-c883-41c5-b5db-d161d7e1676c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_OriginalBrocade,,,au::9760,,,,lh,,,6a263bee-3114-5952-a9a9-d55d9d8b2e92,kw,,au::9760:1,au::9760g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1044320"",""au::9760"",""au::9760:1"",""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""Marinus de Jong""],""name"":""Marinus de Jong"",""ark"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""uri"":""/agents/people/1044320"",""id"":""au::9760:1"",""isCapacity"":false}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92,agent,,,,,,,,,,,,
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennen van Marinus de Jong,titles proper,Dutch (language),,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:134,https://data.letterenhuis.be/ark:/24970/168af78c-5e5c-5350-9eed-b281c25f187f,Voorwerpen,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,2065,In Copyright
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handtekening,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000093,referentienummer,False,,,,,,,,,,,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:134,brocade id,False,,,,,,,,,,,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:134/N,brocade url,False,,,,,,,,,,,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d0d0a622-5c48-5ac4-9d5d-510269ed5ff1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d6384d75-5031-4913-b532-28cf5ea7c5ae"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,e73_OriginalBrocade,,,au::16589,,,,lh,,,e4bfa316-24f5-5a24-b099-92de69e3e6c8,kw,,au::16589:1,au::16589g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1775023"",""au::16589"",""au::16589:1"",""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""Ger Schmook""],""name"":""Ger Schmook"",""ark"":""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""uri"":""/agents/people/1775023"",""id"":""au::16589:1"",""isCapacity"":false}",ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8,agent,,,,,,,,,,,,
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stempel van Ger Schmook,titles proper,Dutch (language),,,,,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:700,https://data.letterenhuis.be/ark:/24970/16cd52ba-18f9-5427-b9ff-559d91e29a8f,Beeldhouwwerken,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,e73_CreationActors,,,au::16268,,,,lh,lhsc,Object,0daf2698-b009-5bb0-bf45-2e306c22cbd1,ar,artists (visual artists),au::16268:1,au::16268g:1,,"dlod={""suggest"":[""/agents/people/1740676"",""au::16268"",""au::16268:1"",""ark:/83110/x0/0daf2698-b009-5bb0-bf45-2e306c22cbd1"",""Jan van Ryswyck""],""name"":""Jan van Ryswyck"",""ark"":""ark:/83110/x0/0daf2698-b009-5bb0-bf45-2e306c22cbd1"",""uri"":""/agents/people/1740676"",""id"":""au::16268:1"",""isCapacity"":false}",ark:/83110/x0/0daf2698-b009-5bb0-bf45-2e306c22cbd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,e73_DepictedItems,,,au::14643,,,,lh,,,3667cc9b-4a63-54a8-b308-ec4c19bbdd0c,kw,,au::14643:1,au::14643g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1566801"",""au::14643"",""au::14643:1"",""ark:/83110/x0/3667cc9b-4a63-54a8-b308-ec4c19bbdd0c"",""Alfons van de Perre""],""name"":""Alfons van de Perre"",""ark"":""ark:/83110/x0/3667cc9b-4a63-54a8-b308-ec4c19bbdd0c"",""uri"":""/agents/people/1566801"",""id"":""au::14643:1"",""isCapacity"":false}",ark:/83110/x0/3667cc9b-4a63-54a8-b308-ec4c19bbdd0c,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000103,referentienummer,False,,,,,,,,,,,,,,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:700,brocade id,False,,,,,,,,,,,,,,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:700/N,brocade url,False,,,,,,,,,,,,,,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,,e73_LegacyInformation,3,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Aangekocht op 15.9.1954 voor 1000 BEF</p>
",herkomst,False,,,,,,,,,,,,,,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e0174c07-63e1-5b41-bab5-cdaa12539892"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b9acc2a-47b4-47b4-a63c-5a3325504326"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfons van de Perre,constructed titles,Dutch (language),,,,,,,,,
16d7e048-6a4f-5a59-8516-d4c371883b04,tg:lhob:561,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:561,https://data.letterenhuis.be/ark:/24970/16d7e048-6a4f-5a59-8516-d4c371883b04,Voorwerpen,,,,,
16d7e048-6a4f-5a59-8516-d4c371883b04,tg:lhob:561,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.0,2053,In Copyright
16d7e048-6a4f-5a59-8516-d4c371883b04,tg:lhob:561,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
