ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,ire.isaar.uuid,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier
ebc40567-ab4d-557a-b7d9-21a2e67b5e4b,tg:lhps:62712_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,840.0,breedte,millimeter,,,,,,,,,,,,,,,,
ebc40567-ab4d-557a-b7d9-21a2e67b5e4b,tg:lhps:62712_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:62712_#1,,AA 5 / A,ebc40567-ab4d-557a-b7d9-21a2e67b5e4b,,,,,,,,,,,
ebc41096-fbd4-523d-b18a-5d5c18435144,tg:lhps:61666_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:61666_#1,https://data.letterenhuis.be/ark:/24970/ebc41096-fbd4-523d-b18a-5d5c18435144
ebc41096-fbd4-523d-b18a-5d5c18435144,tg:lhps:61666_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Vorm: <a href=""http://www.Magelaan.be"">www.Magelaan.be</a></p>
","<p>Vorm: <a href=""http://www.Magelaan.be"">www.Magelaan.be</a></p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
ebc41096-fbd4-523d-b18a-5d5c18435144,tg:lhps:61666_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 40,,,,,,,,,,,60 x 40,,,,,,,,,,,,,,,
ebc41096-fbd4-523d-b18a-5d5c18435144,tg:lhps:61666_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,600.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ebc41096-fbd4-523d-b18a-5d5c18435144,tg:lhps:61666_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,400.0,breedte,millimeter,,,,,,,,,,,,,,,,
ebc41096-fbd4-523d-b18a-5d5c18435144,tg:lhps:61666_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:61666_#1,,BB 5 / A,ebc41096-fbd4-523d-b18a-5d5c18435144,,,,,,,,,,,
ec365c8d-3b09-58a1-a195-2b09da36a200,tg:lhps:45675_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:45675_#1,https://data.letterenhuis.be/ark:/24970/ec365c8d-3b09-58a1-a195-2b09da36a200
ec365c8d-3b09-58a1-a195-2b09da36a200,tg:lhps:45675_#1,e22_AcquisitionNumbers,1,,,,225290/36,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec365c8d-3b09-58a1-a195-2b09da36a200,tg:lhps:45675_#1,e22_Acquisitions,1,tr:lh:30802,"dlod={""name"":""Affiches van de Culturele Affichewedstrijd 2008-2009"",""ark"":""ark:/24970/x0/a8a77230-e0f2-5714-84b4-8deb51b3e308"",""uri"":""/repositories/11/accessions/17693"",""id"":""tr:lh:30802"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a8a77230-e0f2-5714-84b4-8deb51b3e308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec365c8d-3b09-58a1-a195-2b09da36a200,tg:lhps:45675_#1,e22_Archives,1,,,,,,,,,,,isad:lh:98629,"dlod={""name"":""Seizoen 2008-2009"",""ark"":""ark:/24970/x0/0499d6a5-1107-5cc1-9db5-4acbf299790a"",""uri"":""/repositories/11/archival_objects/252023"",""id"":""isad:lh:98629"",""nameWithContext"":[""Culturele affichewedstrijden""],""resourceName"":""Archief van Prospekta"",""resourceArk"":""ark:/24970/x0/0c843036-5add-5f11-ac53-8d1a18d3b7d5"",""resourceURI"":""/repositories/11/resources/3284"",""resourceID"":""isad:lh:92697"",""capacity"":""Seizoen 2008-2009"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0499d6a5-1107-5cc1-9db5-4acbf299790a,,,,,,,,,,,,,,,,,,,,
ec365c8d-3b09-58a1-a195-2b09da36a200,tg:lhps:45675_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,119 x 84,,,,,,,,,,,119 x 84,,,,,,,,,,,,,,,
ec365c8d-3b09-58a1-a195-2b09da36a200,tg:lhps:45675_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,1190.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ec365c8d-3b09-58a1-a195-2b09da36a200,tg:lhps:45675_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,840.0,breedte,millimeter,,,,,,,,,,,,,,,,
ec365c8d-3b09-58a1-a195-2b09da36a200,tg:lhps:45675_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:45675_#1,225290/36,CA 390 / A (LH.304),ec365c8d-3b09-58a1-a195-2b09da36a200,tr:lh:30802,isad:lh:98629,,,,,,,,,
ec41d502-2d83-54bf-958b-7401babb0d73,tg:lhps:44980_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:44980_#1,https://data.letterenhuis.be/ark:/24970/ec41d502-2d83-54bf-958b-7401babb0d73
ec41d502-2d83-54bf-958b-7401babb0d73,tg:lhps:44980_#1,e22_AcquisitionNumbers,1,,,,216829/547,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec41d502-2d83-54bf-958b-7401babb0d73,tg:lhps:44980_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"41 x 57,5",,,,,,,,,,,"41 x 57,5",,,,,,,,,,,,,,,
ec41d502-2d83-54bf-958b-7401babb0d73,tg:lhps:44980_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,410.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ec41d502-2d83-54bf-958b-7401babb0d73,tg:lhps:44980_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,575.0,breedte,millimeter,,,,,,,,,,,,,,,,
ec41d502-2d83-54bf-958b-7401babb0d73,tg:lhps:44980_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:44980_#1,216829/547,GG 115 / A,ec41d502-2d83-54bf-958b-7401babb0d73,,,,,,,,,,,
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:31191_#1,https://data.letterenhuis.be/ark:/24970/ec55bab6-e421-5bd2-9d51-36bd0216dc0b
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,e22_AcquisitionNumbers,1,,,,225267/337,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,e22_Acquisitions,1,tr:lh:9936,"dlod={""name"":""Affichecollectie van het Nationaal Scheepvaartmuseum"",""ark"":""ark:/24970/x0/e4a8f85f-70c6-5282-9c31-c5c7ce52c2ca"",""uri"":""/repositories/11/accessions/10636"",""id"":""tr:lh:9936"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e4a8f85f-70c6-5282-9c31-c5c7ce52c2ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Oude nummering NSM: E 37721</p>
","<p>Oude nummering NSM: E 37721</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92208,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/0d66dc8b-f5e3-583f-b139-a408e379cb4c"",""uri"":""/repositories/11/archival_objects/325356"",""id"":""isad:lh:92208"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Nationaal Scheepvaartmuseum"",""resourceArk"":""ark:/24970/x0/3e2fb3b8-5a06-5c80-9c3e-215e1887bbbf"",""resourceURI"":""/repositories/11/resources/4075"",""resourceID"":""isad:lh:92205"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0d66dc8b-f5e3-583f-b139-a408e379cb4c,,,,,,,,,,,,,,,,,,,,
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,70 x 50,,,,,,,,,,,70 x 50,,,,,,,,,,,,,,,
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,700.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,500.0,breedte,millimeter,,,,,,,,,,,,,,,,
ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tg:lhps:31191_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:31191_#1,225267/337,S 282 / A (CS 275),ec55bab6-e421-5bd2-9d51-36bd0216dc0b,tr:lh:9936,isad:lh:92208,,,,,,,,,
ec7e0d54-a2e5-5be0-b034-bba86305d170,tg:lhps:44217_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:44217_#1,https://data.letterenhuis.be/ark:/24970/ec7e0d54-a2e5-5be0-b034-bba86305d170
ec7e0d54-a2e5-5be0-b034-bba86305d170,tg:lhps:44217_#1,e22_AcquisitionNumbers,1,,,,225272/2707,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec7e0d54-a2e5-5be0-b034-bba86305d170,tg:lhps:44217_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Ontwerp affiche: Jaume Bach</p>
","<p>Ontwerp affiche: Jaume Bach</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
ec7e0d54-a2e5-5be0-b034-bba86305d170,tg:lhps:44217_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92220,"dlod={""name"":""Diverse verwervingen"",""ark"":""ark:/24970/x0/f1b3a600-5d53-5f9c-9bb5-08ccd02f4c2b"",""uri"":""/repositories/11/archival_objects/271766"",""id"":""isad:lh:92220"",""resourceName"":""Affichecollectie van Museum Vleeshuis"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/3452"",""resourceID"":""isad:lh:92216"",""capacity"":""Diverse verwervingen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f1b3a600-5d53-5f9c-9bb5-08ccd02f4c2b,,,,,,,,,,,,,,,,,,,,
ec7e0d54-a2e5-5be0-b034-bba86305d170,tg:lhps:44217_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,48 x 30,,,,,,,,,,,48 x 30,,,,,,,,,,,,,,,
ec7e0d54-a2e5-5be0-b034-bba86305d170,tg:lhps:44217_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,480.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ec7e0d54-a2e5-5be0-b034-bba86305d170,tg:lhps:44217_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,300.0,breedte,millimeter,,,,,,,,,,,,,,,,
ec7e0d54-a2e5-5be0-b034-bba86305d170,tg:lhps:44217_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:44217_#1,225272/2707,AV.86.2.58,ec7e0d54-a2e5-5be0-b034-bba86305d170,,isad:lh:92220,,,,,,,,,
ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tg:lhps:23559_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:23559_#1,https://data.letterenhuis.be/ark:/24970/ecb88b83-7bbe-5529-92f3-6b3d1d73b228
ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tg:lhps:23559_#1,e22_AcquisitionNumbers,1,,,,225212/1726,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tg:lhps:23559_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tg:lhps:23559_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/178219"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Openluchtmuseum der Beeldhouwkunst Middelheim"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/2327"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,
ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tg:lhps:23559_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,84 x 59,,,,,,,,,,,84 x 59,,,,,,,,,,,,,,,
ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tg:lhps:23559_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,840.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tg:lhps:23559_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,590.0,breedte,millimeter,,,,,,,,,,,,,,,,
ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tg:lhps:23559_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:23559_#1,225212/1726,O 3369 / A (CM729),ecb88b83-7bbe-5529-92f3-6b3d1d73b228,tr:lh:7875,isad:lh:92200,,,,,,,,,
ed17b150-a4b0-585d-9e1a-75e97ec5e259,tg:lhps:12791_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:12791_#1,https://data.letterenhuis.be/ark:/24970/ed17b150-a4b0-585d-9e1a-75e97ec5e259
ed17b150-a4b0-585d-9e1a-75e97ec5e259,tg:lhps:12791_#1,e22_AcquisitionNumbers,1,,,,213381,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed17b150-a4b0-585d-9e1a-75e97ec5e259,tg:lhps:12791_#1,e22_Acquisitions,1,tr:lh:7632,"dlod={""name"":""Oningeschreven gevonden in 2005"",""ark"":""ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776"",""uri"":""/repositories/11/accessions/11765"",""id"":""tr:lh:7632"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed17b150-a4b0-585d-9e1a-75e97ec5e259,tg:lhps:12791_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"69,5 x 35",,,,,,,,,,,"69,5 x 35",,,,,,,,,,,,,,,
ed17b150-a4b0-585d-9e1a-75e97ec5e259,tg:lhps:12791_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,695.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ed17b150-a4b0-585d-9e1a-75e97ec5e259,tg:lhps:12791_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,350.0,breedte,millimeter,,,,,,,,,,,,,,,,
ed17b150-a4b0-585d-9e1a-75e97ec5e259,tg:lhps:12791_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:12791_#1,213381,C 20401 / A,ed17b150-a4b0-585d-9e1a-75e97ec5e259,tr:lh:7632,,,,,,,,,,
ed17b150-a4b0-585d-9e1a-75e97ec5e259,tg:lhps:12791_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,682113b6-a516-58e3-88ba-0c1079770732,au::44847,printers (people),"dlod={""name"":""Laconti"",""ark"":""ark:/83110/x0/682113b6-a516-58e3-88ba-0c1079770732"",""uri"":""/agents/corporate_entities/25212"",""id"":""au::44847"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/682113b6-a516-58e3-88ba-0c1079770732,,,
ed93839e-f912-5965-800f-948836241adc,tg:lhps:25791_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:25791_#1,https://data.letterenhuis.be/ark:/24970/ed93839e-f912-5965-800f-948836241adc
ed93839e-f912-5965-800f-948836241adc,tg:lhps:25791_#1,e22_AcquisitionNumbers,1,,,,225212/3073,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed93839e-f912-5965-800f-948836241adc,tg:lhps:25791_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed93839e-f912-5965-800f-948836241adc,tg:lhps:25791_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/178219"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Openluchtmuseum der Beeldhouwkunst Middelheim"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/2327"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,
ed93839e-f912-5965-800f-948836241adc,tg:lhps:25791_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,76 x 51,,,,,,,,,,,76 x 51,,,,,,,,,,,,,,,
ed93839e-f912-5965-800f-948836241adc,tg:lhps:25791_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,760.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ed93839e-f912-5965-800f-948836241adc,tg:lhps:25791_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,510.0,breedte,millimeter,,,,,,,,,,,,,,,,
ed93839e-f912-5965-800f-948836241adc,tg:lhps:25791_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:25791_#1,225212/3073,O 3369 / A (CM2075),ed93839e-f912-5965-800f-948836241adc,tr:lh:7875,isad:lh:92200,,,,,,,,,
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:7672_#1,https://data.letterenhuis.be/ark:/24970/edbc60de-5604-5c92-ab04-f56f5e08eb94
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,e22_AcquisitionNumbers,1,,,,183122,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/12296"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,e22_Carrier,1,,,,,,kenmerken.lhdragerps,dpp,,,,,,,paper (fiber product),,,,,,,,,,,,,,,,,,,
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,106 x 62,,,,,,,,,,,106 x 62,,,,,,,,,,,,,,,
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,1060.0,hoogte,millimeter,,,,,,,,,,,,,,,,
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,620.0,breedte,millimeter,,,,,,,,,,,,,,,,
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:7672_#1,183122,"T 3465 / A (LK I,3)",edbc60de-5604-5c92-ab04-f56f5e08eb94,tr:lh:7019,,,,,,,,,,
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:29292_#1,https://data.letterenhuis.be/ark:/24970/edde6b7d-aa98-517a-b0d4-4d66d55b8b79
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_AcquisitionNumbers,1,,,,225261/774,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_Acquisitions,1,tr:lh:9937,"dlod={""name"":""Affichecollectie van het Volkskundemuseum"",""ark"":""ark:/24970/x0/14d5c66e-46c6-5674-8b5b-95f77f8e32a1"",""uri"":""/repositories/11/accessions/12645"",""id"":""tr:lh:9937"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/14d5c66e-46c6-5674-8b5b-95f77f8e32a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Oude nummering Volkskunde: 93.21.99</p>
<p>druk: H. Dirks, Antwerpen</p>
","<p>Oude nummering Volkskunde: 93.21.99</p>
<p>druk: H. Dirks, Antwerpen</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92204,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/7ad2ec47-699f-5287-bcf6-d44aaae1d10e"",""uri"":""/repositories/11/archival_objects/175080"",""id"":""isad:lh:92204"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Volkskundemuseum"",""resourceArk"":""ark:/24970/x0/ff3a8704-5c39-58a1-b9d0-7068a2eabc89"",""resourceURI"":""/repositories/11/resources/2263"",""resourceID"":""isad:lh:92201"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7ad2ec47-699f-5287-bcf6-d44aaae1d10e,,,,,,,,,,,,,,,,,,,,
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"27,5 x 44",,,,,,,,,,,"27,5 x 44",,,,,,,,,,,,,,,
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,275.0,hoogte,millimeter,,,,,,,,,,,,,,,,
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,440.0,breedte,millimeter,,,,,,,,,,,,,,,,
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:29292_#1,225261/774,V 75457 / A (VM774),edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tr:lh:9937,isad:lh:92204,,,,,,,,,
eee565a8-6ae1-5ecf-8662-eac9c6f075f9,tg:lhps:48909_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:48909_#1,https://data.letterenhuis.be/ark:/24970/eee565a8-6ae1-5ecf-8662-eac9c6f075f9
eee565a8-6ae1-5ecf-8662-eac9c6f075f9,tg:lhps:48909_#1,e22_AcquisitionNumbers,1,,,,225293/230,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eee565a8-6ae1-5ecf-8662-eac9c6f075f9,tg:lhps:48909_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"70 x 30,5",,,,,,,,,,,"70 x 30,5",,,,,,,,,,,,,,,
eee565a8-6ae1-5ecf-8662-eac9c6f075f9,tg:lhps:48909_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,700.0,hoogte,millimeter,,,,,,,,,,,,,,,,
eee565a8-6ae1-5ecf-8662-eac9c6f075f9,tg:lhps:48909_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,305.0,breedte,millimeter,,,,,,,,,,,,,,,,
eee565a8-6ae1-5ecf-8662-eac9c6f075f9,tg:lhps:48909_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:48909_#1,225293/230,O 26543 / A,eee565a8-6ae1-5ecf-8662-eac9c6f075f9,,,,,,,,,,,
ef1f9269-4ee1-57f3-bb59-80cda54f3f80,tg:lhps:2116_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:2116_#2,https://data.letterenhuis.be/ark:/24970/ef1f9269-4ee1-57f3-bb59-80cda54f3f80
