Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Carrier Colour,Temporary Location Note,Production Technique Keywords,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhtk:13639,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:13639/N,5f5e7fa5-897a-53ff-9c70-a69bf0121198,BE-ANN07/tk/000009159,Papier,Ivoorwit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5f5e7fa5-897a-53ff-9c70-a69bf0121198'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:9727,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:9727/N,10d2a94a-ab02-5e99-a70e-d7c79c4bab57,BE-ANN07/tk/000005307,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/10d2a94a-ab02-5e99-a70e-d7c79c4bab57'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:10916,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:10916/N,f3fbf84d-58ec-5b72-a269-6c50755bb914,BE-ANN07/tk/000006459,Papier,Ivoorwit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f3fbf84d-58ec-5b72-a269-6c50755bb914'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:4115,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:4115/N,563309b0-1fad-5ea0-b888-63183e92e253,BE-ANN07/tk/000001594,Karton,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/563309b0-1fad-5ea0-b888-63183e92e253'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:6128,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:6128/N,28196cdd-2d50-5a40-b604-e479b0a20745,BE-ANN07/tk/000003138,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/28196cdd-2d50-5a40-b604-e479b0a20745'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:14406,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:14406/N,055534be-42df-5aad-82d7-06624c24be57,BE-ANN07/tk/000009900,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/055534be-42df-5aad-82d7-06624c24be57'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:12478,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:12478/N,78cb084d-1fd3-5e1f-bf74-21f651f2fcdf,BE-ANN07/tk/000008015,Papier,Gebroken Wit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/78cb084d-1fd3-5e1f-bf74-21f651f2fcdf'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:10445,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:10445/N,0d44b161-4447-5e4e-831e-47f031d5f176,BE-ANN07/tk/000005997,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0d44b161-4447-5e4e-831e-47f031d5f176'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:7693,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:7693/N,334882ab-3ac0-56df-a4cc-4261e9c4a718,BE-ANN07/tk/000004185,Schetsboek,Blauwgrijs,K1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/334882ab-3ac0-56df-a4cc-4261e9c4a718'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:6981,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:6981/N,1508139a-1f3f-569d-94d6-a4c833da9ae3,BE-ANN07/tk/000003600,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/1508139a-1f3f-569d-94d6-a4c833da9ae3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:5354,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:5354/N,c8e3687f-ada1-567d-9ed4-063acbe36e9b,BE-ANN07/tk/000002547,Papier,,,Pentekening met oost-indische inkt,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c8e3687f-ada1-567d-9ed4-063acbe36e9b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:12182,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:12182/N,a00e2495-e180-5d2f-849f-9a71dc09b7a6,BE-ANN07/tk/000007722,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a00e2495-e180-5d2f-849f-9a71dc09b7a6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:14955,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:14955/N,5804524d-4037-5994-a183-02d7b71a832e,BE-ANN07/tk/000010434,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5804524d-4037-5994-a183-02d7b71a832e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:12028,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:12028/N,e2bc15e2-d8b1-5eef-87a5-d1b5931e63a0,BE-ANN07/tk/000007568,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e2bc15e2-d8b1-5eef-87a5-d1b5931e63a0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:10015,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:10015/N,adfc172d-a8ca-5351-a159-c6e9eaf2efbe,BE-ANN07/tk/000005588,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/adfc172d-a8ca-5351-a159-c6e9eaf2efbe'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:7739,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:7739/N,9dc7406d-7de9-58ca-bb3a-413edfcd9007,BE-ANN07/tk/000004231,Schetsboek,,K1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/9dc7406d-7de9-58ca-bb3a-413edfcd9007'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:4816,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:4816/N,891c8887-60ae-56ae-a836-e9e4214a20ca,BE-ANN07/tk/000002086,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/891c8887-60ae-56ae-a836-e9e4214a20ca'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:5211,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:5211/N,73b23264-d918-5ed5-a498-0547356fee6c,BE-ANN07/tk/000002444,Papier,Wit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/73b23264-d918-5ed5-a498-0547356fee6c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:14810,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:14810/N,7b98f83c-c0ad-5137-95ae-d61a084c6692,BE-ANN07/tk/000010295,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7b98f83c-c0ad-5137-95ae-d61a084c6692'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:10500,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:10500/N,97e4be54-5bc7-5d87-b3b7-bff88c6c10dd,BE-ANN07/tk/000006051,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/97e4be54-5bc7-5d87-b3b7-bff88c6c10dd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:8423,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:8423/N,1a3077ee-171c-5e79-b5ed-6992ab53caeb,BE-ANN07/tk/000004660,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/1a3077ee-171c-5e79-b5ed-6992ab53caeb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:5641,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:5641/N,2a335c96-aed9-5158-81c9-f4efe6174c86,BE-ANN07/tk/000002747,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2a335c96-aed9-5158-81c9-f4efe6174c86'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:12497,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:12497/N,68dcd255-c744-5484-92f8-6426a26efb72,BE-ANN07/tk/000008034,Papier,Gebroken Wit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/68dcd255-c744-5484-92f8-6426a26efb72'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:8589,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:8589/N,a256212a-25dd-5a7a-9568-43d1da938f8a,BE-ANN07/tk/000004755,Kalkpapier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a256212a-25dd-5a7a-9568-43d1da938f8a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:7386,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:7386/N,dd17ee9e-edd2-5301-8691-7d47dc9bf752,BE-ANN07/tk/000003933,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/dd17ee9e-edd2-5301-8691-7d47dc9bf752'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:14113,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:14113/N,652a2cfe-c9cb-5645-841a-e0cc62762fdb,BE-ANN07/tk/000009614,Papier,Beige,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/652a2cfe-c9cb-5645-841a-e0cc62762fdb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:11311,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:11311/N,2676352a-04f6-5918-aea0-7f79b5fcca69,BE-ANN07/tk/000006853,Papier,Ivoorwit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2676352a-04f6-5918-aea0-7f79b5fcca69'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:3795,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:3795/N,09d8ac29-7593-5436-93cc-03e0bdfd1ce6,BE-ANN07/tk/000001374,Kalkpapier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/09d8ac29-7593-5436-93cc-03e0bdfd1ce6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:4050,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:4050/N,cb28c20e-6fc4-55da-a666-5c55e28ad67b,BE-ANN07/tk/000001539,Papier Op Paneel,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/cb28c20e-6fc4-55da-a666-5c55e28ad67b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:2887,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:2887/N,801977b1-42e0-5e26-bfee-0647b508ed63,BE-ANN07/tk/000000821,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/801977b1-42e0-5e26-bfee-0647b508ed63'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:9398,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:9398/N,794a4b07-c170-5640-a74c-8f77c196f2b5,BE-ANN07/tk/000005004,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/794a4b07-c170-5640-a74c-8f77c196f2b5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:13286,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:13286/N,82501d14-5035-5566-b793-0fdbe41daf14,BE-ANN07/tk/000008812,Papier,Wit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/82501d14-5035-5566-b793-0fdbe41daf14'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:14543,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:14543/N,4504aecf-dc64-52bf-8d9c-d13286c7b721,BE-ANN07/tk/000010035,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/4504aecf-dc64-52bf-8d9c-d13286c7b721'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:9662,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:9662/N,04f9cdd6-9dad-55b0-9f4c-31a0d075e33b,BE-ANN07/tk/000005242,Papier,Ivoorwit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/04f9cdd6-9dad-55b0-9f4c-31a0d075e33b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:11741,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:11741/N,626bc0a3-29a6-5673-86e0-2a9faeb4c19c,BE-ANN07/tk/000007282,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/626bc0a3-29a6-5673-86e0-2a9faeb4c19c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:10853,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:10853/N,5493137c-0f12-5329-8b60-9a69008e6bc0,BE-ANN07/tk/000006397,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5493137c-0f12-5329-8b60-9a69008e6bc0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:6597,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:6597/N,54293e7d-f7f1-533b-a012-f31fc32a09f6,BE-ANN07/tk/000003436,Kalkpapier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/54293e7d-f7f1-533b-a012-f31fc32a09f6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:13013,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:13013/N,89e6e9fb-7db8-575d-9a2b-655dbf9ccf30,BE-ANN07/tk/000008546,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/89e6e9fb-7db8-575d-9a2b-655dbf9ccf30'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:3500,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:3500/N,130bfb63-4810-5929-94a9-deb6cc29c788,BE-ANN07/tk/000001213,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/130bfb63-4810-5929-94a9-deb6cc29c788'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:7810,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:7810/N,29cd5f02-e3ee-535d-9ccb-9dd409357590,BE-ANN07/tk/000004299,Papier,Grijs,K1,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/29cd5f02-e3ee-535d-9ccb-9dd409357590'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:13443,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:13443/N,35ccf522-a8f1-52b9-b213-5fb5bb21185b,BE-ANN07/tk/000008961,Kalkpapier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/35ccf522-a8f1-52b9-b213-5fb5bb21185b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:14386,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:14386/N,34648475-4ca7-5c82-9c54-6c1392f8ab0b,BE-ANN07/tk/000009881,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/34648475-4ca7-5c82-9c54-6c1392f8ab0b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:3150,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:3150/N,18e208ce-7d77-5170-a7da-bf11eac81245,BE-ANN07/tk/000001025,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/18e208ce-7d77-5170-a7da-bf11eac81245'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:4695,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:4695/N,d8685fb4-23a8-5c37-9310-677f5516e874,BE-ANN07/tk/000001970,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d8685fb4-23a8-5c37-9310-677f5516e874'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:6352,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:6352/N,2dbb38f8-09ce-582b-bfbd-4f69771aae36,BE-ANN07/tk/000003308,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2dbb38f8-09ce-582b-bfbd-4f69771aae36'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:11184,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:11184/N,4f82a709-f8cc-59e8-a09f-02adad9d785b,BE-ANN07/tk/000006726,Papier,Gebroken Wit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/4f82a709-f8cc-59e8-a09f-02adad9d785b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:12602,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:12602/N,af341a5b-b65c-56f3-8728-f1abe2812ec5,BE-ANN07/tk/000008139,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/af341a5b-b65c-56f3-8728-f1abe2812ec5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:13910,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:13910/N,e391b0d9-7458-519a-a89a-ad3167de68bc,BE-ANN07/tk/000009425,Karton,Bruin,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e391b0d9-7458-519a-a89a-ad3167de68bc'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:7113,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:7113/N,d5aef4d1-8ab1-5a8a-8942-f18b484a1fe0,BE-ANN07/tk/000003704,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d5aef4d1-8ab1-5a8a-8942-f18b484a1fe0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:12252,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:12252/N,bb3c9a78-14d5-5e9b-be64-85153e64641c,BE-ANN07/tk/000007793,Papier,Gebroken Wit,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bb3c9a78-14d5-5e9b-be64-85153e64641c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:5084,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:5084/N,7dd5d800-a26b-5bd6-b5b5-3140578a6f8c,BE-ANN07/tk/000002339,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7dd5d800-a26b-5bd6-b5b5-3140578a6f8c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:3853,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:3853/N,64ff651f-ee2d-51b5-b201-61eb95243b09,BE-ANN07/tk/000001401,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/64ff651f-ee2d-51b5-b201-61eb95243b09'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:10795,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:10795/N,c0e43e1f-2bdd-55b2-bdf5-54cda7f7f1b8,BE-ANN07/tk/000006338,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c0e43e1f-2bdd-55b2-bdf5-54cda7f7f1b8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhtk:11887,Tekening,https://anet.be/record/opaclhobj/tg:lhtk:11887/N,fb61cc8a-af12-55c0-b386-07d79d0927b5,BE-ANN07/tk/000007426,Papier,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/fb61cc8a-af12-55c0-b386-07d79d0927b5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
