Object Number,Record Type,URL,ResourceID,Reference Number,Stage Type,Format Dimension,Format Type,Sheet Numbers,Sheeet Type,Page Numbers,Page Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Genre Type,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Archive Note,Warehouse Location (begin),Warehouse Location (ende),Source Note,Serial Number,Source Note Language,Source Note Type,Language,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Title,Title Type,Title Language,Writing material
,,,f4f61012-e6e6-53f0-87aa-1af53cde29a3,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:133,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,74,Nederlands,Noot,,,,,,,,,
,,,f4f61012-e6e6-53f0-87aa-1af53cde29a3,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:133,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,f4f61012-e6e6-53f0-87aa-1af53cde29a3,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:133,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,f4f61012-e6e6-53f0-87aa-1af53cde29a3,,,,,,,,,,,,,,,,,,3,Languages,tg:rubhs:133,,,,,,,,,,,,,,,,,,,,,,,,,,Frans,,,,,,,,
,,,f4f61012-e6e6-53f0-87aa-1af53cde29a3,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:133,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,f4f61012-e6e6-53f0-87aa-1af53cde29a3,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Mei 1951""""",Titel,Nederlands,
,,,f4f61012-e6e6-53f0-87aa-1af53cde29a3,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,f4f61012-e6e6-53f0-87aa-1af53cde29a3,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balpen
tg:rubhs:74,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:74/N,f6809f2c-1600-5325-bdd0-74bd2281af3e,BE-ANN14/hs/RA001/122/024,Handgeschreven,"16 x 10,5 x 1",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f6809f2c-1600-5325-bdd0-74bd2281af3e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:74,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/f6809f2c-1600-5325-bdd0-74bd2281af3e'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje betreffende aantekeningen van bezoeken aan Wenen en München.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:74,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:74,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:74,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,24,Nederlands,Noot,,,,,,,,,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:74,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:74,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Juni 1924 Wien München""""",Titel,Nederlands,
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,f6809f2c-1600-5325-bdd0-74bd2281af3e,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:125,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:125/N,f6b83aad-4ed0-5712-ae85-b8d06b33a818,BE-ANN14/hs/RA001/122/066,Handgeschreven,"7 x 11 x 0,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f6b83aad-4ed0-5712-ae85-b8d06b33a818'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:125,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/f6b83aad-4ed0-5712-ae85-b8d06b33a818'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:125,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:125,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:125,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,66,Nederlands,Noot,,,,,,,,,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:125,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:125,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje klein formaat (9),Titel,Nederlands,
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,f6b83aad-4ed0-5712-ae85-b8d06b33a818,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:182,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:182/N,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,BE-ANN14/hs/RA001/122/119,Handgeschreven,16 x 10 x 2,Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f6eaf4a4-b89f-5a65-9a05-3f251d69e2da'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:182,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/f6eaf4a4-b89f-5a65-9a05-3f251d69e2da'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:182,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:182,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:182,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,119,Nederlands,Noot,,,,,,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:182,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:182,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:182,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Agenda""""",Titel,Nederlands,
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:42,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:42/N,f796fdf7-8d51-535e-842d-58981ff831bd,BE-ANN14/hs/RA001/001/38,Handgeschreven,"12,5 x 8 x 1,7",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f796fdf7-8d51-535e-842d-58981ff831bd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:42,,,,,isad:rub:314,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/f796fdf7-8d51-535e-842d-58981ff831bd'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1952.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:42,,,,,,,,,,,Agenda,,,,,,,,,,,,,,,,,,,,,,,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:42,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:42,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,38,Nederlands,Noot,,,,,,,,,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:42,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:42,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1952,Titel,Nederlands,
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,f796fdf7-8d51-535e-842d-58981ff831bd,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:103,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:103/N,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,BE-ANN14/hs/RA001/002/008,Handgeschreven,"17 x 10,5 x 1",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f89075b7-bbea-5413-b7c5-5f40bfb1ea45'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:103,,,,,isad:rub:315,Adresboekjes,{'url':'https://id.rubenianum.be//ark:/86530/f89075b7-bbea-5413-b7c5-5f40bfb1ea45'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Adresboekje Parijs.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:103,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:103,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:103,,,,,,,,,,,,,,,,,,,isad:rub:315,T 2 20 2,T 2 20 2,RA 001 / 002,8,Nederlands,Noot,,,,,,,,,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:103,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:103,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adresboekje """"Parijs""""",Titel,Nederlands,
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,f89075b7-bbea-5413-b7c5-5f40bfb1ea45,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:210,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:210/N,f922fabb-2edf-5f02-a48b-b520db166615,BE-ANN14/hs/RA001/122/140,Handgeschreven,"24,9 x 18,8 x 1,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f922fabb-2edf-5f02-a48b-b520db166615'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:210,note.rubalg,Bevat fotografische reproducties.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:210,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/f922fabb-2edf-5f02-a48b-b520db166615'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met reproducties van *Conversations sur la Connoissance de la Peinture et sur je Jugement qu'on doit faire des Tableux* uit 1677.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:210,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:210,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:210,,,,,,,,,,,,,,,,,,,isad:rub:911,,,RA 001 / 122,140,Nederlands,Noot,,,,,,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:210,,,,,,,,,,,,,,,,,,,,,,,,,,Frans,,,,,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:210,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Conversations sur la Connoissance de la Peinture"""" (2/3)",Titel,Nederlands,
,,,f922fabb-2edf-5f02-a48b-b520db166615,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
tg:rubhs:91,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:91/N,f9fad658-00a4-524b-bd89-6029367758dc,BE-ANN14/hs/RA001/122/041,Handgeschreven,"17,5 x 11 x 1,2",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/f9fad658-00a4-524b-bd89-6029367758dc'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:91,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/f9fad658-00a4-524b-bd89-6029367758dc'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende bezoeken aan Den Haag, Verona, Mantua, Lugano en Chatsworth.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:91,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:91,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:91,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,41,Nederlands,Noot,,,,,,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:91,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:91,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:91,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Notices 1935-1939""""",Titel,Nederlands,
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,f9fad658-00a4-524b-bd89-6029367758dc,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:139,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:139/N,facadc33-bdd7-54fd-8c35-a3156f280ad9,BE-ANN14/hs/RA001/122/080,Handgeschreven,"15,7 x 10 x 0,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/facadc33-bdd7-54fd-8c35-a3156f280ad9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,facadc33-bdd7-54fd-8c35-a3156f280ad9,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:139,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/facadc33-bdd7-54fd-8c35-a3156f280ad9'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,facadc33-bdd7-54fd-8c35-a3156f280ad9,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende een bezoek aan collecties in Wenen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,facadc33-bdd7-54fd-8c35-a3156f280ad9,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:139,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,facadc33-bdd7-54fd-8c35-a3156f280ad9,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:139,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,facadc33-bdd7-54fd-8c35-a3156f280ad9,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:139,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,80,Nederlands,Noot,,,,,,,,,
,,,facadc33-bdd7-54fd-8c35-a3156f280ad9,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:139,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,facadc33-bdd7-54fd-8c35-a3156f280ad9,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:139,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,facadc33-bdd7-54fd-8c35-a3156f280ad9,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Wenen""""",Titel,Nederlands,
