card,order,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,Volgnummer,Source Note,Warehouse Location (begin)
e22_Items,1,tr:lh:139785,tg:lhbr:256944_#1,,isad:lh:69124,D 125 / B2,8332fe4b-d004-56f0-9d3d-28ccd1fcfd0c,8332fe4b-d004-56f0-9d3d-28ccd1fcfd0c,tg:lhbr:256944_#1,,,
e22_Items,1,tr:lh:5678,tg:lhbr:197033_#1,114689/372,isad:lh:74757,T 48399 / B (1967),cd4d88a0-8ebc-5c58-8350-4c095fd908b2,cd4d88a0-8ebc-5c58-8350-4c095fd908b2,tg:lhbr:197033_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:141394_#1,124401/39,isad:lh:58780,T 266 / B,313a46c6-a247-5c4a-8980-3560bcc08960,313a46c6-a247-5c4a-8980-3560bcc08960,tg:lhbr:141394_#1,,,
e22_Items,1,,tg:lhbr:291471_#1,,isad:lh:173593,,95529321-480d-5b99-a985-2bc8733dbf96,95529321-480d-5b99-a985-2bc8733dbf96,tg:lhbr:291471_#1,R 5419 / 266,,
e22_Items,1,tr:lh:5487,tg:lhbr:142967_#1,108115/7,isad:lh:59413,R 512 / B2,1f25f884-6543-5aac-b3aa-716151301e44,1f25f884-6543-5aac-b3aa-716151301e44,tg:lhbr:142967_#1,,,
e22_Items,1,tr:lh:7843,tg:lhbr:283010_#1,202504/60a-b,isad:lh:162672,,f82f6a4e-bbc4-5fdd-8a2c-b1b8d149a8d9,f82f6a4e-bbc4-5fdd-8a2c-b1b8d149a8d9,tg:lhbr:283010_#1,D 325 / 1145,,
e22_Items,1,tr:lh:5898,tg:lhbr:12485_#1,137739/11,isad:lh:7124,S 614 / B,750dda3a-ffc4-566b-9bda-cbf0842530b4,750dda3a-ffc4-566b-9bda-cbf0842530b4,tg:lhbr:12485_#1,,,
e22_Items,1,tr:lh:2695,tg:lhbr:97828_#1,53187/10,isad:lh:41654,M 435 / B,c2bde842-cfce-56b7-97a0-ce4a56347950,c2bde842-cfce-56b7-97a0-ce4a56347950,tg:lhbr:97828_#1,,,
e22_Items,1,tr:lh:2055,tg:lhbr:223678_#1,38590/21,isad:lh:80755,T 394 / B2,1fa10a93-365b-54c0-8ac9-d1e316713b8e,1fa10a93-365b-54c0-8ac9-d1e316713b8e,tg:lhbr:223678_#1,,,
e22_Items,1,tr:lh:7785,tg:lhbr:231219_#1,201601/497,isad:lh:83125,R 467 / B2,4104a983-4ab3-5a4e-b306-36c4ae09165d,4104a983-4ab3-5a4e-b306-36c4ae09165d,tg:lhbr:231219_#1,,,
e22_Items,1,tr:lh:30791,tg:lhbr:270972_#1,,isad:lh:109733,,f04c90df-dccd-5d7c-9483-3b98e325f3a0,f04c90df-dccd-5d7c-9483-3b98e325f3a0,tg:lhbr:270972_#1,C 1329 /32,,
e22_Items,1,tr:lh:3772,tg:lhbr:188858_#1,72465/106,isad:lh:73853,T 48399 / B (1955),fbf9c4c6-7082-57ff-8270-d6afa29f5959,fbf9c4c6-7082-57ff-8270-d6afa29f5959,tg:lhbr:188858_#1,,,
e22_Items,1,tr:lh:110330,tg:lhbr:273381_#1,,isad:lh:115138,,fbee2505-98ed-503f-a94e-6d93e4c656ee,fbee2505-98ed-503f-a94e-6d93e4c656ee,tg:lhbr:273381_#1,R 8963 / 864,,
e22_Items,1,tr:lh:2281,tg:lhbr:88043_#1,43024/320,isad:lh:37768,V 37375 / B,770318e5-b4e7-5cee-a896-34093658076e,770318e5-b4e7-5cee-a896-34093658076e,tg:lhbr:88043_#1,,,
e22_Items,1,tr:lh:4315,tg:lhbr:107120_#1,83413/15-16,isad:lh:45491,H 423 / B,313f7348-d6ca-50f8-8b87-45cae9b7e210,313f7348-d6ca-50f8-8b87-45cae9b7e210,tg:lhbr:107120_#1,,,
e22_Items,1,tr:lh:1843,tg:lhbr:115541_#1,33618/2,,P 454 / B,ffde2468-4619-5438-879f-e460ea184eaa,ffde2468-4619-5438-879f-e460ea184eaa,tg:lhbr:115541_#1,,,
e22_Items,1,tr:lh:9630,tg:lhbr:279654_#1,,isad:lh:159770,,12591209-1207-5ec4-b04a-7066c0f252bc,12591209-1207-5ec4-b04a-7066c0f252bc,tg:lhbr:279654_#1,C 243 / B 2,,
e22_Items,1,tr:lh:7571,tg:lhbr:213103_#1,198341/109,isad:lh:77823,M 224 / B,66d583a5-af58-5742-aeb7-d03659652e63,66d583a5-af58-5742-aeb7-d03659652e63,tg:lhbr:213103_#1,,,
e22_Items,1,tr:lh:5678,tg:lhbr:201562_#1,114692/263,isad:lh:75242,T 48399 / B (1970),fbce3a67-38c4-5fd0-87da-dfeb58e9aa52,fbce3a67-38c4-5fd0-87da-dfeb58e9aa52,tg:lhbr:201562_#1,,,
e22_Items,1,tr:lh:1762,tg:lhbr:82596_#1,32610/1,isad:lh:35993,K 376 / B,e3832ffd-2c14-5cc4-ba13-7c9ce3af6961,e3832ffd-2c14-5cc4-ba13-7c9ce3af6961,tg:lhbr:82596_#1,,,
e22_Items,1,tr:lh:2962,tg:lhbr:54631_#1,59649/137,isad:lh:24614,F 4945 / B,9ef1e5aa-7519-584e-aa7c-47bd09ab94c5,9ef1e5aa-7519-584e-aa7c-47bd09ab94c5,tg:lhbr:54631_#1,,,
e22_Items,1,tr:lh:3935,tg:lhbr:46250_#1,75024/217,isad:lh:21344,H 225 / B,3a0ee506-0f4a-544b-84af-57f8c74914ae,3a0ee506-0f4a-544b-84af-57f8c74914ae,tg:lhbr:46250_#1,,,
e22_Items,1,tr:lh:5248,tg:lhbr:8111_#1,103354/365,isad:lh:1425,F 2771 / B (1966-1969),1066250c-39c4-59af-86b3-a14e2429f6f2,1066250c-39c4-59af-86b3-a14e2429f6f2,tg:lhbr:8111_#1,,,
e22_Items,1,tr:lh:4315,tg:lhbr:65440_#1,83406/131a-b,isad:lh:29895,G 7343 / B,f846c097-897b-5966-a1e0-4c6e86f9a4e2,f846c097-897b-5966-a1e0-4c6e86f9a4e2,tg:lhbr:65440_#1,,,
e22_Items,1,tr:lh:5875,tg:lhbr:89549_#1,126011/4,isad:lh:38309,"P 62695 / B2 (1977-1978, Tentoonstelling Hugo Raes)",da3cf6b0-cbbe-5a14-bb47-ab239acfec84,da3cf6b0-cbbe-5a14-bb47-ab239acfec84,tg:lhbr:89549_#1,,,
e22_Items,1,tr:lh:7785,tg:lhbr:230713_#1,201601/107,isad:lh:82995,R 467 / B2,dd6ab8f5-3aab-5992-a014-d9f7ad7d236f,dd6ab8f5-3aab-5992-a014-d9f7ad7d236f,tg:lhbr:230713_#1,,,
e22_Items,1,tr:lh:6761,tg:lhbr:222372_#1,167472/51,isad:lh:80345,EE 45 / B2,d1f98bab-53ab-50a1-adaa-155519262aa4,d1f98bab-53ab-50a1-adaa-155519262aa4,tg:lhbr:222372_#1,,,
e22_Items,1,tr:lh:6465,tg:lhbr:124730_#1,158590/27,isad:lh:452,S 7904 / B2 (1964),bea85fa5-6ae5-5ff4-a3bd-bfeaaca7112a,bea85fa5-6ae5-5ff4-a3bd-bfeaaca7112a,tg:lhbr:124730_#1,,,
e22_Items,1,tr:lh:2279,tg:lhbr:248425_#1,,isad:lh:140934,,bac15791-f791-5835-a0e6-740d5045f4c7,bac15791-f791-5835-a0e6-740d5045f4c7,tg:lhbr:248425_#1,C 3622 / 24,,
e22_Items,1,tr:lh:9943,tg:lhbr:263819_#1,,isad:lh:122620,,48dab50f-6465-5fcb-a2a7-127fb44bbbe7,48dab50f-6465-5fcb-a2a7-127fb44bbbe7,tg:lhbr:263819_#1,G 21795 / 568,,
e22_Items,1,tr:lh:4315,tg:lhbr:136351_#1,83406/144,isad:lh:56853,S 759 / B,eb311048-47db-50e5-925e-0cd4bc46c9d5,eb311048-47db-50e5-925e-0cd4bc46c9d5,tg:lhbr:136351_#1,,,
e22_Items,1,tr:lh:4766,tg:lhbr:14850_#1,93309,isad:lh:8267,B 708 / B,88fd2851-beae-56ad-ac72-88c92466b7d9,88fd2851-beae-56ad-ac72-88c92466b7d9,tg:lhbr:14850_#1,,,
e22_Items,1,tr:lh:126473,tg:lhbr:250591_#1,,isad:lh:130191,,fbd155b7-00f1-5960-9b4b-9bb80128ada5,fbd155b7-00f1-5960-9b4b-9bb80128ada5,tg:lhbr:250591_#1,D 9653 / 23 (168),,
e22_Items,1,tr:lh:7475,tg:lhbr:183887_#1,197214/608,isad:lh:73091,S 314 / B2,6452fe56-4ff8-54bb-8ff2-a54bd61da933,6452fe56-4ff8-54bb-8ff2-a54bd61da933,tg:lhbr:183887_#1,,,
e22_Items,1,tr:lh:5678,tg:lhbr:192615_#1,114685/149,isad:lh:74278,T 48399 / B (1963),e7137de4-6417-5f04-b293-d5dca83f7a79,e7137de4-6417-5f04-b293-d5dca83f7a79,tg:lhbr:192615_#1,,,
e22_Items,1,tr:lh:6920,tg:lhbr:180274_#1,171175/305a-b,isad:lh:72040,C 2 / B2,750b593c-d425-587e-babc-b0cdebee4659,750b593c-d425-587e-babc-b0cdebee4659,tg:lhbr:180274_#1,,,
e22_Items,1,tr:lh:6598,tg:lhbr:200068_#1,163651/84,isad:lh:75140,B 417 / B2 (Kunst op den Yzer),d57274ad-cb08-5b23-9fe6-dd245cae79ca,d57274ad-cb08-5b23-9fe6-dd245cae79ca,tg:lhbr:200068_#1,,,
e22_Items,1,,tg:lhbr:294257_#1,,isad:lh:53656,,64ac19a2-eebc-5b26-b89f-bfb2be3e41f4,64ac19a2-eebc-5b26-b89f-bfb2be3e41f4,tg:lhbr:294257_#1,T 433 / 28,,
e22_Items,1,tr:lh:7091,tg:lhbr:239835_#1,62793/108,isad:lh:57753,S 935 / B1,77ce67fd-75d3-5906-a1a0-e3e2ffa5ded5,77ce67fd-75d3-5906-a1a0-e3e2ffa5ded5,tg:lhbr:239835_#1,,,
e22_Items,1,tr:lh:6465,tg:lhbr:212409_#1,158602/194,isad:lh:77756,S 7904 / B2 (1976),8c72bd96-0935-5ea8-b2a2-275854c30eb0,8c72bd96-0935-5ea8-b2a2-275854c30eb0,tg:lhbr:212409_#1,,,
e22_Items,1,tr:lh:6415,tg:lhbr:4811_#1,152842/2a-b,isad:lh:3281,D 125 / B2,2e8e1604-66ba-5708-be02-eebe7fc9e854,2e8e1604-66ba-5708-be02-eebe7fc9e854,tg:lhbr:4811_#1,,,
e22_Items,1,tr:lh:6086,tg:lhbr:32866_#1,139082/a-b,isad:lh:8973,B 742 / B (45),eb3b42b6-53b6-5954-acd5-d59707cf83b4,eb3b42b6-53b6-5954-acd5-d59707cf83b4,tg:lhbr:32866_#1,,,
e22_Items,1,tr:lh:4736,tg:lhbr:31295_#1,90265/4-7,isad:lh:15197,CC 15 / B,60136dd3-bc10-512a-a19b-745c3fe19e70,60136dd3-bc10-512a-a19b-745c3fe19e70,tg:lhbr:31295_#1,,,
e22_Items,1,tr:lh:5800,tg:lhbr:162584_#1,121440/1,isad:lh:66361,W 754 / B,18ae14bb-2e53-5ff9-9c0c-9dbee1ba6121,18ae14bb-2e53-5ff9-9c0c-9dbee1ba6121,tg:lhbr:162584_#1,,,
e22_Items,1,tr:lh:2301,tg:lhbr:84943_#1,43620/308,isad:lh:36727,K 994 / B,5077a1a7-cce2-5641-ae3d-8b848dfe51f0,5077a1a7-cce2-5641-ae3d-8b848dfe51f0,tg:lhbr:84943_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:29321_#1,,isad:lh:14256,FVCA / B (1933-1940),0bf236df-b62c-5faa-a679-06ba4f750702,0bf236df-b62c-5faa-a679-06ba4f750702,tg:lhbr:29321_#1,,,
e22_Items,1,tr:lh:6465,tg:lhbr:43476_#1,158588/14,isad:lh:2170,S 7904 / B2 (1962),c19b29ae-92dd-52ce-a173-4baad26bb77d,c19b29ae-92dd-52ce-a173-4baad26bb77d,tg:lhbr:43476_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:51017_#1,124852/1,isad:lh:23201,E 314 / B,54c3ce71-287b-556d-b85e-fececa377d8c,54c3ce71-287b-556d-b85e-fececa377d8c,tg:lhbr:51017_#1,,,
e22_Items,1,tr:lh:5678,tg:lhbr:196539_#1,114688/345,isad:lh:74608,T 48399 / B (1966),455484a8-b3f1-5b40-9ae2-4ae4c1bdf0e2,455484a8-b3f1-5b40-9ae2-4ae4c1bdf0e2,tg:lhbr:196539_#1,,,
e22_Items,1,tr:lh:4736,tg:lhbr:110367_#1,90588/3a,isad:lh:46886,O 345 / B,d4fc0839-53d3-5733-b16a-a1b2b36ecefe,d4fc0839-53d3-5733-b16a-a1b2b36ecefe,tg:lhbr:110367_#1,,,
e22_Items,1,tr:lh:2413,tg:lhbr:102706_#1,46948/54,isad:lh:43520,M 7885 / B,bbbf93b4-b3d8-565c-b404-c700bf0bf4f2,bbbf93b4-b3d8-565c-b404-c700bf0bf4f2,tg:lhbr:102706_#1,,,
e22_Items,1,tr:lh:5490,tg:lhbr:184158_#1,127655/1,isad:lh:73192,P 7177 / B2,70ba7fa8-600e-548d-86ca-41d2483023f7,70ba7fa8-600e-548d-86ca-41d2483023f7,tg:lhbr:184158_#1,,,
e22_Items,1,,tg:lhbr:113994_#1,145539,,Z 173 / B,e01e91ec-f51f-58d7-97ac-e5c531561568,e01e91ec-f51f-58d7-97ac-e5c531561568,tg:lhbr:113994_#1,,,
e22_Items,1,,tg:lhbr:168051_#1,145270/25,,S 823 / B,a56ba49b-5ed1-58c2-b041-4edf6b140acf,a56ba49b-5ed1-58c2-b041-4edf6b140acf,tg:lhbr:168051_#1,,,
e22_Items,1,tr:lh:6886,tg:lhbr:204344_#1,171373/2320a-c,isad:lh:68904,S 935 / B2,e78dff18-92dc-5c1d-b0a9-4cc69e830f8a,e78dff18-92dc-5c1d-b0a9-4cc69e830f8a,tg:lhbr:204344_#1,,,
e22_Items,1,tr:lh:7651,tg:lhbr:216725_#1,199385/1,isad:lh:78672,E 285 / B,2148fb56-d8e1-5aa6-9cc6-b0d2a6d8a63a,2148fb56-d8e1-5aa6-9cc6-b0d2a6d8a63a,tg:lhbr:216725_#1,,,
e22_Items,1,tr:lh:3032,tg:lhbr:277934_#1,84644/94-97,isad:lh:158858,,533fc0ef-4141-5867-aafe-7f276536fff3,533fc0ef-4141-5867-aafe-7f276536fff3,tg:lhbr:277934_#1,B 708 / 1956,,
e22_Items,1,tr:lh:4347,tg:lhbr:163917_#1,83977/170,isad:lh:66863,Z 317 / B,fe625c8f-9184-581d-92c8-d3c1f9325e6a,fe625c8f-9184-581d-92c8-d3c1f9325e6a,tg:lhbr:163917_#1,,,
e22_Items,1,tr:lh:6415,tg:lhbr:172785_#1,153368/8,isad:lh:70050,D 125 / B2,128f2960-5305-5123-969d-86a3c10cf4a3,128f2960-5305-5123-969d-86a3c10cf4a3,tg:lhbr:172785_#1,,,
e22_Items,1,,tg:lhbr:21094_#1,,isad:lh:10761,B 926 / B,e0f1e3ec-725e-514b-a02d-f53d7ce14b75,e0f1e3ec-725e-514b-a02d-f53d7ce14b75,tg:lhbr:21094_#1,,,
e22_Items,1,tr:lh:5604,tg:lhbr:5482_#1,112329/291,isad:lh:3646,B 1333 / B,480e4e35-c1db-5943-b61a-07b01c32c9bf,480e4e35-c1db-5943-b61a-07b01c32c9bf,tg:lhbr:5482_#1,,,
e22_Items,1,tr:lh:6413,tg:lhbr:206524_#1,151083/1a-b,isad:lh:75984,W 256 / B2 ((periode L. Simons 1969-1984) 1),7ca615b5-a7dc-5e49-9977-4c6ef22fda95,7ca615b5-a7dc-5e49-9977-4c6ef22fda95,tg:lhbr:206524_#1,,,
e22_Items,1,tr:lh:6886,tg:lhbr:178250_#1,171373/16a-b,isad:lh:71370,S 935 / B2,9817cd31-7402-5028-87d4-f56b1727411b,9817cd31-7402-5028-87d4-f56b1727411b,tg:lhbr:178250_#1,,,
e22_Items,1,tr:lh:7609,tg:lhbr:214145_#1,199076/31,isad:lh:77996,M 224 / B,b12754b9-d196-5d16-a24f-57a6b2d1475d,b12754b9-d196-5d16-a24f-57a6b2d1475d,tg:lhbr:214145_#1,,,
e22_Items,1,,tg:lhbr:283989_#1,,isad:lh:163399,,190868aa-2ecd-5394-8595-30ffd91d62e9,190868aa-2ecd-5394-8595-30ffd91d62e9,tg:lhbr:283989_#1,L 1833 / 137,,
e22_Items,1,tr:lh:4544,tg:lhbr:112507_#1,87315/229,isad:lh:47761,K 98536 / B2,6d2e58ea-d687-5549-bf91-16575155da1d,6d2e58ea-d687-5549-bf91-16575155da1d,tg:lhbr:112507_#1,,,
e22_Items,1,tr:lh:7542,tg:lhbr:194359_#1,198136/48,isad:lh:74515,I 353 / B2,ddf04b73-f70b-5b05-a085-36c7aaeb29bd,ddf04b73-f70b-5b05-a085-36c7aaeb29bd,tg:lhbr:194359_#1,,,
e22_Items,1,tr:lh:3772,tg:lhbr:186738_#1,72465/299,isad:lh:73549,T 48399 / B (1950),629bd877-e75a-5839-9648-a57f901218c1,629bd877-e75a-5839-9648-a57f901218c1,tg:lhbr:186738_#1,,,
e22_Items,1,tr:lh:5122,tg:lhbr:100166_#1,102782/12,isad:lh:42545,G 9431 / B,3e81ddd3-4131-5a2b-8b8f-842fad97d7bd,3e81ddd3-4131-5a2b-8b8f-842fad97d7bd,tg:lhbr:100166_#1,,,
e22_Items,1,tr:lh:6405,tg:lhbr:41216_#1,149841/12,isad:lh:4749,G 586 / B2 (Scripties),40717f25-41c0-56ac-b375-dcaf00fcd924,40717f25-41c0-56ac-b375-dcaf00fcd924,tg:lhbr:41216_#1,,,
e22_Items,1,tr:lh:6510,tg:lhbr:53677_#1,159926/58,isad:lh:6993,B 601 / B2 (Zuid-Afrikaanse poëzie),4907f256-e078-572f-b8ec-1c9b6c4887ff,4907f256-e078-572f-b8ec-1c9b6c4887ff,tg:lhbr:53677_#1,,,
e22_Items,1,tr:lh:1102,tg:lhbr:39120_#1,19986/8,isad:lh:18427,C 4856 / B,22d592b2-5e0b-57e0-ad3a-9f4ccf3efa6c,22d592b2-5e0b-57e0-ad3a-9f4ccf3efa6c,tg:lhbr:39120_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:126150_#1,125395/1,isad:lh:53012,R 714 / B,833c84da-9a4a-51b3-b8d7-11a739624f2d,833c84da-9a4a-51b3-b8d7-11a739624f2d,tg:lhbr:126150_#1,,,
e22_Items,1,tr:lh:9770,tg:lhbr:258624_#1,,isad:lh:147945,,cb79e83b-bbef-5c4c-a9fc-687e3fc310b6,cb79e83b-bbef-5c4c-a9fc-687e3fc310b6,tg:lhbr:258624_#1,J 416 / 68,,
e22_Items,1,tr:lh:7673,tg:lhbr:232173_#1,199660/22,,G 395 / B1,1610d952-5314-5791-a11e-3d4fb20ba459,1610d952-5314-5791-a11e-3d4fb20ba459,tg:lhbr:232173_#1,,,
e22_Items,1,tr:lh:7336,tg:lhbr:220512_#1,187420/2,isad:lh:79614,S 59 / Archief C,fec28600-8670-5992-b635-008bb670a1b3,fec28600-8670-5992-b635-008bb670a1b3,tg:lhbr:220512_#1,,,
e22_Items,1,tr:lh:4737,tg:lhbr:99748_#1,90749/1,isad:lh:42409,M 6147 / B,fecf1825-f538-511b-8c10-e1f7fa8109f8,fecf1825-f538-511b-8c10-e1f7fa8109f8,tg:lhbr:99748_#1,,,
e22_Items,1,,tg:lhbr:75641_#1,,isad:lh:33986,H 905 / B,bdb44a3c-e919-55e7-b77a-c710d1be4485,bdb44a3c-e919-55e7-b77a-c710d1be4485,tg:lhbr:75641_#1,,,
e22_Items,1,tr:lh:4744,tg:lhbr:67220_#1,92299/73,isad:lh:30710,A 1814 / B,06ae0a16-ccbb-5d82-9230-1d33298823fd,06ae0a16-ccbb-5d82-9230-1d33298823fd,tg:lhbr:67220_#1,,,
e22_Items,1,,tg:lhbr:284056_#1,,isad:lh:163437,,cac077b7-83d9-50b6-917a-5a4d2d536fd1,cac077b7-83d9-50b6-917a-5a4d2d536fd1,tg:lhbr:284056_#1,L 1833 / 138,,
e22_Items,1,tr:lh:5752,tg:lhbr:145921_#1,117884/3,isad:lh:60518,V 15508 / B,507c8c9b-3548-5fff-ac46-14b3eba9f429,507c8c9b-3548-5fff-ac46-14b3eba9f429,tg:lhbr:145921_#1,,,
e22_Items,1,tr:lh:6598,tg:lhbr:202608_#1,166196/2198,isad:lh:75284,B 417 / B2 (73),c77dc2b5-11ce-5f35-afa8-170a51271415,c77dc2b5-11ce-5f35-afa8-170a51271415,tg:lhbr:202608_#1,,,
e22_Items,1,tr:lh:6413,tg:lhbr:210269_#1,152267/1,isad:lh:77456,W 256 / B2 ((periode L. Simons 1969-1984) 29),2ba60699-f01c-511f-b763-4a25420ca5cb,2ba60699-f01c-511f-b763-4a25420ca5cb,tg:lhbr:210269_#1,,,
e22_Items,1,,tg:lhbr:296437_#1,,isad:lh:124842,,27d08bf6-e9e7-5760-8ef7-5a74d52728d4,27d08bf6-e9e7-5760-8ef7-5a74d52728d4,tg:lhbr:296437_#1,C 33941 / 103,,
e22_Items,1,tr:lh:683,tg:lhbr:240790_#1,13394/1501,isad:lh:58429,S 5595 / B,abad5bcd-b2b0-57d0-99db-c2d7460a0fb7,abad5bcd-b2b0-57d0-99db-c2d7460a0fb7,tg:lhbr:240790_#1,,,
e22_Items,1,tr:lh:7063,tg:lhbr:190075_#1,177317/843,isad:lh:74042,D 125 / B2,ed74f1c6-0232-5e9b-beee-10a0ac7f10ed,ed74f1c6-0232-5e9b-beee-10a0ac7f10ed,tg:lhbr:190075_#1,,,
e22_Items,1,tr:lh:7281,tg:lhbr:182414_#1,179829/93,isad:lh:72385,D 223 / B2,3c527519-2fae-5f44-8a53-43a8aa7c58f1,3c527519-2fae-5f44-8a53-43a8aa7c58f1,tg:lhbr:182414_#1,,,
e22_Items,1,tr:lh:2046,tg:lhbr:8888_#1,39555/1,isad:lh:5473,B 4152 / B,029bbde4-b3f0-523e-9229-766daf14af51,029bbde4-b3f0-523e-9229-766daf14af51,tg:lhbr:8888_#1,,,
e22_Items,1,,tg:lhbr:98242_#1,,isad:lh:41791,M 458 / B,52763fbc-95a8-52d7-917c-6df356dc3f16,52763fbc-95a8-52d7-917c-6df356dc3f16,tg:lhbr:98242_#1,,,
e22_Items,1,tr:lh:4702,tg:lhbr:35820_#1,89434/9,isad:lh:16991,C 358 / B,416f2b56-2df9-5795-95f3-c93ef4ad0b51,416f2b56-2df9-5795-95f3-c93ef4ad0b51,tg:lhbr:35820_#1,,,
e22_Items,1,tr:lh:6356,tg:lhbr:3857_#1,159477/1,isad:lh:2750,S 9657 / B2,960e4501-3546-56ba-b163-8dab833ae651,960e4501-3546-56ba-b163-8dab833ae651,tg:lhbr:3857_#1,,,
e22_Items,1,tr:lh:3032,tg:lhbr:263180_#1,,isad:lh:140058,,76377d33-cbea-520c-ab57-383efc8a3b9e,76377d33-cbea-520c-ab57-383efc8a3b9e,tg:lhbr:263180_#1,B 708 / 700,,
e22_Items,1,tr:lh:7336,tg:lhbr:221018_#1,187345/7,isad:lh:80049,S 59 / Archief G,30e28489-763c-5493-8492-a496aa8b5caf,30e28489-763c-5493-8492-a496aa8b5caf,tg:lhbr:221018_#1,,,
e22_Items,1,tr:lh:9767,tg:lhbr:233479_#1,217989/121,isad:lh:83719,Y 2 / B2,bbd5b101-ee32-52ad-810b-220d394c7447,bbd5b101-ee32-52ad-810b-220d394c7447,tg:lhbr:233479_#1,,,
e22_Items,1,tr:lh:7336,tg:lhbr:218845_#1,187497/6,isad:lh:79388,S 59 / Archief A,d8378682-2b6c-5a60-8dd2-5da2283b6687,d8378682-2b6c-5a60-8dd2-5da2283b6687,tg:lhbr:218845_#1,,,
e22_Items,1,tr:lh:3436,tg:lhbr:56051_#1,67699/432a-b,isad:lh:459,"H 722 / B (1947-56, Verhandelingen)",2f312694-0f18-54d7-9b79-f5ef52a5847c,2f312694-0f18-54d7-9b79-f5ef52a5847c,tg:lhbr:56051_#1,,,
e22_Items,1,tr:lh:4736,tg:lhbr:44430_#1,90453/2,isad:lh:20629,D 333 / B,d1ff5a2e-9159-5a46-9a58-b59b6007bbb1,d1ff5a2e-9159-5a46-9a58-b59b6007bbb1,tg:lhbr:44430_#1,,,
e22_Items,1,tr:lh:5630,tg:lhbr:83905_#1,112913/998,isad:lh:1579,K 376 / B (Deel III),0d1a8e41-3d21-5515-9cc7-764a18c3675c,0d1a8e41-3d21-5515-9cc7-764a18c3675c,tg:lhbr:83905_#1,,,
e22_Items,1,tr:lh:683,tg:lhbr:92797_#1,13394/1008,isad:lh:39608,L 712 / B,7f4083a7-c152-5a19-ada7-2bb947abc417,7f4083a7-c152-5a19-ada7-2bb947abc417,tg:lhbr:92797_#1,,,
e22_Items,1,tr:lh:6465,tg:lhbr:211763_#1,158598/107,isad:lh:77750,S 7904 / B2 (1970-1971-1972),455cc224-dca3-54ec-90a3-b98da33c4ad4,455cc224-dca3-54ec-90a3-b98da33c4ad4,tg:lhbr:211763_#1,,,
e22_Items,1,tr:lh:6886,tg:lhbr:203302_#1,171373/1305a-c,isad:lh:75383,S 935 / B2,0e18240e-176b-5d5e-a208-005ca03a49ba,0e18240e-176b-5d5e-a208-005ca03a49ba,tg:lhbr:203302_#1,,,
e22_Items,1,tr:lh:4758,tg:lhbr:105740_#1,94339/140,isad:lh:44927,M 896 / B,c094af5c-f2f3-5d2b-9aef-05329db32535,c094af5c-f2f3-5d2b-9aef-05329db32535,tg:lhbr:105740_#1,,,
e22_Items,1,tr:lh:5650,tg:lhbr:269455_#1,113956/3,isad:lh:23120,E 285 / B,18c78920-45ec-56b6-8b7d-0d28f4fcc1de,18c78920-45ec-56b6-8b7d-0d28f4fcc1de,tg:lhbr:269455_#1,,,
e22_Items,1,tr:lh:6174,tg:lhbr:117321_#1,142516/1,isad:lh:49813,R 134 / B,2ef36f97-8bfe-5634-a18f-dce82a65e7d0,2ef36f97-8bfe-5634-a18f-dce82a65e7d0,tg:lhbr:117321_#1,,,
e22_Items,1,,tg:lhbr:62406_#1,,isad:lh:28111,G 563 / B,d8061b5a-a449-5836-9f85-1dc96aad4e5e,d8061b5a-a449-5836-9f85-1dc96aad4e5e,tg:lhbr:62406_#1,,,
e22_Items,1,tr:lh:5758,tg:lhbr:70067_#1,118189/a-b,isad:lh:31670,H 416 / B,0f1246c7-3a32-5fba-b373-1806410f22ac,0f1246c7-3a32-5fba-b373-1806410f22ac,tg:lhbr:70067_#1,,,
e22_Items,1,tr:lh:6502,tg:lhbr:4188_#1,159646/2a-b,isad:lh:2925,K 3024 / B2,ac0afe0c-e47a-5c12-96b6-f38e9b466504,ac0afe0c-e47a-5c12-96b6-f38e9b466504,tg:lhbr:4188_#1,,,
e22_Items,1,tr:lh:5006,tg:lhbr:131317_#1,99189/48,isad:lh:55026,S 415 / B,0035490f-117b-5a56-9db9-a575db503b0f,0035490f-117b-5a56-9db9-a575db503b0f,tg:lhbr:131317_#1,,,
e22_Items,1,tr:lh:5832,tg:lhbr:123776_#1,123223/7,isad:lh:52456,R 634 / B,1b10e828-f881-5966-95f6-fec1af901efd,1b10e828-f881-5966-95f6-fec1af901efd,tg:lhbr:123776_#1,,,
e22_Items,1,tr:lh:5479,tg:lhbr:288956_#1,107680,isad:lh:168694,,167a8eff-25c5-583d-b4bf-deb36a910c52,167a8eff-25c5-583d-b4bf-deb36a910c52,tg:lhbr:288956_#1,R 1476 / 173,,
e22_Items,1,tr:lh:5863,tg:lhbr:149021_#1,125595/3,isad:lh:61811,V 362 / B,6d30ca9d-c0b0-556e-ac0e-82a5391807bf,6d30ca9d-c0b0-556e-ac0e-82a5391807bf,tg:lhbr:149021_#1,,,
