ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
d24d9574-5166-5163-aa12-96df01aa9354,tg:mpmak:56,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b00843e5-9cf6-53fe-bfdf-2462e495b50e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""179c4e77-4253-44d0-aa02-398f84591087"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d24d9574-5166-5163-aa12-96df01aa9354,tg:mpmak:56,e73_Titles,1,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facture des tonneaux envoye vers Francfort en quaresme 1601,incipits,French (language),,,,
d24d9574-5166-5163-aa12-96df01aa9354,tg:mpmak:56,e73_Titles,2,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vrachtbrief van de boeken verzonden naar Frankfurt voor de vastenfoor van 1601,titles proper,Dutch (language),,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:382,https://data.museumplantinmoretus.be/ark:/11975/d27f9f18-e79c-5b1f-af5c-5377302f7bc1,Registers,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:383,Verwijzing naar MPM objectbeschrijvingen,2b0259bf-3fe1-5ab3-a524-104306543c27,"[{""resourceId"": ""2b0259bf-3fe1-5ab3-a524-104306543c27"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ef64864-b292-4547-90b0-7c01d1a96786"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:381,Verwijzing naar MPM objectbeschrijvingen,65eba50f-508c-5a03-beaa-120066bf199e,"[{""resourceId"": ""65eba50f-508c-5a03-beaa-120066bf199e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4997081b-5ceb-4687-8441-027d118364d7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""431cdccc-5b8e-4ae9-8daf-9afc5cc3b44f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""088d83ff-e2cc-4a29-8efa-337c76bf95b1"", ""inverseOntologyProperty"": """"}]"
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647,1762,No Copyright - Public Domain Mark 1.0,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16470102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16471231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1647-01-02,,1647-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000377,referentienummer,False,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:382,brocade id,False,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:382/N,brocade url,False,,,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2e9513b7-196c-5f40-b311-533adea1b696"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b12c4e4f-997a-494b-811c-94328d131efa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journaal 1647,titles proper,Dutch (language),,,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,e73_Titles,2,id.title/ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journal de l'an 1647 signé NNN,incipits,French (language),,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:558,https://data.museumplantinmoretus.be/ark:/11975/d287d1c5-3973-5063-93ff-e8b21f12588f,Registers,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_AssociatedRecords,1,,,,,,mpmre,,vorig register,tg:mpmre:556,Verwijzing naar MPM objectbeschrijvingen,d13b3a96-102b-59af-aaa9-9678ee81989e,"[{""resourceId"": ""d13b3a96-102b-59af-aaa9-9678ee81989e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc27bc4f-6e8a-47a0-9e8e-5a86a3ac93e0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""01610557-8efa-4194-892b-780570169b1f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""691abf05-c766-4d0b-bbec-c1649c811387"", ""inverseOntologyProperty"": """"}]"
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706,1821,No Copyright - Public Domain Mark 1.0,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_CreationActors,1,,,,,,,,,,,,,4af59987-5ca5-5b1b-97b8-ba519f0a1999,au::108360,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_CreationActors,2,,,,,,,,,,,,,2f08e812-c725-5b4c-8e1c-c28e95d0e7a6,au::108566,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_CreationActors,3,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_CreationActors,4,,,,,,,,,,,,,35d6e18f-ccce-523e-8c0a-6568c30747b3,au::108976,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17061025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17190102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1706-10-25,,1719-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderne convoluutband van losse katernen met concepten van uitgaande brieven,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_Languages,2,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_Languages,3,kenmerken.mpmlanguage,spa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish (language),,,,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000552,referentienummer,False,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:558,brocade id,False,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:558/N,brocade url,False,,,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""405791fe-8367-588c-a4c8-ede21f8c3929"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bae8a06b-3f87-4310-ab54-5c57b8cecf0c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d287d1c5-3973-5063-93ff-e8b21f12588f,tg:mpmre:558,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brievenboek 1706-1719,titles proper,Dutch (language),,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:639,https://data.museumplantinmoretus.be/ark:/11975/d2dc2907-9cfe-55c4-bfdb-554950223da2,Registers,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat een losse alfabetische index</p>
","<p>Bevat een losse alfabetische index</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_AssociatedRecords,1,,,,,,mpmre,+,volgend register,tg:mpmre:640,Verwijzing naar MPM objectbeschrijvingen,86395e20-440b-59fa-8760-d13ef1992f95,"[{""resourceId"": ""86395e20-440b-59fa-8760-d13ef1992f95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""16543902-481e-461a-b0bd-67d8b1098e70"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5c613778-2a44-46f2-8cb9-fd52210a2ca5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4a058a1-9baf-4f41-be73-a7eac6a0b069"", ""inverseOntologyProperty"": """"}]"
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,1680,No Copyright - Public Domain Mark 1.0,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_CreationActors,1,,,,,,,,,,,,,97959171-2951-5ad7-8d20-be0cc4a77ee2,au::112015,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_CreationActors,2,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_CreationActors,3,,,,,,,,,,,,,7113bf60-4d7f-5e59-8211-53151e404e61,au::14861,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15650430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15680313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1565-04-30,,1568-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_Descriptions,1.0,note.mpmcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Bevat een een samenvatting van de inkomsten en uitgaven op de Frankfurter Buchmesse van vasten 1567 tot vasten 1575 (fol. 115 links - fol. 116 links)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000627,referentienummer,False,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:639,brocade id,False,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:639/N,brocade url,False,,,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ddda8abf-a952-532a-baf7-35bd5021a048"", ""ontologyProperty"": """", ""resourceXresourceId"": ""664373a5-b0f8-4362-ba95-6ca0767953e9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grootboek overige klanten en drukkerij 1565-1568,titles proper,Dutch (language),,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmdc:33,https://data.museumplantinmoretus.be/ark:/11975/d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,Documenten,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b11f787e-b8a9-4aa6-be2f-469d721d7f6a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""90a7df46-9b39-442e-a956-55b93b81f3ac"", ""inverseOntologyProperty"": """"}]"
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_CreationActors,1,,,,,,,,,,,,,0a7be828-2e65-544a-be43-c17268c049de,au::19884,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*Specimen characterum seu typorum probatissimorum incondite quidem, sed secundum suastamen differentias propositum tam ipsis librorum antorieus ...* (Johann Berner, Frankfurt am Main 1622)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/do/000000025,referentienummer,False,,,,,,,,,,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmdc:33,brocade id,False,,,,,,,,,,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmdc:33/N,brocade url,False,,,,,,,,,,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5d261976-d05c-59ff-b42a-e6f275f52ffd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e58e360-da4d-4eb5-ac36-afd5337b02b6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterproef Johann Berner,titles proper,Dutch (language),,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:113,https://data.museumplantinmoretus.be/ark:/11975/d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,Registers,,,,,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:114,Verwijzing naar MPM objectbeschrijvingen,b3eea759-a6a0-59e9-a5a2-2b8d320bc905,"[{""resourceId"": ""b3eea759-a6a0-59e9-a5a2-2b8d320bc905"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f89ed32f-7a41-44b5-9136-86e324b75386"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:112,Verwijzing naar MPM objectbeschrijvingen,5f4a300f-1ca5-53c6-b014-1d31187140e9,"[{""resourceId"": ""5f4a300f-1ca5-53c6-b014-1d31187140e9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51fdbc94-3310-40f1-a051-afe426df8266"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""282ab1a0-c18e-40ab-bb43-727d3a24d94b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0da1cb0a-36e7-4eba-b78b-de2b5027c1c8"", ""inverseOntologyProperty"": """"}]"
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1740,No Copyright - Public Domain Mark 1.0,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16250900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1625-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_Languages,2,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,,,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,tg:mpmre:113,e73_Languages,3,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
