Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Transcription ID,Status,Access Type,Keeper,Object Identifier,Transcription URL,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:mpmre:274,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:274/N,592a51cb-c887-54eb-bb53-a31d058cc0b6,BE-ANN00/re/000000269,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/592a51cb-c887-54eb-bb53-a31d058cc0b6,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:624,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:624/N,419b38cc-a169-570d-977f-e69cdbee243c,BE-ANN00/re/000000612,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/419b38cc-a169-570d-977f-e69cdbee243c,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:331,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:331/N,abd4c5e4-edff-5b0b-9dda-fffadd1524f3,BE-ANN00/re/000000326,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/abd4c5e4-edff-5b0b-9dda-fffadd1524f3,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:52,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:52/N,32890e91-b157-56e5-81fe-572291a24a40,BE-ANN00/re/000000047,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/32890e91-b157-56e5-81fe-572291a24a40,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:389,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:389/N,67934823-c10f-57de-92f5-1be6025a5751,BE-ANN00/re/000000384,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/67934823-c10f-57de-92f5-1be6025a5751,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:673,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:673/N,b6397abe-2552-569a-8069-e209fc85f3c9,BE-ANN00/re/000000660,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/b6397abe-2552-569a-8069-e209fc85f3c9,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:223,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:223/N,cfc94238-1758-5c45-bff0-ac7a866b46a2,BE-ANN00/re/000000218,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/cfc94238-1758-5c45-bff0-ac7a866b46a2,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:366,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:366/N,2518f25e-7e20-56d1-86ec-e723a9d7fc26,BE-ANN00/re/000000361,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/2518f25e-7e20-56d1-86ec-e723a9d7fc26,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:29,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:29/N,21efb652-4738-59db-ac50-307542a65ad8,BE-ANN00/re/000000024,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/21efb652-4738-59db-ac50-307542a65ad8,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:171,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:171/N,062b0b77-2552-5af0-9b45-d3db74503501,BE-ANN00/re/000000167,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/062b0b77-2552-5af0-9b45-d3db74503501,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:521,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:521/N,f8258352-501a-522c-83ac-e3d48a6a8c25,BE-ANN00/re/000000515,carbon paper,,drafts (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/f8258352-501a-522c-83ac-e3d48a6a8c25,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:464,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:464/N,6301c84a-6cc0-5a4e-a533-d6d73513e9ea,BE-ANN00/re/000000459,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/6301c84a-6cc0-5a4e-a533-d6d73513e9ea,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:608,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:608/N,0479f27a-54d8-5bbf-8e71-dc71c577706d,BE-ANN00/re/000000596,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/0479f27a-54d8-5bbf-8e71-dc71c577706d,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:258,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:258/N,d7aee8be-1c56-5b4c-aa05-e34fdea552db,BE-ANN00/re/000000253,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/d7aee8be-1c56-5b4c-aa05-e34fdea552db,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:576,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:576/N,a8d52d2c-605a-5c82-b6f4-93031a677ba2,BE-ANN00/re/000000570,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/a8d52d2c-605a-5c82-b6f4-93031a677ba2,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:126,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:126/N,e4fcbbcf-76c3-56b1-9fbf-8f13f80c6b43,BE-ANN00/re/000000121,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/e4fcbbcf-76c3-56b1-9fbf-8f13f80c6b43,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:91,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:91/N,8fdad326-9690-5c95-b9fb-ad8f985308c8,BE-ANN00/re/000000086,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/8fdad326-9690-5c95-b9fb-ad8f985308c8,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:433,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:433/N,b671d04c-0f66-5fbb-8e58-0420e195bcdc,BE-ANN00/re/000000428,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/b671d04c-0f66-5fbb-8e58-0420e195bcdc,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:599,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:599/N,ff448460-f41c-57ff-b7e9-981f748cd194,BE-ANN00/re/000000589,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ff448460-f41c-57ff-b7e9-981f748cd194,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:68,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:68/N,4d2055f5-b053-5be0-bcfd-33a0be9e23c4,BE-ANN00/re/000000063,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/4d2055f5-b053-5be0-bcfd-33a0be9e23c4,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:130,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:130/N,5ce4ac66-4c37-5678-8c75-753e55cbe92a,BE-ANN00/re/000000125,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/5ce4ac66-4c37-5678-8c75-753e55cbe92a,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:560,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:560/N,f9f1079b-2bb4-57a9-8498-e763a333fa41,BE-ANN00/re/000000554,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/f9f1079b-2bb4-57a9-8498-e763a333fa41,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:425,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:425/N,ad451315-eb51-54ae-b7d1-9c851e23b513,BE-ANN00/re/000000420,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ad451315-eb51-54ae-b7d1-9c851e23b513,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:87,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:87/N,44301559-948e-523d-918b-c3baa091ba34,BE-ANN00/re/000000082,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/44301559-948e-523d-918b-c3baa091ba34,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:649,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:649/N,a702a132-6038-56d7-8800-5ce334524fe3,BE-ANN00/re/000000637,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/a702a132-6038-56d7-8800-5ce334524fe3,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:219,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:219/N,50b0f365-e973-5ec7-9153-6030cde13c6e,BE-ANN00/re/000000214,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/50b0f365-e973-5ec7-9153-6030cde13c6e,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:537,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:537/N,25e6fc43-6fff-5462-9fb5-789a8b6b39b8,BE-ANN00/re/000000531,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/25e6fc43-6fff-5462-9fb5-789a8b6b39b8,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:167,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:167/N,de337577-f8ee-54ed-9694-12b831cc57cb,BE-ANN00/re/000000163,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/de337577-f8ee-54ed-9694-12b831cc57cb,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:188,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:188/N,d50c0c79-176a-5c02-86bf-30e8a4f98aed,BE-ANN00/re/000000184,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/d50c0c79-176a-5c02-86bf-30e8a4f98aed,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:472,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:472/N,d82358b9-f787-5653-adea-48b24582a4f7,BE-ANN00/re/000000467,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/d82358b9-f787-5653-adea-48b24582a4f7,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:496,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:496/N,f0217ef9-82c6-53b8-a21d-8d8da97d1ac9,BE-ANN00/re/000000491,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/f0217ef9-82c6-53b8-a21d-8d8da97d1ac9,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:34,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:34/N,a4a24890-251b-56ba-b5d7-72d894e3d6cc,BE-ANN00/re/000000029,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/a4a24890-251b-56ba-b5d7-72d894e3d6cc,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:183,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:183/N,bba8cc7b-ef4f-5578-89e0-4181d0f4f3b4,BE-ANN00/re/000000179,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/bba8cc7b-ef4f-5578-89e0-4181d0f4f3b4,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:479,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:479/N,903d88d4-07fb-5cae-bcac-dd103433295a,BE-ANN00/re/000000474,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/903d88d4-07fb-5cae-bcac-dd103433295a,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:300,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:300/N,ef9302c3-34b9-53d4-86c9-08f7f70500f9,BE-ANN00/re/000000295,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ef9302c3-34b9-53d4-86c9-08f7f70500f9,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:615,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:615/N,503b7a6b-8523-5e35-b120-2c7437e72e5e,BE-ANN00/re/000000602,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/503b7a6b-8523-5e35-b120-2c7437e72e5e,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:245,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:245/N,8efab1f0-8d2b-56d5-b052-3e83aa328e89,BE-ANN00/re/000000240,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/8efab1f0-8d2b-56d5-b052-3e83aa328e89,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:63,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:63/N,2f117988-87ce-5100-8dc1-16c3ad5f44af,BE-ANN00/re/000000058,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/2f117988-87ce-5100-8dc1-16c3ad5f44af,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:584,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:584/N,975b1f9b-f4b3-5a78-853c-e693367ad1af,BE-ANN00/re/000000574,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/975b1f9b-f4b3-5a78-853c-e693367ad1af,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:8,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:8/N,b01ec190-dd11-5b8f-b263-d077913b9fec,BE-ANN00/re/000000005,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/b01ec190-dd11-5b8f-b263-d077913b9fec,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:357,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:357/N,b85b8fba-a482-50d3-a16c-129a053e1f21,BE-ANN00/re/000000352,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/b85b8fba-a482-50d3-a16c-129a053e1f21,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:707,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:707/N,8ef454c8-4700-5ef3-b7ab-cc8f70b2e04f,BE-ANN00/re/000000694,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/8ef454c8-4700-5ef3-b7ab-cc8f70b2e04f,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:212,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:212/N,865054ce-cf76-517c-9059-bd191656666d,BE-ANN00/re/000000207,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/865054ce-cf76-517c-9059-bd191656666d,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:642,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:642/N,63364b02-a3f9-50d5-ba1e-ecbd5f0a317c,BE-ANN00/re/000000630,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/63364b02-a3f9-50d5-ba1e-ecbd5f0a317c,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:75,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:75/N,4fee0ccd-00cb-5ae6-952e-334673872cbe,BE-ANN00/re/000000070,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/4fee0ccd-00cb-5ae6-952e-334673872cbe,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:592,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:592/N,ddc2dfab-8ed7-5276-9eb0-c8a5da07ef12,BE-ANN00/re/000000582,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ddc2dfab-8ed7-5276-9eb0-c8a5da07ef12,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:438,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:438/N,64730dd7-e9fa-548d-a75c-9f5024a64532,BE-ANN00/re/000000433,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/64730dd7-e9fa-548d-a75c-9f5024a64532,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:341,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:341/N,8cf888b3-f9f4-5a5c-a216-32c12da78415,BE-ANN00/re/000000336,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/8cf888b3-f9f4-5a5c-a216-32c12da78415,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:654,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:654/N,57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,BE-ANN00/re/000000642,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:204,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:204/N,ef54c132-ea9f-5b1e-bc7e-25d397f5e817,BE-ANN00/re/000000199,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ef54c132-ea9f-5b1e-bc7e-25d397f5e817,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:22,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:22/N,2599abc5-784c-51f7-95f3-a9d97f5262f8,BE-ANN00/re/000000017,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/2599abc5-784c-51f7-95f3-a9d97f5262f8,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:480,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:480/N,16141840-6bfb-5d3d-b00c-1dbc923ef9e1,BE-ANN00/re/000000475,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/16141840-6bfb-5d3d-b00c-1dbc923ef9e1,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:195,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:195/N,a5ea7508-971b-54a4-b7bb-5d02d56ee243,BE-ANN00/re/000000191,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/a5ea7508-971b-54a4-b7bb-5d02d56ee243,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:316,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:316/N,b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,BE-ANN00/re/000000311,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
