Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhps:30378,Affiches,https://anet.be/record/opaclhobj/tg:lhps:30378/N,11f04f8f-5d91-58ee-9d8a-03e202a0c4fe,BE-ANN07/ps/000029683,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/11f04f8f-5d91-58ee-9d8a-03e202a0c4fe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:1136,Affiches,https://anet.be/record/opaclhobj/tg:lhps:1136/N,19be8b32-6b7b-5e91-acb3-8828da303158,BE-ANN07/ps/000001129,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/19be8b32-6b7b-5e91-acb3-8828da303158,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:35480,Affiches,https://anet.be/record/opaclhobj/tg:lhps:35480/N,8eb65594-623b-5904-9291-69bbe2141a58,BE-ANN07/ps/000034651,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8eb65594-623b-5904-9291-69bbe2141a58,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:52944,Affiches,https://anet.be/record/opaclhobj/tg:lhps:52944/N,0ac4fd1f-0cfb-5077-a71a-378d5d7f72c9,BE-ANN07/ps/000048782,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0ac4fd1f-0cfb-5077-a71a-378d5d7f72c9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:53656,Affiches,https://anet.be/record/opaclhobj/tg:lhps:53656/N,d5eb9217-56f1-595e-ba2a-6e124a96b3e3,BE-ANN07/ps/000049470,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d5eb9217-56f1-595e-ba2a-6e124a96b3e3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:54193,Affiches,https://anet.be/record/opaclhobj/tg:lhps:54193/N,0891c6e0-2b1b-55e8-8620-b25f9f82e2ab,BE-ANN07/ps/000050000,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0891c6e0-2b1b-55e8-8620-b25f9f82e2ab,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:21093,Affiches,https://anet.be/record/opaclhobj/tg:lhps:21093/N,d6a1a168-c5da-5cf0-96ea-dc5e8ece98c2,BE-ANN07/ps/000020463,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d6a1a168-c5da-5cf0-96ea-dc5e8ece98c2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:26756,Affiches,https://anet.be/record/opaclhobj/tg:lhps:26756/N,3779ab20-77a4-51f0-8ace-8403f32a5e30,BE-ANN07/ps/000026079,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3779ab20-77a4-51f0-8ace-8403f32a5e30,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:45278,Affiches,https://anet.be/record/opaclhobj/tg:lhps:45278/N,0f2d5453-bde0-5d06-a843-320273f4d51d,BE-ANN07/ps/000041188,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f2d5453-bde0-5d06-a843-320273f4d51d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:13418,Affiches,https://anet.be/record/opaclhobj/tg:lhps:13418/N,83cb454b-0e97-509e-b3c6-618df444533d,BE-ANN07/ps/000012937,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/83cb454b-0e97-509e-b3c6-618df444533d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:9506,Affiches,https://anet.be/record/opaclhobj/tg:lhps:9506/N,63d4ac3a-e951-5083-b349-49e65116180d,BE-ANN07/ps/000009329,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/63d4ac3a-e951-5083-b349-49e65116180d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:27844,Affiches,https://anet.be/record/opaclhobj/tg:lhps:27844/N,ed6126c5-1be1-515a-9f81-af2a0afc1770,BE-ANN07/ps/000027163,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ed6126c5-1be1-515a-9f81-af2a0afc1770,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:40580,Affiches,https://anet.be/record/opaclhobj/tg:lhps:40580/N,e7e2ead8-6e18-5cd6-b6e5-c7d003fc2e49,BE-ANN07/ps/000036574,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e7e2ead8-6e18-5cd6-b6e5-c7d003fc2e49,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:25879,Affiches,https://anet.be/record/opaclhobj/tg:lhps:25879/N,6012143e-63b1-546e-862c-55b0421d5f22,BE-ANN07/ps/000025210,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6012143e-63b1-546e-862c-55b0421d5f22,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:47245,Affiches,https://anet.be/record/opaclhobj/tg:lhps:47245/N,d93f9cfa-6127-5bd4-a630-3c115bc46543,BE-ANN07/ps/000043127,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d93f9cfa-6127-5bd4-a630-3c115bc46543,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:11425,Affiches,https://anet.be/record/opaclhobj/tg:lhps:11425/N,35d4fa43-6d91-5181-891d-af73d620f902,BE-ANN07/ps/000011110,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/35d4fa43-6d91-5181-891d-af73d620f902,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:45782,Affiches,https://anet.be/record/opaclhobj/tg:lhps:45782/N,a446bb7e-0a70-5b14-93ce-7fb52be11b36,BE-ANN07/ps/000041683,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a446bb7e-0a70-5b14-93ce-7fb52be11b36,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:103,Affiches,https://anet.be/record/opaclhobj/tg:lhps:103/N,7183fd5f-7a80-54df-b99a-e724df6cb1e9,BE-ANN07/ps/000000101,paper (fiber product),Letterenhuis,https://data.letterenhuis.be/ark:/24970/7183fd5f-7a80-54df-b99a-e724df6cb1e9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:42047,Affiches,https://anet.be/record/opaclhobj/tg:lhps:42047/N,fc02db11-7b88-5a51-80de-cf1fc2142c6b,BE-ANN07/ps/000038002,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fc02db11-7b88-5a51-80de-cf1fc2142c6b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:14627,Affiches,https://anet.be/record/opaclhobj/tg:lhps:14627/N,e9078ef7-a4e9-5153-b64d-0f244e276a5a,BE-ANN07/ps/000014114,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e9078ef7-a4e9-5153-b64d-0f244e276a5a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:21569,Affiches,https://anet.be/record/opaclhobj/tg:lhps:21569/N,aebc1140-82ef-5a07-bf64-9a5d915c06b9,BE-ANN07/ps/000020926,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aebc1140-82ef-5a07-bf64-9a5d915c06b9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:15935,Affiches,https://anet.be/record/opaclhobj/tg:lhps:15935/N,1a1ce0fb-e523-546a-980b-417899d6f02d,BE-ANN07/ps/000015384,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1a1ce0fb-e523-546a-980b-417899d6f02d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:24291,Affiches,https://anet.be/record/opaclhobj/tg:lhps:24291/N,7c424a65-5b2d-56d5-b7d2-4fc2253cf07a,BE-ANN07/ps/000023633,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7c424a65-5b2d-56d5-b7d2-4fc2253cf07a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:17908,Affiches,https://anet.be/record/opaclhobj/tg:lhps:17908/N,cb9bdff2-51fc-5ad0-b361-0128ba1c06c7,BE-ANN07/ps/000017307,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cb9bdff2-51fc-5ad0-b361-0128ba1c06c7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:23554,Affiches,https://anet.be/record/opaclhobj/tg:lhps:23554/N,127c3058-9394-5106-bebc-cef6265fc86c,BE-ANN07/ps/000022898,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/127c3058-9394-5106-bebc-cef6265fc86c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:44890,Affiches,https://anet.be/record/opaclhobj/tg:lhps:44890/N,7b9daf7c-8c58-518b-bd9b-c710b30ece15,BE-ANN07/ps/000040805,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7b9daf7c-8c58-518b-bd9b-c710b30ece15,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62808,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62808/N,2f4fd3f1-c136-5f5b-982e-d89a20c9f931,BE-ANN07/ps/000058603,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2f4fd3f1-c136-5f5b-982e-d89a20c9f931,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31990,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31990/N,ebe7d490-206a-538d-a4d4-6a6a187c30a0,BE-ANN07/ps/000031280,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ebe7d490-206a-538d-a4d4-6a6a187c30a0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:56454,Affiches,https://anet.be/record/opaclhobj/tg:lhps:56454/N,114f3c66-22cd-5ee8-a71c-bcba2375adbe,BE-ANN07/ps/000052249,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/114f3c66-22cd-5ee8-a71c-bcba2375adbe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:54469,Affiches,https://anet.be/record/opaclhobj/tg:lhps:54469/N,c02e2707-7a71-554c-aca9-d90f9611b706,BE-ANN07/ps/000050274,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c02e2707-7a71-554c-aca9-d90f9611b706,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:29159,Affiches,https://anet.be/record/opaclhobj/tg:lhps:29159/N,949c43d9-6579-551a-b609-dd77aedbe4c4,BE-ANN07/ps/000028471,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/949c43d9-6579-551a-b609-dd77aedbe4c4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:51391,Affiches,https://anet.be/record/opaclhobj/tg:lhps:51391/N,56a5f424-1b06-54fa-94cc-57d1f371e32b,BE-ANN07/ps/000047243,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/56a5f424-1b06-54fa-94cc-57d1f371e32b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:60835,Affiches,https://anet.be/record/opaclhobj/tg:lhps:60835/N,2a703d89-8ea4-59a2-a606-e9c24b9c2d41,BE-ANN07/ps/000056623,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2a703d89-8ea4-59a2-a606-e9c24b9c2d41,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:6309,Affiches,https://anet.be/record/opaclhobj/tg:lhps:6309/N,79822d43-5d32-5918-ba4c-f8f44b58fd2d,BE-ANN07/ps/000006184,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/79822d43-5d32-5918-ba4c-f8f44b58fd2d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:61727,Affiches,https://anet.be/record/opaclhobj/tg:lhps:61727/N,cc8ba4cd-99bb-50e9-9c4d-260be713ae1a,BE-ANN07/ps/000057511,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cc8ba4cd-99bb-50e9-9c4d-260be713ae1a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:4334,Affiches,https://anet.be/record/opaclhobj/tg:lhps:4334/N,f968b8b8-82fc-514b-a802-4b03c4370a92,BE-ANN07/ps/000004276,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f968b8b8-82fc-514b-a802-4b03c4370a92,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:30682,Affiches,https://anet.be/record/opaclhobj/tg:lhps:30682/N,550629b5-4a0c-5387-89c1-11ff3b15221f,BE-ANN07/ps/000029987,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/550629b5-4a0c-5387-89c1-11ff3b15221f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:52417,Affiches,https://anet.be/record/opaclhobj/tg:lhps:52417/N,6cfe0cfa-4675-5d2d-a4b6-4ce53c61f977,BE-ANN07/ps/000048256,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6cfe0cfa-4675-5d2d-a4b6-4ce53c61f977,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31139,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31139/N,22cfe2d8-c148-542a-b88b-cfe629177703,BE-ANN07/ps/000030436,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/22cfe2d8-c148-542a-b88b-cfe629177703,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18254,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18254/N,8478aa71-1b53-5c52-bac2-8a447d912ec6,BE-ANN07/ps/000017641,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8478aa71-1b53-5c52-bac2-8a447d912ec6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:33104,Affiches,https://anet.be/record/opaclhobj/tg:lhps:33104/N,f622d4d6-e1f6-5311-be3f-c244c081715f,BE-ANN07/ps/000032320,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/f622d4d6-e1f6-5311-be3f-c244c081715f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:46004,Affiches,https://anet.be/record/opaclhobj/tg:lhps:46004/N,481f0f04-b03e-5172-98ef-2e16fe2c2c6c,BE-ANN07/ps/000041899,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/481f0f04-b03e-5172-98ef-2e16fe2c2c6c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:10664,Affiches,https://anet.be/record/opaclhobj/tg:lhps:10664/N,57845f2a-676f-571d-861b-0fe29317dcc7,BE-ANN07/ps/000010474,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/57845f2a-676f-571d-861b-0fe29317dcc7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:44039,Affiches,https://anet.be/record/opaclhobj/tg:lhps:44039/N,2a3356e4-1b0b-57a3-af5f-af57b61b1549,BE-ANN07/ps/000039962,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2a3356e4-1b0b-57a3-af5f-af57b61b1549,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:12659,Affiches,https://anet.be/record/opaclhobj/tg:lhps:12659/N,a6f7c670-8bb5-5831-96c3-d53a03311e4c,BE-ANN07/ps/000012206,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a6f7c670-8bb5-5831-96c3-d53a03311e4c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:8747,Affiches,https://anet.be/record/opaclhobj/tg:lhps:8747/N,9de256f8-9c4f-5034-89a6-39f30c710d9e,BE-ANN07/ps/000008590,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9de256f8-9c4f-5034-89a6-39f30c710d9e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:9855,Affiches,https://anet.be/record/opaclhobj/tg:lhps:9855/N,7eede19b-8132-56c4-b5b7-325686899996,BE-ANN07/ps/000009672,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7eede19b-8132-56c4-b5b7-325686899996,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:27517,Affiches,https://anet.be/record/opaclhobj/tg:lhps:27517/N,cca671e8-1d6e-5a57-aaf7-19b76c6bd844,BE-ANN07/ps/000026837,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cca671e8-1d6e-5a57-aaf7-19b76c6bd844,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:11976,Affiches,https://anet.be/record/opaclhobj/tg:lhps:11976/N,45351f0c-7dd5-5a9c-b71e-110ebc9ca1e0,BE-ANN07/ps/000011628,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/45351f0c-7dd5-5a9c-b71e-110ebc9ca1e0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:22715,Affiches,https://anet.be/record/opaclhobj/tg:lhps:22715/N,7d5c864b-9151-5382-ae8c-a43053e8910a,BE-ANN07/ps/000022061,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7d5c864b-9151-5382-ae8c-a43053e8910a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:20728,Affiches,https://anet.be/record/opaclhobj/tg:lhps:20728/N,5f82960d-2d8f-5cd0-b7bf-5ac2a37e8579,BE-ANN07/ps/000020098,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5f82960d-2d8f-5cd0-b7bf-5ac2a37e8579,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:43206,Affiches,https://anet.be/record/opaclhobj/tg:lhps:43206/N,12f1c96c-e4d0-5009-986e-52b9a8b7bc9b,BE-ANN07/ps/000039136,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/12f1c96c-e4d0-5009-986e-52b9a8b7bc9b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:15466,Affiches,https://anet.be/record/opaclhobj/tg:lhps:15466/N,8b20dcc6-2bb0-5bce-a9b0-5ab62a75b60f,BE-ANN07/ps/000014928,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8b20dcc6-2bb0-5bce-a9b0-5ab62a75b60f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:23807,Affiches,https://anet.be/record/opaclhobj/tg:lhps:23807/N,5d594c0c-7987-5e85-a50b-a169b29d72ee,BE-ANN07/ps/000023149,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5d594c0c-7987-5e85-a50b-a169b29d72ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:5175,Affiches,https://anet.be/record/opaclhobj/tg:lhps:5175/N,8c439f20-e389-5665-b7bc-8bb77115470e,BE-ANN07/ps/000005058,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8c439f20-e389-5665-b7bc-8bb77115470e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:56907,Affiches,https://anet.be/record/opaclhobj/tg:lhps:56907/N,536d67dd-c65c-560c-920a-8451e618ac6d,BE-ANN07/ps/000052697,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/536d67dd-c65c-560c-920a-8451e618ac6d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:60566,Affiches,https://anet.be/record/opaclhobj/tg:lhps:60566/N,32a2f91b-9d00-5259-a239-43c2d4cd7c3f,BE-ANN07/ps/000056355,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/32a2f91b-9d00-5259-a239-43c2d4cd7c3f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7148,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7148/N,c7423df2-384c-5533-a4a1-652836d96ac6,BE-ANN07/ps/000007018,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c7423df2-384c-5533-a4a1-652836d96ac6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
